speaker_alpha,listener_alpha,guess_cost,block_type,theta,student_a,student_b,first_examples_a,first_examples_b,teacher_knowledge,feedback_choice,first_guess
16,1,0.2,,0.7,9,1,5,0,0.23977579894350493,0.4436361963887241,0.964281399432383
16,1,0.2,,0.7,1,9,0,5,0.23977579894350487,0.44363619638872426,0.035718600567617054
16,1,0.2,,0.7,1,9,1,4,0.5268547120223199,0.42290397164228277,0.20971793196040028
16,1,0.2,,0.7,1,9,2,3,0.5042870346167382,0.4140539634054148,0.24356944807489272
16,1,0.2,,0.7,1,9,3,2,0.4956381680856246,0.43493744787525807,0.2565427478715631
16,1,0.2,,0.7,1,9,4,1,0.4699134224772359,0.4415771115625696,0.29512986630471516
16,1,0.2,,0.7,1,9,5,0,0.6275048304831787,0.4414111549739685,0.9474957276227937
16,1,0.3,,0.3,9,1,0,5,0.6275048304831787,0.41691832818145835,0.9474957276227937
16,1,0.3,,0.3,9,1,1,4,0.4699134224772359,0.41708195198114406,0.29512986630471516
16,1,0.3,,0.3,9,1,2,3,0.4956381680856246,0.4105398265583671,0.2565427478715631
16,1,0.3,,0.3,9,1,3,2,0.5042870346167382,0.39001923013955253,0.24356944807489272
16,1,0.3,,0.3,9,1,4,1,0.5268547120223199,0.398705077647737,0.20971793196040028
16,1,0.3,,0.3,9,1,5,0,0.23977579894350493,0.4191125418428783,0.03571860056761691
16,1,0.3,,0.3,1,9,0,5,0.23977579894350487,0.41911254184287844,0.9642813994323829
16,1,0.3,,0.3,1,9,1,4,0.5268547120223199,0.398705077647737,0.7902820680395997
16,1,0.3,,0.3,1,9,2,3,0.5042870346167382,0.39001923013955286,0.7564305519251071
16,1,0.3,,0.3,1,9,3,2,0.4956381680856246,0.410539826558367,0.7434572521284368
16,1,0.3,,0.3,1,9,4,1,0.4699134224772359,0.41708195198114395,0.704870133695285
16,1,0.3,,0.3,1,9,5,0,0.6275048304831787,0.41691832818145846,0.052504272377206285
16,1,0.3,,0.7,9,1,0,5,0.6275048304831787,0.41691832818145835,0.052504272377206465
16,1,0.3,,0.7,9,1,1,4,0.4699134224772359,0.41708195198114406,0.704870133695285
16,1,0.3,,0.7,9,1,2,3,0.4956381680856246,0.4105398265583671,0.7434572521284368
16,1,0.3,,0.7,9,1,3,2,0.5042870346167382,0.39001923013955253,0.7564305519251071
16,1,0.3,,0.7,9,1,4,1,0.5268547120223199,0.398705077647737,0.7902820680395997
16,1,0.3,,0.7,9,1,5,0,0.23977579894350493,0.4191125418428783,0.964281399432383
16,1,0.3,,0.7,1,9,0,5,0.23977579894350487,0.41911254184287844,0.035718600567617054
16,1,0.3,,0.7,1,9,1,4,0.5268547120223199,0.398705077647737,0.20971793196040028
16,1,0.3,,0.7,1,9,2,3,0.5042870346167382,0.39001923013955286,0.24356944807489272
16,1,0.3,,0.7,1,9,3,2,0.4956381680856246,0.410539826558367,0.2565427478715631
16,1,0.3,,0.7,1,9,4,1,0.4699134224772359,0.41708195198114395,0.29512986630471516
16,1,0.3,,0.7,1,9,5,0,0.6275048304831787,0.41691832818145846,0.9474957276227937
16,1,0.4,,0.3,9,1,0,5,0.6275048304831787,0.39282879572902735,0.9474957276227937
16,1,0.4,,0.3,9,1,1,4,0.4699134224772359,0.39298933734109875,0.29512986630471516
16,1,0.4,,0.3,9,1,2,3,0.4956381680856246,0.38657450081837436,0.2565427478715631
16,1,0.4,,0.3,9,1,3,2,0.5042870346167382,0.36650698684657845,0.24356944807489272
16,1,0.4,,0.3,9,1,4,1,0.5268547120223199,0.37499111254728495,0.20971793196040028
16,1,0.4,,0.3,9,1,5,0,0.23977579894350493,0.39498211020194035,0.03571860056761691
16,1,0.4,,0.3,1,9,0,5,0.23977579894350487,0.3949821102019404,0.9642813994323829
16,1,0.4,,0.3,1,9,1,4,0.5268547120223199,0.37499111254728495,0.7902820680395997
16,1,0.4,,0.3,1,9,2,3,0.5042870346167382,0.3665069868465787,0.7564305519251071
16,1,0.4,,0.3,1,9,3,2,0.4956381680856246,0.3865745008183744,0.7434572521284368
16,1,0.4,,0.3,1,9,4,1,0.4699134224772359,0.3929893373410987,0.704870133695285
16,1,0.4,,0.3,1,9,5,0,0.6275048304831787,0.3928287957290274,0.052504272377206285
16,1,0.4,,0.7,9,1,0,5,0.6275048304831787,0.39282879572902735,0.052504272377206465
16,1,0.4,,0.7,9,1,1,4,0.4699134224772359,0.39298933734109875,0.704870133695285
16,1,0.4,,0.7,9,1,2,3,0.4956381680856246,0.38657450081837436,0.7434572521284368
16,1,0.4,,0.7,9,1,3,2,0.5042870346167382,0.36650698684657845,0.7564305519251071
16,1,0.4,,0.7,9,1,4,1,0.5268547120223199,0.37499111254728495,0.7902820680395997
16,1,0.4,,0.7,9,1,5,0,0.23977579894350493,0.39498211020194035,0.964281399432383
16,1,0.4,,0.7,1,9,0,5,0.23977579894350487,0.3949821102019404,0.035718600567617054
16,1,0.4,,0.7,1,9,1,4,0.5268547120223199,0.37499111254728495,0.20971793196040028
16,1,0.4,,0.7,1,9,2,3,0.5042870346167382,0.3665069868465787,0.24356944807489272
16,1,0.4,,0.7,1,9,3,2,0.4956381680856246,0.3865745008183744,0.2565427478715631
16,1,0.4,,0.7,1,9,4,1,0.4699134224772359,0.3929893373410987,0.29512986630471516
16,1,0.4,,0.7,1,9,5,0,0.6275048304831787,0.3928287957290274,0.9474957276227937
16,1,0,,0.3,9,1,0,5,0.6275048304831787,0.49114169736242663,0.9474957276227937
16,1,0,,0.3,9,1,1,4,0.4699134224772359,0.491309905914111,0.29512986630471516
16,1,0,,0.3,9,1,2,3,0.4956381680856246,0.4845713462219172,0.2565427478715631
16,1,0,,0.3,9,1,3,2,0.5042870346167382,0.46325850026578985,0.24356944807489272
16,1,0,,0.3,9,1,4,1,0.5268547120223199,0.47231246657899584,0.20971793196040028
16,1,0,,0.3,9,1,5,0,0.23977579894350493,0.49339599550128443,0.03571860056761691
16,1,0,,0.3,1,9,0,5,0.23977579894350487,0.49339599550128443,0.9642813994323829
16,1,0,,0.3,1,9,1,4,0.5268547120223199,0.47231246657899595,0.7902820680395997
16,1,0,,0.3,1,9,2,3,0.5042870346167382,0.4632585002657903,0.7564305519251071
16,1,0,,0.3,1,9,3,2,0.4956381680856246,0.4845713462219172,0.7434572521284368
16,1,0,,0.3,1,9,4,1,0.4699134224772359,0.49130990591411106,0.704870133695285
16,1,0,,0.3,1,9,5,0,0.6275048304831787,0.49114169736242674,0.052504272377206285
16,1,0,,0.7,9,1,0,5,0.6275048304831787,0.49114169736242663,0.052504272377206465
16,1,0,,0.7,9,1,1,4,0.4699134224772359,0.491309905914111,0.704870133695285
16,1,0,,0.7,9,1,2,3,0.4956381680856246,0.4845713462219172,0.7434572521284368
16,1,0,,0.7,9,1,3,2,0.5042870346167382,0.46325850026578985,0.7564305519251071
16,1,0,,0.7,9,1,4,1,0.5268547120223199,0.47231246657899584,0.7902820680395997
16,1,0,,0.7,9,1,5,0,0.23977579894350493,0.49339599550128443,0.964281399432383
16,1,0,,0.7,1,9,0,5,0.23977579894350487,0.49339599550128443,0.035718600567617054
16,1,0,,0.7,1,9,1,4,0.5268547120223199,0.47231246657899595,0.20971793196040028
16,1,0,,0.7,1,9,2,3,0.5042870346167382,0.4632585002657903,0.24356944807489272
16,1,0,,0.7,1,9,3,2,0.4956381680856246,0.4845713462219172,0.2565427478715631
16,1,0,,0.7,1,9,4,1,0.4699134224772359,0.49130990591411106,0.29512986630471516
16,1,0,,0.7,1,9,5,0,0.6275048304831787,0.49114169736242674,0.9474957276227937
16,2,0.1,,0.3,9,1,0,5,0.6275048304831787,0.4358356433827532,0.9474957276227937
16,2,0.1,,0.3,9,1,1,4,0.4699134224772359,0.4358618628245138,0.29512986630471516
16,2,0.1,,0.3,9,1,2,3,0.4956381680856246,0.4207728321047083,0.2565427478715631
16,2,0.1,,0.3,9,1,3,2,0.5042870346167382,0.36466424681574,0.24356944807489272
16,2,0.1,,0.3,9,1,4,1,0.5268547120223199,0.386354945580355,0.20971793196040028
16,2,0.1,,0.3,9,1,5,0,0.23977579894350493,0.4353726019376179,0.03571860056761691
16,2,0.1,,0.3,1,9,0,5,0.23977579894350487,0.4353726019376179,0.9642813994323829
16,2,0.1,,0.3,1,9,1,4,0.5268547120223199,0.38635494558035477,0.7902820680395997
16,2,0.1,,0.3,1,9,2,3,0.5042870346167382,0.3646642468157405,0.7564305519251071
16,2,0.1,,0.3,1,9,3,2,0.4956381680856246,0.4207728321047083,0.7434572521284368
16,2,0.1,,0.3,1,9,4,1,0.4699134224772359,0.4358618628245138,0.704870133695285
16,2,0.1,,0.3,1,9,5,0,0.6275048304831787,0.43583564338275327,0.052504272377206285
16,2,0.1,,0.7,9,1,0,5,0.6275048304831787,0.4358356433827532,0.052504272377206465
16,2,0.1,,0.7,9,1,1,4,0.4699134224772359,0.4358618628245138,0.704870133695285
16,2,0.1,,0.7,9,1,2,3,0.4956381680856246,0.4207728321047083,0.7434572521284368
16,2,0.1,,0.7,9,1,3,2,0.5042870346167382,0.36466424681574,0.7564305519251071
16,2,0.1,,0.7,9,1,4,1,0.5268547120223199,0.386354945580355,0.7902820680395997
16,2,0.1,,0.7,9,1,5,0,0.23977579894350493,0.4353726019376179,0.964281399432383
16,2,0.1,,0.7,1,9,0,5,0.23977579894350487,0.4353726019376179,0.035718600567617054
16,2,0.1,,0.7,1,9,1,4,0.5268547120223199,0.38635494558035477,0.20971793196040028
16,2,0.1,,0.7,1,9,2,3,0.5042870346167382,0.3646642468157405,0.24356944807489272
16,2,0.1,,0.7,1,9,3,2,0.4956381680856246,0.4207728321047083,0.2565427478715631
16,2,0.1,,0.7,1,9,4,1,0.4699134224772359,0.4358618628245138,0.29512986630471516
16,2,0.1,,0.7,1,9,5,0,0.6275048304831787,0.43583564338275327,0.9474957276227937
16,2,0.2,,0.3,9,1,0,5,0.6275048304831787,0.38744130170589064,0.9474957276227937
16,2,0.2,,0.3,9,1,1,4,0.4699134224772359,0.38746660930342824,0.29512986630471516
16,2,0.2,,0.3,9,1,2,3,0.4956381680856246,0.37294538618643935,0.2565427478715631
16,2,0.2,,0.3,9,1,3,2,0.5042870346167382,0.3196944051466315,0.24356944807489272
16,2,0.2,,0.3,9,1,4,1,0.5268547120223199,0.3401422927279196,0.20971793196040028
16,2,0.2,,0.3,9,1,5,0,0.23977579894350493,0.3869944066762755,0.03571860056761691
16,2,0.2,,0.3,1,9,0,5,0.23977579894350487,0.3869944066762755,0.9642813994323829
16,2,0.2,,0.3,1,9,1,4,0.5268547120223199,0.34014229272791935,0.7902820680395997
16,2,0.2,,0.3,1,9,2,3,0.5042870346167382,0.31969440514663205,0.7564305519251071
16,2,0.2,,0.3,1,9,3,2,0.4956381680856246,0.37294538618643924,0.7434572521284368
16,2,0.2,,0.3,1,9,4,1,0.4699134224772359,0.38746660930342824,0.704870133695285
16,2,0.2,,0.3,1,9,5,0,0.6275048304831787,0.38744130170589075,0.052504272377206285
16,2,0.2,,0.7,9,1,0,5,0.6275048304831787,0.38744130170589064,0.052504272377206465
16,2,0.2,,0.7,9,1,1,4,0.4699134224772359,0.38746660930342824,0.704870133695285
16,2,0.2,,0.7,9,1,2,3,0.4956381680856246,0.37294538618643935,0.7434572521284368
16,2,0.2,,0.7,9,1,3,2,0.5042870346167382,0.3196944051466315,0.7564305519251071
16,2,0.2,,0.7,9,1,4,1,0.5268547120223199,0.3401422927279196,0.7902820680395997
16,2,0.2,,0.7,9,1,5,0,0.23977579894350493,0.3869944066762755,0.964281399432383
16,2,0.2,,0.7,1,9,0,5,0.23977579894350487,0.3869944066762755,0.035718600567617054
16,2,0.2,,0.7,1,9,1,4,0.5268547120223199,0.34014229272791935,0.20971793196040028
16,2,0.2,,0.7,1,9,2,3,0.5042870346167382,0.31969440514663205,0.24356944807489272
16,2,0.2,,0.7,1,9,3,2,0.4956381680856246,0.37294538618643924,0.2565427478715631
16,2,0.2,,0.7,1,9,4,1,0.4699134224772359,0.38746660930342824,0.29512986630471516
16,2,0.2,,0.7,1,9,5,0,0.6275048304831787,0.38744130170589075,0.9474957276227937
16,2,0.3,,0.3,9,1,0,5,0.6275048304831787,0.34117095166717554,0.9474957276227937
