subject_id,alpha,costWeight,block_type,trial_num,theta,student_class,heads,tails
2,2,0.01,nonSeqFull,0,0.7,B,15,11
2,2,0.01,nonSeqPartial,0,0.3,A,7,5
2,2,0.01,nonSeqPartial,0,0.3,B,19,32
2,2,0.01,nonSeqPartial,0,0.7,A,44,21
2,2,0.01,nonSeqPartial,0,0.7,B,2,6
2,2,0.01,seqNoFeedback,0,0.3,A,11,32
2,2,0.01,seqNoFeedback,1,0.3,A,3,19
2,2,0.01,seqNoFeedback,0,0.3,B,1,0
2,2,0.01,seqNoFeedback,1,0.3,B,7,6
2,2,0.01,seqNoFeedback,0,0.7,A,28,4
2,2,0.01,seqNoFeedback,1,0.7,A,1,3
2,2,0.01,seqNoFeedback,0,0.7,B,34,19
2,2,0.01,seqNoFeedback,1,0.7,B,37,5
2,2,0.01,seqFeedback,0,0.3,A,18,52
2,2,0.01,seqFeedback,1,0.3,A,8,17
2,2,0.01,seqFeedback,0,0.3,B,9,21
2,2,0.01,seqFeedback,1,0.3,B,3,20
2,2,0.01,seqFeedback,0,0.7,A,1,2
2,2,0.01,seqFeedback,1,0.7,A,50,10
2,2,0.01,seqFeedback,0,0.7,B,14,9
2,2,0.01,seqFeedback,1,0.7,B,14,8
3,2,0.01,nonSeqFull,0,0.3,A,9,13
3,2,0.01,nonSeqFull,0,0.3,B,2,17
3,2,0.01,nonSeqFull,0,0.7,A,33,8
3,2,0.01,nonSeqFull,0,0.7,B,34,24
3,2,0.01,nonSeqPartial,0,0.3,A,20,47
3,2,0.01,nonSeqPartial,0,0.3,B,4,27
3,2,0.01,nonSeqPartial,0,0.7,A,27,2
3,2,0.01,nonSeqPartial,0,0.7,B,33,19
3,2,0.01,seqNoFeedback,0,0.3,A,6,14
3,2,0.01,seqNoFeedback,1,0.3,A,13,43
3,2,0.01,seqNoFeedback,0,0.3,B,5,5
3,2,0.01,seqNoFeedback,1,0.3,B,5,24
3,2,0.01,seqNoFeedback,0,0.7,A,34,14
3,2,0.01,seqNoFeedback,1,0.7,A,32,25
3,2,0.01,seqNoFeedback,0,0.7,B,39,9
3,2,0.01,seqNoFeedback,1,0.7,B,9,1
3,2,0.01,seqFeedback,0,0.3,A,14,10
3,2,0.01,seqFeedback,1,0.3,A,0,20
3,2,0.01,seqFeedback,0,0.3,B,9,0
3,2,0.01,seqFeedback,1,0.3,B,2,44
3,2,0.01,seqFeedback,0,0.7,A,35,13
3,2,0.01,seqFeedback,1,0.7,A,11,7
3,2,0.01,seqFeedback,0,0.7,B,25,0
3,2,0.01,seqFeedback,1,0.7,B,13,27
4,2,0.01,nonSeqFull,0,0.3,A,3,2
4,2,0.01,nonSeqFull,0,0.3,B,5,36
4,2,0.01,nonSeqFull,0,0.7,A,41,10
4,2,0.01,nonSeqFull,0,0.7,B,8,5
4,2,0.01,nonSeqPartial,0,0.3,A,2,32
4,2,0.01,nonSeqPartial,0,0.3,B,15,54
4,2,0.01,nonSeqPartial,0,0.7,A,21,0
4,2,0.01,nonSeqPartial,0,0.7,B,13,10
4,2,0.01,seqNoFeedback,0,0.3,A,5,32
4,2,0.01,seqNoFeedback,1,0.3,A,5,16
4,2,0.01,seqNoFeedback,0,0.3,B,5,20
4,2,0.01,seqNoFeedback,1,0.3,B,9,28
4,2,0.01,seqNoFeedback,0,0.7,A,28,4
4,2,0.01,seqNoFeedback,1,0.7,A,48,17
4,2,0.01,seqNoFeedback,0,0.7,B,16,5
4,2,0.01,seqNoFeedback,1,0.7,B,4,1
4,2,0.01,seqFeedback,0,0.3,A,15,47
4,2,0.01,seqFeedback,1,0.3,A,25,23
4,2,0.01,seqFeedback,0,0.3,B,6,3
4,2,0.01,seqFeedback,1,0.3,B,9,42
4,2,0.01,seqFeedback,0,0.7,A,46,22
4,2,0.01,seqFeedback,1,0.7,A,48,14
4,2,0.01,seqFeedback,0,0.7,B,11,9
4,2,0.01,seqFeedback,1,0.7,B,8,0
5,2,0.01,nonSeqFull,0,0.3,A,2,1
5,2,0.01,nonSeqFull,0,0.3,B,5,25
5,2,0.01,nonSeqFull,0,0.7,A,15,2
5,2,0.01,nonSeqFull,0,0.7,B,10,8
5,2,0.01,nonSeqPartial,0,0.3,A,8,44
5,2,0.01,nonSeqPartial,0,0.3,B,14,20
5,2,0.01,nonSeqPartial,0,0.7,A,45,21
5,2,0.01,nonSeqPartial,0,0.7,B,48,20
5,2,0.01,seqNoFeedback,0,0.3,A,15,49
5,2,0.01,seqNoFeedback,1,0.3,A,1,7
5,2,0.01,seqNoFeedback,0,0.3,B,2,23
5,2,0.01,seqNoFeedback,1,0.3,B,14,9
5,2,0.01,seqNoFeedback,0,0.7,A,36,17
5,2,0.01,seqNoFeedback,1,0.7,A,2,2
5,2,0.01,seqNoFeedback,0,0.7,B,42,25
5,2,0.01,seqNoFeedback,1,0.7,B,30,3
5,2,0.01,seqFeedback,0,0.3,A,6,0
5,2,0.01,seqFeedback,1,0.3,A,2,14
5,2,0.01,seqFeedback,0,0.3,B,2,0
5,2,0.01,seqFeedback,1,0.3,B,0,16
5,2,0.01,seqFeedback,0,0.7,A,25,2
5,2,0.01,seqFeedback,1,0.7,A,8,5
5,2,0.01,seqFeedback,0,0.7,B,34,3
5,2,0.01,seqFeedback,1,0.7,B,23,32
6,2,0.01,nonSeqFull,0,0.3,A,20,25
6,2,0.01,nonSeqFull,0,0.3,B,12,35
6,2,0.01,nonSeqFull,0,0.7,A,20,3
6,2,0.01,nonSeqFull,0,0.7,B,3,4
6,2,0.01,nonSeqPartial,0,0.3,A,2,31
6,2,0.01,nonSeqPartial,0,0.3,B,3,29
6,2,0.01,nonSeqPartial,0,0.7,A,27,12
6,2,0.01,nonSeqPartial,0,0.7,B,35,8
6,2,0.01,seqNoFeedback,0,0.3,A,3,0
6,2,0.01,seqNoFeedback,1,0.3,A,4,41
6,2,0.01,seqNoFeedback,0,0.3,B,2,28
6,2,0.01,seqNoFeedback,1,0.3,B,9,25
6,2,0.01,seqNoFeedback,0,0.7,A,46,7
6,2,0.01,seqNoFeedback,1,0.7,A,5,15
6,2,0.01,seqNoFeedback,0,0.7,B,54,13
6,2,0.01,seqNoFeedback,1,0.7,B,4,1
6,2,0.01,seqFeedback,0,0.3,A,8,39
6,2,0.01,seqFeedback,1,0.3,A,16,10
6,2,0.01,seqFeedback,0,0.3,B,12,47
6,2,0.01,seqFeedback,1,0.3,B,7,12
6,2,0.01,seqFeedback,0,0.7,A,17,2
6,2,0.01,seqFeedback,1,0.7,A,48,20
6,2,0.01,seqFeedback,0,0.7,B,0,5
6,2,0.01,seqFeedback,1,0.7,B,36,11
7,2,0.01,nonSeqFull,0,0.3,A,23,30
7,2,0.01,nonSeqFull,0,0.3,B,10,32
7,2,0.01,nonSeqFull,0,0.7,A,18,2
7,2,0.01,nonSeqFull,0,0.7,B,37,19
7,2,0.01,nonSeqPartial,0,0.3,A,5,31
7,2,0.01,nonSeqPartial,0,0.3,B,4,36
7,2,0.01,nonSeqPartial,0,0.7,A,43,21
7,2,0.01,nonSeqPartial,0,0.7,B,22,17
7,2,0.01,seqNoFeedback,0,0.3,A,5,16
7,2,0.01,seqNoFeedback,1,0.3,A,2,37
7,2,0.01,seqNoFeedback,0,0.3,B,6,41
7,2,0.01,seqNoFeedback,1,0.3,B,13,22
7,2,0.01,seqNoFeedback,0,0.7,A,14,2
7,2,0.01,seqNoFeedback,1,0.7,A,42,25
7,2,0.01,seqNoFeedback,0,0.7,B,37,5
7,2,0.01,seqNoFeedback,1,0.7,B,1,0
7,2,0.01,seqFeedback,0,0.3,A,4,0
7,2,0.01,seqFeedback,1,0.3,A,9,27
7,2,0.01,seqFeedback,0,0.3,B,13,18
7,2,0.01,seqFeedback,1,0.3,B,8,46
7,2,0.01,seqFeedback,0,0.7,A,29,6
7,2,0.01,seqFeedback,1,0.7,A,16,5
7,2,0.01,seqFeedback,0,0.7,B,33,4
7,2,0.01,seqFeedback,1,0.7,B,9,21
8,2,0.01,nonSeqFull,0,0.3,A,11,8
8,2,0.01,nonSeqFull,0,0.3,B,14,52
8,2,0.01,nonSeqFull,0,0.7,A,33,4
8,2,0.01,nonSeqFull,0,0.7,B,3,10
8,2,0.01,nonSeqPartial,0,0.3,A,3,24
8,2,0.01,nonSeqPartial,0,0.3,B,1,26
8,2,0.01,nonSeqPartial,0,0.7,A,31,4
8,2,0.01,nonSeqPartial,0,0.7,B,32,9
8,2,0.01,seqNoFeedback,0,0.3,A,20,39
8,2,0.01,seqNoFeedback,1,0.3,A,2,1
8,2,0.01,seqNoFeedback,0,0.3,B,2,0
8,2,0.01,seqNoFeedback,1,0.3,B,3,7
8,2,0.01,seqNoFeedback,0,0.7,A,33,8
8,2,0.01,seqNoFeedback,1,0.7,A,12,4
8,2,0.01,seqNoFeedback,0,0.7,B,50,10
8,2,0.01,seqNoFeedback,1,0.7,B,29,17
8,2,0.01,seqFeedback,0,0.3,A,9,10
8,2,0.01,seqFeedback,1,0.3,A,2,7
8,2,0.01,seqFeedback,0,0.3,B,22,48
8,2,0.01,seqFeedback,1,0.3,B,14,47
8,2,0.01,seqFeedback,0,0.7,A,23,4
8,2,0.01,seqFeedback,1,0.7,A,1,0
8,2,0.01,seqFeedback,0,0.7,B,45,22
8,2,0.01,seqFeedback,1,0.7,B,5,1
9,2,0.01,nonSeqFull,0,0.3,A,9,13
9,2,0.01,nonSeqFull,0,0.3,B,8,32
9,2,0.01,nonSeqFull,0,0.7,A,24,2
9,2,0.01,nonSeqFull,0,0.7,B,17,14
9,2,0.01,nonSeqPartial,0,0.3,A,13,28
9,2,0.01,nonSeqPartial,0,0.3,B,15,42
9,2,0.01,nonSeqPartial,0,0.7,A,43,3
9,2,0.01,nonSeqPartial,0,0.7,B,31,12
9,2,0.01,seqNoFeedback,0,0.3,A,0,21
9,2,0.01,seqNoFeedback,1,0.3,A,17,1
9,2,0.01,seqNoFeedback,0,0.3,B,9,40
9,2,0.01,seqNoFeedback,1,0.3,B,8,26
9,2,0.01,seqNoFeedback,0,0.7,A,4,7
9,2,0.01,seqNoFeedback,1,0.7,A,1,0
9,2,0.01,seqNoFeedback,0,0.7,B,34,20
9,2,0.01,seqNoFeedback,1,0.7,B,33,2
9,2,0.01,seqFeedback,0,0.3,A,8,50
9,2,0.01,seqFeedback,1,0.3,A,19,3
9,2,0.01,seqFeedback,0,0.3,B,12,27
9,2,0.01,seqFeedback,1,0.3,B,1,9
9,2,0.01,seqFeedback,0,0.7,A,34,6
9,2,0.01,seqFeedback,1,0.7,A,3,0
9,2,0.01,seqFeedback,0,0.7,B,0,2
9,2,0.01,seqFeedback,1,0.7,B,4,2
10,2,0.01,nonSeqFull,0,0.3,A,12,22
10,2,0.01,nonSeqFull,0,0.3,B,11,45
10,2,0.01,nonSeqFull,0,0.7,A,37,6
10,2,0.01,nonSeqFull,0,0.7,B,0,3
10,2,0.01,nonSeqPartial,0,0.3,A,5,53
10,2,0.01,nonSeqPartial,0,0.3,B,4,5
10,2,0.01,nonSeqPartial,0,0.7,A,10,8
10,2,0.01,nonSeqPartial,0,0.7,B,2,2
10,2,0.01,seqNoFeedback,0,0.3,A,3,35
10,2,0.01,seqNoFeedback,1,0.3,A,6,1
10,2,0.01,seqNoFeedback,0,0.3,B,23,27
10,2,0.01,seqNoFeedback,1,0.3,B,3,11
10,2,0.01,seqNoFeedback,0,0.7,A,42,18
10,2,0.01,seqNoFeedback,1,0.7,A,14,2
10,2,0.01,seqNoFeedback,0,0.7,B,28,5
10,2,0.01,seqNoFeedback,1,0.7,B,24,19
10,2,0.01,seqFeedback,0,0.3,A,13,53
10,2,0.01,seqFeedback,1,0.3,A,18,3
10,2,0.01,seqFeedback,0,0.3,B,1,2
10,2,0.01,seqFeedback,1,0.3,B,17,53
10,2,0.01,seqFeedback,0,0.7,A,53,14
10,2,0.01,seqFeedback,1,0.7,A,5,3
10,2,0.01,seqFeedback,0,0.7,B,33,20
10,2,0.01,seqFeedback,1,0.7,B,4,1
11,2,0.01,nonSeqFull,0,0.3,A,12,11
11,2,0.01,nonSeqFull,0,0.3,B,1,13
11,2,0.01,nonSeqFull,0,0.7,A,52,14
11,2,0.01,nonSeqFull,0,0.7,B,2,3
11,2,0.01,nonSeqPartial,0,0.3,A,8,13
11,2,0.01,nonSeqPartial,0,0.3,B,8,45
11,2,0.01,nonSeqPartial,0,0.7,A,50,19
11,2,0.01,nonSeqPartial,0,0.7,B,9,6
11,2,0.01,seqNoFeedback,0,0.3,A,10,27
11,2,0.01,seqNoFeedback,1,0.3,A,4,39
11,2,0.01,seqNoFeedback,0,0.3,B,22,47
11,2,0.01,seqNoFeedback,1,0.3,B,1,0
11,2,0.01,seqNoFeedback,0,0.7,A,24,0
11,2,0.01,seqNoFeedback,1,0.7,A,26,10
11,2,0.01,seqNoFeedback,0,0.7,B,53,16
11,2,0.01,seqNoFeedback,1,0.7,B,7,15
11,2,0.01,seqFeedback,0,0.3,A,4,33
11,2,0.01,seqFeedback,1,0.3,A,22,4
11,2,0.01,seqFeedback,0,0.3,B,11,39
11,2,0.01,seqFeedback,1,0.3,B,8,34
11,2,0.01,seqFeedback,0,0.7,A,39,14
11,2,0.01,seqFeedback,1,0.7,A,15,1
11,2,0.01,seqFeedback,0,0.7,B,34,15
11,2,0.01,seqFeedback,1,0.7,B,17,7
12,2,0.01,nonSeqFull,0,0.3,A,8,15
12,2,0.01,nonSeqFull,0,0.3,B,13,50
12,2,0.01,nonSeqFull,0,0.7,A,36,5
12,2,0.01,nonSeqFull,0,0.7,B,26,15
12,2,0.01,nonSeqPartial,0,0.3,A,13,23
12,2,0.01,nonSeqPartial,0,0.3,B,5,2
12,2,0.01,nonSeqPartial,0,0.7,A,43,10
12,2,0.01,nonSeqPartial,0,0.7,B,14,9
12,2,0.01,seqNoFeedback,0,0.3,A,13,22
12,2,0.01,seqNoFeedback,1,0.3,A,5,22
12,2,0.01,seqNoFeedback,0,0.3,B,1,21
12,2,0.01,seqNoFeedback,1,0.3,B,0,1
12,2,0.01,seqNoFeedback,0,0.7,A,48,20
12,2,0.01,seqNoFeedback,1,0.7,A,1,4
12,2,0.01,seqNoFeedback,0,0.7,B,41,12
12,2,0.01,seqNoFeedback,1,0.7,B,35,7
12,2,0.01,seqFeedback,0,0.3,A,5,2
12,2,0.01,seqFeedback,1,0.3,A,9,24
12,2,0.01,seqFeedback,0,0.3,B,14,26
12,2,0.01,seqFeedback,1,0.3,B,9,54
12,2,0.01,seqFeedback,0,0.7,A,17,0
12,2,0.01,seqFeedback,1,0.7,A,6,3
12,2,0.01,seqFeedback,0,0.7,B,23,12
12,2,0.01,seqFeedback,1,0.7,B,9,2
13,2,0.01,nonSeqFull,0,0.3,A,24,35
13,2,0.01,nonSeqFull,0,0.3,B,2,33
13,2,0.01,nonSeqFull,0,0.7,A,17,0
13,2,0.01,nonSeqFull,0,0.7,B,48,21
13,2,0.01,nonSeqPartial,0,0.3,A,19,36
13,2,0.01,nonSeqPartial,0,0.3,B,7,13
13,2,0.01,nonSeqPartial,0,0.7,A,6,10
13,2,0.01,nonSeqPartial,0,0.7,B,18,1
13,2,0.01,seqNoFeedback,0,0.3,A,2,16
13,2,0.01,seqNoFeedback,1,0.3,A,19,27
13,2,0.01,seqNoFeedback,0,0.3,B,6,34
13,2,0.01,seqNoFeedback,1,0.3,B,1,0
13,2,0.01,seqNoFeedback,0,0.7,A,11,12
13,2,0.01,seqNoFeedback,1,0.7,A,42,5
13,2,0.01,seqNoFeedback,0,0.7,B,28,20
13,2,0.01,seqNoFeedback,1,0.7,B,38,7
13,2,0.01,seqFeedback,0,0.3,A,8,10
13,2,0.01,seqFeedback,1,0.3,A,8,23
13,2,0.01,seqFeedback,0,0.3,B,3,31
13,2,0.01,seqFeedback,1,0.3,B,9,8
13,2,0.01,seqFeedback,0,0.7,A,7,9
13,2,0.01,seqFeedback,1,0.7,A,54,10
13,2,0.01,seqFeedback,0,0.7,B,16,1
13,2,0.01,seqFeedback,1,0.7,B,27,15
14,2,0.01,nonSeqFull,0,0.3,A,4,5
14,2,0.01,nonSeqFull,0,0.3,B,7,35
14,2,0.01,nonSeqFull,0,0.7,A,38,8
14,2,0.01,nonSeqFull,0,0.7,B,0,2
14,2,0.01,nonSeqPartial,0,0.3,A,1,40
14,2,0.01,nonSeqPartial,0,0.3,B,5,4
14,2,0.01,nonSeqPartial,0,0.7,A,0,1
14,2,0.01,nonSeqPartial,0,0.7,B,37,5
14,2,0.01,seqNoFeedback,0,0.3,A,4,3
14,2,0.01,seqNoFeedback,1,0.3,A,11,17
14,2,0.01,seqNoFeedback,0,0.3,B,11,33
14,2,0.01,seqNoFeedback,1,0.3,B,11,1
14,2,0.01,seqNoFeedback,0,0.7,A,30,4
14,2,0.01,seqNoFeedback,1,0.7,A,4,4
14,2,0.01,seqNoFeedback,0,0.7,B,60,10
14,2,0.01,seqNoFeedback,1,0.7,B,8,31
14,2,0.01,seqFeedback,0,0.3,A,1,3
14,2,0.01,seqFeedback,1,0.3,A,2,5
14,2,0.01,seqFeedback,0,0.3,B,2,15
14,2,0.01,seqFeedback,1,0.3,B,9,23
14,2,0.01,seqFeedback,0,0.7,A,9,7
14,2,0.01,seqFeedback,1,0.7,A,48,6
14,2,0.01,seqFeedback,0,0.7,B,19,14
14,2,0.01,seqFeedback,1,0.7,B,40,23
15,2,0.01,nonSeqFull,0,0.3,A,6,2
15,2,0.01,nonSeqFull,0,0.3,B,6,47
15,2,0.01,nonSeqFull,0,0.7,A,27,3
15,2,0.01,nonSeqFull,0,0.7,B,20,13
15,2,0.01,nonSeqPartial,0,0.3,A,14,54
15,2,0.01,nonSeqPartial,0,0.3,B,18,25
15,2,0.01,nonSeqPartial,0,0.7,A,22,16
15,2,0.01,nonSeqPartial,0,0.7,B,30,7
15,2,0.01,seqNoFeedback,0,0.3,A,4,22
15,2,0.01,seqNoFeedback,1,0.3,A,3,21
15,2,0.01,seqNoFeedback,0,0.3,B,14,22
15,2,0.01,seqNoFeedback,1,0.3,B,8,41
15,2,0.01,seqNoFeedback,0,0.7,A,27,2
15,2,0.01,seqNoFeedback,1,0.7,A,34,23
15,2,0.01,seqNoFeedback,0,0.7,B,44,13
15,2,0.01,seqNoFeedback,1,0.7,B,2,6
15,2,0.01,seqFeedback,0,0.3,A,6,8
15,2,0.01,seqFeedback,1,0.3,A,6,4
15,2,0.01,seqFeedback,0,0.3,B,24,40
15,2,0.01,seqFeedback,1,0.3,B,0,46
15,2,0.01,seqFeedback,0,0.7,A,21,12
15,2,0.01,seqFeedback,1,0.7,A,32,1
15,2,0.01,seqFeedback,0,0.7,B,51,13
15,2,0.01,seqFeedback,1,0.7,B,2,14
16,2,0.01,nonSeqFull,0,0.3,A,2,0
16,2,0.01,nonSeqFull,0,0.3,B,8,20
16,2,0.01,nonSeqFull,0,0.7,A,31,5
16,2,0.01,nonSeqFull,0,0.7,B,16,14
16,2,0.01,nonSeqPartial,0,0.3,A,2,31
16,2,0.01,nonSeqPartial,0,0.3,B,2,27
16,2,0.01,nonSeqPartial,0,0.7,A,28,14
16,2,0.01,nonSeqPartial,0,0.7,B,27,1
16,2,0.01,seqNoFeedback,0,0.3,A,12,46
16,2,0.01,seqNoFeedback,1,0.3,A,11,3
16,2,0.01,seqNoFeedback,0,0.3,B,9,32
16,2,0.01,seqNoFeedback,1,0.3,B,14,46
16,2,0.01,seqNoFeedback,0,0.7,A,22,6
16,2,0.01,seqNoFeedback,1,0.7,A,16,2
16,2,0.01,seqNoFeedback,0,0.7,B,41,13
16,2,0.01,seqNoFeedback,1,0.7,B,47,18
16,2,0.01,seqFeedback,0,0.3,A,16,24
16,2,0.01,seqFeedback,1,0.3,A,12,25
16,2,0.01,seqFeedback,0,0.3,B,10,18
16,2,0.01,seqFeedback,1,0.3,B,8,35
16,2,0.01,seqFeedback,0,0.7,A,39,10
16,2,0.01,seqFeedback,1,0.7,A,7,3
16,2,0.01,seqFeedback,0,0.7,B,27,15
16,2,0.01,seqFeedback,1,0.7,B,9,15
17,2,0.01,nonSeqFull,0,0.3,A,9,12
17,2,0.01,nonSeqFull,0,0.3,B,6,28
17,2,0.01,nonSeqFull,0,0.7,A,34,11
17,2,0.01,nonSeqFull,0,0.7,B,22,9
17,2,0.01,nonSeqPartial,0,0.3,A,16,34
17,2,0.01,nonSeqPartial,0,0.3,B,2,27
17,2,0.01,nonSeqPartial,0,0.7,A,23,3
17,2,0.01,nonSeqPartial,0,0.7,B,55,12
17,2,0.01,seqNoFeedback,0,0.3,A,6,39
17,2,0.01,seqNoFeedback,1,0.3,A,13,8
17,2,0.01,seqNoFeedback,0,0.3,B,7,5
17,2,0.01,seqNoFeedback,1,0.3,B,2,23
17,2,0.01,seqNoFeedback,0,0.7,A,29,15
17,2,0.01,seqNoFeedback,1,0.7,A,38,7
17,2,0.01,seqNoFeedback,0,0.7,B,20,0
17,2,0.01,seqNoFeedback,1,0.7,B,39,24
17,2,0.01,seqFeedback,0,0.3,A,22,38
17,2,0.01,seqFeedback,1,0.3,A,1,1
17,2,0.01,seqFeedback,0,0.3,B,3,28
17,2,0.01,seqFeedback,1,0.3,B,7,23
17,2,0.01,seqFeedback,0,0.7,A,23,6
17,2,0.01,seqFeedback,1,0.7,A,2,3
17,2,0.01,seqFeedback,0,0.7,B,44,3
17,2,0.01,seqFeedback,1,0.7,B,26,24
18,2,0.01,nonSeqFull,0,0.3,A,4,13
18,2,0.01,nonSeqFull,0,0.3,B,2,21
18,2,0.01,nonSeqFull,0,0.7,A,27,8
18,2,0.01,nonSeqFull,0,0.7,B,32,19
18,2,0.01,nonSeqPartial,0,0.3,A,18,27
18,2,0.01,nonSeqPartial,0,0.3,B,24,39
18,2,0.01,nonSeqPartial,0,0.7,A,53,13
18,2,0.01,nonSeqPartial,0,0.7,B,26,9
18,2,0.01,seqNoFeedback,0,0.3,A,7,9
18,2,0.01,seqNoFeedback,1,0.3,A,1,32
18,2,0.01,seqNoFeedback,0,0.3,B,7,16
18,2,0.01,seqNoFeedback,1,0.3,B,24,40
18,2,0.01,seqNoFeedback,0,0.7,A,30,0
18,2,0.01,seqNoFeedback,1,0.7,A,7,13
18,2,0.01,seqNoFeedback,0,0.7,B,5,4
18,2,0.01,seqNoFeedback,1,0.7,B,17,9
18,2,0.01,seqFeedback,0,0.3,A,19,47
18,2,0.01,seqFeedback,1,0.3,A,2,5
18,2,0.01,seqFeedback,0,0.3,B,6,2
18,2,0.01,seqFeedback,1,0.3,B,3,25
18,2,0.01,seqFeedback,0,0.7,A,2,5
18,2,0.01,seqFeedback,1,0.7,A,35,7
18,2,0.01,seqFeedback,0,0.7,B,51,12
18,2,0.01,seqFeedback,1,0.7,B,0,8
19,2,0.01,nonSeqFull,0,0.3,A,14,24
19,2,0.01,nonSeqFull,0,0.3,B,6,39
19,2,0.01,nonSeqFull,0,0.7,A,25,3
19,2,0.01,nonSeqFull,0,0.7,B,39,20
19,2,0.01,nonSeqPartial,0,0.3,A,13,55
19,2,0.01,nonSeqPartial,0,0.3,B,6,26
19,2,0.01,nonSeqPartial,0,0.7,A,17,0
19,2,0.01,nonSeqPartial,0,0.7,B,30,8
19,2,0.01,seqNoFeedback,0,0.3,A,6,2
19,2,0.01,seqNoFeedback,1,0.3,A,12,48
19,2,0.01,seqNoFeedback,0,0.3,B,18,28
19,2,0.01,seqNoFeedback,1,0.3,B,2,43
19,2,0.01,seqNoFeedback,0,0.7,A,30,13
19,2,0.01,seqNoFeedback,1,0.7,A,43,16
19,2,0.01,seqNoFeedback,0,0.7,B,35,9
19,2,0.01,seqNoFeedback,1,0.7,B,29,16
19,2,0.01,seqFeedback,0,0.3,A,14,54
19,2,0.01,seqFeedback,1,0.3,A,16,2
19,2,0.01,seqFeedback,0,0.3,B,1,19
19,2,0.01,seqFeedback,1,0.3,B,1,5
19,2,0.01,seqFeedback,0,0.7,A,41,19
19,2,0.01,seqFeedback,1,0.7,A,20,1
19,2,0.01,seqFeedback,0,0.7,B,14,6
19,2,0.01,seqFeedback,1,0.7,B,0,1
20,2,0.01,nonSeqFull,0,0.3,A,8,21
20,2,0.01,nonSeqFull,0,0.3,B,11,25
20,2,0.01,nonSeqFull,0,0.7,A,56,11
20,2,0.01,nonSeqFull,0,0.7,B,26,16
20,2,0.01,nonSeqPartial,0,0.3,A,2,0
20,2,0.01,nonSeqPartial,0,0.3,B,11,22
20,2,0.01,nonSeqPartial,0,0.7,A,6,5
20,2,0.01,nonSeqPartial,0,0.7,B,44,23
20,2,0.01,seqNoFeedback,0,0.3,A,9,21
20,2,0.01,seqNoFeedback,1,0.3,A,2,31
20,2,0.01,seqNoFeedback,0,0.3,B,4,31
20,2,0.01,seqNoFeedback,1,0.3,B,28,25
20,2,0.01,seqNoFeedback,0,0.7,A,11,5
20,2,0.01,seqNoFeedback,1,0.7,A,0,3
