subject_id,alpha,costWeight,block_type,trial_num,theta,student_class,heads,tails
9,1,0.01,nonSeqFull,0,0.3,A,8,12
9,1,0.01,nonSeqFull,0,0.3,B,7,33
9,1,0.01,nonSeqFull,0,0.7,A,21,4
9,1,0.01,nonSeqFull,0,0.7,B,16,13
9,1,0.01,nonSeqPartial,0,0.3,A,0,41
9,1,0.01,nonSeqPartial,0,0.3,B,14,43
9,1,0.01,nonSeqPartial,0,0.7,A,36,10
9,1,0.01,nonSeqPartial,0,0.7,B,36,6
9,1,0.01,seqNoFeedback,0,0.3,A,0,19
9,1,0.01,seqNoFeedback,1,0.3,A,0,33
9,1,0.01,seqNoFeedback,0,0.3,B,21,27
9,1,0.01,seqNoFeedback,1,0.3,B,28,38
9,1,0.01,seqNoFeedback,0,0.7,A,4,5
9,1,0.01,seqNoFeedback,1,0.7,A,33,20
9,1,0.01,seqNoFeedback,0,0.7,B,47,6
9,1,0.01,seqNoFeedback,1,0.7,B,25,13
9,1,0.01,seqFeedback,0,0.3,A,25,32
9,1,0.01,seqFeedback,1,0.3,A,8,6
9,1,0.01,seqFeedback,0,0.3,B,15,23
9,1,0.01,seqFeedback,1,0.3,B,7,30
9,1,0.01,seqFeedback,0,0.7,A,37,2
9,1,0.01,seqFeedback,1,0.7,A,32,3
9,1,0.01,seqFeedback,0,0.7,B,0,1
9,1,0.01,seqFeedback,1,0.7,B,27,22
10,1,0.01,nonSeqFull,0,0.3,A,13,19
10,1,0.01,nonSeqFull,0,0.3,B,12,44
10,1,0.01,nonSeqFull,0,0.7,A,36,7
10,1,0.01,nonSeqFull,0,0.7,B,1,1
10,1,0.01,nonSeqPartial,0,0.3,A,23,34
10,1,0.01,nonSeqPartial,0,0.3,B,7,0
10,1,0.01,nonSeqPartial,0,0.7,A,7,9
10,1,0.01,nonSeqPartial,0,0.7,B,0,4
10,1,0.01,seqNoFeedback,0,0.3,A,4,33
10,1,0.01,seqNoFeedback,1,0.3,A,8,25
10,1,0.01,seqNoFeedback,0,0.3,B,15,35
10,1,0.01,seqNoFeedback,1,0.3,B,16,48
10,1,0.01,seqNoFeedback,0,0.7,A,42,18
10,1,0.01,seqNoFeedback,1,0.7,A,0,2
10,1,0.01,seqNoFeedback,0,0.7,B,26,6
10,1,0.01,seqNoFeedback,1,0.7,B,21,8
10,1,0.01,seqFeedback,0,0.3,A,13,53
10,1,0.01,seqFeedback,1,0.3,A,6,17
10,1,0.01,seqFeedback,0,0.3,B,2,0
10,1,0.01,seqFeedback,1,0.3,B,1,15
10,1,0.01,seqFeedback,0,0.7,A,54,13
10,1,0.01,seqFeedback,1,0.7,A,12,0
10,1,0.01,seqFeedback,0,0.7,B,45,7
10,1,0.01,seqFeedback,1,0.7,B,6,4
11,1,0.01,nonSeqFull,0,0.3,A,11,10
11,1,0.01,nonSeqFull,0,0.3,B,1,10
11,1,0.01,nonSeqFull,0,0.7,A,53,13
11,1,0.01,nonSeqFull,0,0.7,B,3,1
11,1,0.01,nonSeqPartial,0,0.3,A,8,11
11,1,0.01,nonSeqPartial,0,0.3,B,21,31
11,1,0.01,nonSeqPartial,0,0.7,A,50,19
11,1,0.01,nonSeqPartial,0,0.7,B,7,6
11,1,0.01,seqNoFeedback,0,0.3,A,12,24
11,1,0.01,seqNoFeedback,1,0.3,A,7,14
11,1,0.01,seqNoFeedback,0,0.3,B,22,47
11,1,0.01,seqNoFeedback,1,0.3,B,6,16
11,1,0.01,seqNoFeedback,0,0.7,A,14,9
11,1,0.01,seqNoFeedback,1,0.7,A,23,16
11,1,0.01,seqNoFeedback,0,0.7,B,53,16
11,1,0.01,seqNoFeedback,1,0.7,B,42,6
11,1,0.01,seqFeedback,0,0.3,A,4,32
11,1,0.01,seqFeedback,1,0.3,A,16,48
11,1,0.01,seqFeedback,0,0.3,B,7,43
11,1,0.01,seqFeedback,1,0.3,B,6,46
11,1,0.01,seqFeedback,0,0.7,A,35,18
11,1,0.01,seqFeedback,1,0.7,A,29,0
11,1,0.01,seqFeedback,0,0.7,B,44,4
11,1,0.01,seqFeedback,1,0.7,B,46,21
12,1,0.01,nonSeqFull,0,0.3,A,7,14
12,1,0.01,nonSeqFull,0,0.3,B,15,48
12,1,0.01,nonSeqFull,0,0.7,A,35,6
12,1,0.01,nonSeqFull,0,0.7,B,21,19
12,1,0.01,nonSeqPartial,0,0.3,A,15,20
12,1,0.01,nonSeqPartial,0,0.3,B,5,1
12,1,0.01,nonSeqPartial,0,0.7,A,41,12
12,1,0.01,nonSeqPartial,0,0.7,B,14,7
12,1,0.01,seqNoFeedback,0,0.3,A,13,21
12,1,0.01,seqNoFeedback,1,0.3,A,9,22
12,1,0.01,seqNoFeedback,0,0.3,B,1,19
12,1,0.01,seqNoFeedback,1,0.3,B,9,38
12,1,0.01,seqNoFeedback,0,0.7,A,48,20
12,1,0.01,seqNoFeedback,1,0.7,A,25,13
12,1,0.01,seqNoFeedback,0,0.7,B,38,15
12,1,0.01,seqNoFeedback,1,0.7,B,5,8
12,1,0.01,seqFeedback,0,0.3,A,5,1
12,1,0.01,seqFeedback,1,0.3,A,8,4
12,1,0.01,seqFeedback,0,0.3,B,3,37
12,1,0.01,seqFeedback,1,0.3,B,5,28
12,1,0.01,seqFeedback,0,0.7,A,13,2
12,1,0.01,seqFeedback,1,0.7,A,36,9
12,1,0.01,seqFeedback,0,0.7,B,22,12
12,1,0.01,seqFeedback,1,0.7,B,20,8
13,1,0.01,nonSeqFull,0,0.3,A,21,38
13,1,0.01,nonSeqFull,0,0.3,B,5,29
13,1,0.01,nonSeqFull,0,0.7,A,12,3
13,1,0.01,nonSeqFull,0,0.7,B,48,21
13,1,0.01,nonSeqPartial,0,0.3,A,16,39
13,1,0.01,nonSeqPartial,0,0.3,B,6,12
13,1,0.01,nonSeqPartial,0,0.7,A,13,0
13,1,0.01,nonSeqPartial,0,0.7,B,14,3
13,1,0.01,seqNoFeedback,0,0.3,A,1,15
13,1,0.01,seqNoFeedback,1,0.3,A,10,55
13,1,0.01,seqNoFeedback,0,0.3,B,8,31
13,1,0.01,seqNoFeedback,1,0.3,B,5,38
13,1,0.01,seqNoFeedback,0,0.7,A,11,10
13,1,0.01,seqNoFeedback,1,0.7,A,41,22
13,1,0.01,seqNoFeedback,0,0.7,B,38,9
13,1,0.01,seqNoFeedback,1,0.7,B,23,1
13,1,0.01,seqFeedback,0,0.3,A,7,9
13,1,0.01,seqFeedback,1,0.3,A,3,8
13,1,0.01,seqFeedback,0,0.3,B,1,32
13,1,0.01,seqFeedback,1,0.3,B,14,48
13,1,0.01,seqFeedback,0,0.7,A,13,0
13,1,0.01,seqFeedback,1,0.7,A,45,12
13,1,0.01,seqFeedback,0,0.7,B,12,3
13,1,0.01,seqFeedback,1,0.7,B,4,1
14,1,0.01,nonSeqFull,0,0.3,A,3,5
14,1,0.01,nonSeqFull,0,0.3,B,5,37
14,1,0.01,nonSeqFull,0,0.7,A,37,9
14,1,0.01,nonSeqFull,0,0.7,B,0,1
14,1,0.01,nonSeqPartial,0,0.3,A,6,34
14,1,0.01,nonSeqPartial,0,0.3,B,1,7
14,1,0.01,nonSeqPartial,0,0.7,A,0,1
14,1,0.01,nonSeqPartial,0,0.7,B,27,15
14,1,0.01,seqNoFeedback,0,0.3,A,3,3
14,1,0.01,seqNoFeedback,1,0.3,A,29,37
14,1,0.01,seqNoFeedback,0,0.3,B,25,18
14,1,0.01,seqNoFeedback,1,0.3,B,9,11
14,1,0.01,seqNoFeedback,0,0.7,A,28,5
14,1,0.01,seqNoFeedback,1,0.7,A,43,13
14,1,0.01,seqNoFeedback,0,0.7,B,62,8
14,1,0.01,seqNoFeedback,1,0.7,B,45,11
14,1,0.01,seqFeedback,0,0.3,A,2,1
14,1,0.01,seqFeedback,1,0.3,A,6,11
14,1,0.01,seqFeedback,0,0.3,B,1,14
14,1,0.01,seqFeedback,1,0.3,B,6,36
14,1,0.01,seqFeedback,0,0.7,A,7,7
14,1,0.01,seqFeedback,1,0.7,A,13,0
14,1,0.01,seqFeedback,0,0.7,B,31,0
14,1,0.01,seqFeedback,1,0.7,B,0,8
15,1,0.01,nonSeqFull,0,0.3,A,5,2
15,1,0.01,nonSeqFull,0,0.3,B,6,47
15,1,0.01,nonSeqFull,0,0.7,A,26,3
15,1,0.01,nonSeqFull,0,0.7,B,20,11
15,1,0.01,nonSeqPartial,0,0.3,A,14,54
15,1,0.01,nonSeqPartial,0,0.3,B,8,35
15,1,0.01,nonSeqPartial,0,0.7,A,23,14
15,1,0.01,nonSeqPartial,0,0.7,B,30,6
15,1,0.01,seqNoFeedback,0,0.3,A,11,13
15,1,0.01,seqNoFeedback,1,0.3,A,23,34
15,1,0.01,seqNoFeedback,0,0.3,B,17,18
15,1,0.01,seqNoFeedback,1,0.3,B,2,0
15,1,0.01,seqNoFeedback,0,0.7,A,23,5
15,1,0.01,seqNoFeedback,1,0.7,A,25,0
15,1,0.01,seqNoFeedback,0,0.7,B,42,15
15,1,0.01,seqNoFeedback,1,0.7,B,31,1
15,1,0.01,seqFeedback,0,0.3,A,5,7
15,1,0.01,seqFeedback,1,0.3,A,3,13
15,1,0.01,seqFeedback,0,0.3,B,27,37
15,1,0.01,seqFeedback,1,0.3,B,1,17
15,1,0.01,seqFeedback,0,0.7,A,17,15
15,1,0.01,seqFeedback,1,0.7,A,49,4
15,1,0.01,seqFeedback,0,0.7,B,51,13
15,1,0.01,seqFeedback,1,0.7,B,35,22
16,1,0.01,nonSeqFull,0,0.3,A,1,0
16,1,0.01,nonSeqFull,0,0.3,B,0,28
16,1,0.01,nonSeqFull,0,0.7,A,27,9
16,1,0.01,nonSeqFull,0,0.7,B,14,14
16,1,0.01,nonSeqPartial,0,0.3,A,15,16
16,1,0.01,nonSeqPartial,0,0.3,B,11,16
16,1,0.01,nonSeqPartial,0,0.7,A,33,8
16,1,0.01,nonSeqPartial,0,0.7,B,22,5
16,1,0.01,seqNoFeedback,0,0.3,A,11,47
16,1,0.01,seqNoFeedback,1,0.3,A,3,29
16,1,0.01,seqNoFeedback,0,0.3,B,15,25
16,1,0.01,seqNoFeedback,1,0.3,B,14,22
16,1,0.01,seqNoFeedback,0,0.7,A,26,0
16,1,0.01,seqNoFeedback,1,0.7,A,49,13
16,1,0.01,seqNoFeedback,0,0.7,B,38,16
16,1,0.01,seqNoFeedback,1,0.7,B,32,14
16,1,0.01,seqFeedback,0,0.3,A,5,35
16,1,0.01,seqFeedback,1,0.3,A,5,14
16,1,0.01,seqFeedback,0,0.3,B,3,24
16,1,0.01,seqFeedback,1,0.3,B,13,45
16,1,0.01,seqFeedback,0,0.7,A,33,16
16,1,0.01,seqFeedback,1,0.7,A,23,1
16,1,0.01,seqFeedback,0,0.7,B,32,9
16,1,0.01,seqFeedback,1,0.7,B,26,11
17,1,0.01,nonSeqFull,0,0.3,A,8,11
17,1,0.01,nonSeqFull,0,0.3,B,2,32
17,1,0.01,nonSeqFull,0,0.7,A,42,2
17,1,0.01,nonSeqFull,0,0.7,B,25,4
17,1,0.01,nonSeqPartial,0,0.3,A,11,39
17,1,0.01,nonSeqPartial,0,0.3,B,11,16
17,1,0.01,nonSeqPartial,0,0.7,A,12,13
17,1,0.01,nonSeqPartial,0,0.7,B,58,9
17,1,0.01,seqNoFeedback,0,0.3,A,12,32
17,1,0.01,seqNoFeedback,1,0.3,A,9,11
17,1,0.01,seqNoFeedback,0,0.3,B,8,2
17,1,0.01,seqNoFeedback,1,0.3,B,10,16
17,1,0.01,seqNoFeedback,0,0.7,A,35,8
17,1,0.01,seqNoFeedback,1,0.7,A,51,18
17,1,0.01,seqNoFeedback,0,0.7,B,18,0
17,1,0.01,seqNoFeedback,1,0.7,B,48,11
17,1,0.01,seqFeedback,0,0.3,A,22,38
17,1,0.01,seqFeedback,1,0.3,A,3,15
17,1,0.01,seqFeedback,0,0.3,B,0,30
17,1,0.01,seqFeedback,1,0.3,B,0,18
17,1,0.01,seqFeedback,0,0.7,A,14,14
17,1,0.01,seqFeedback,1,0.7,A,40,9
17,1,0.01,seqFeedback,0,0.7,B,37,10
17,1,0.01,seqFeedback,1,0.7,B,22,10
18,1,0.01,nonSeqFull,0,0.3,A,5,10
18,1,0.01,nonSeqFull,0,0.3,B,5,16
18,1,0.01,nonSeqFull,0,0.7,A,30,4
18,1,0.01,nonSeqFull,0,0.7,B,33,17
18,1,0.01,nonSeqPartial,0,0.3,A,9,36
18,1,0.01,nonSeqPartial,0,0.3,B,28,35
18,1,0.01,nonSeqPartial,0,0.7,A,54,12
18,1,0.01,nonSeqPartial,0,0.7,B,25,9
18,1,0.01,seqNoFeedback,0,0.3,A,5,9
18,1,0.01,seqNoFeedback,1,0.3,A,14,34
18,1,0.01,seqNoFeedback,0,0.3,B,9,12
18,1,0.01,seqNoFeedback,1,0.3,B,19,39
18,1,0.01,seqNoFeedback,0,0.7,A,26,3
18,1,0.01,seqNoFeedback,1,0.7,A,21,5
18,1,0.01,seqNoFeedback,0,0.7,B,3,5
18,1,0.01,seqNoFeedback,1,0.7,B,6,7
18,1,0.01,seqFeedback,0,0.3,A,19,47
18,1,0.01,seqFeedback,1,0.3,A,25,45
18,1,0.01,seqFeedback,0,0.3,B,5,2
18,1,0.01,seqFeedback,1,0.3,B,0,9
18,1,0.01,seqFeedback,0,0.7,A,2,4
18,1,0.01,seqFeedback,1,0.7,A,13,1
18,1,0.01,seqFeedback,0,0.7,B,51,12
18,1,0.01,seqFeedback,1,0.7,B,29,16
19,1,0.01,nonSeqFull,0,0.3,A,19,17
19,1,0.01,nonSeqFull,0,0.3,B,3,42
19,1,0.01,nonSeqFull,0,0.7,A,23,4
19,1,0.01,nonSeqFull,0,0.7,B,34,25
19,1,0.01,nonSeqPartial,0,0.3,A,13,55
19,1,0.01,nonSeqPartial,0,0.3,B,4,27
19,1,0.01,nonSeqPartial,0,0.7,A,14,1
19,1,0.01,nonSeqPartial,0,0.7,B,30,7
19,1,0.01,seqNoFeedback,0,0.3,A,5,2
19,1,0.01,seqNoFeedback,1,0.3,A,11,19
19,1,0.01,seqNoFeedback,0,0.3,B,10,36
19,1,0.01,seqNoFeedback,1,0.3,B,18,36
19,1,0.01,seqNoFeedback,0,0.7,A,36,6
19,1,0.01,seqNoFeedback,1,0.7,A,17,1
19,1,0.01,seqNoFeedback,0,0.7,B,23,21
19,1,0.01,seqNoFeedback,1,0.7,B,4,6
19,1,0.01,seqFeedback,0,0.3,A,14,54
19,1,0.01,seqFeedback,1,0.3,A,9,10
19,1,0.01,seqFeedback,0,0.3,B,0,18
19,1,0.01,seqFeedback,1,0.3,B,20,50
19,1,0.01,seqFeedback,0,0.7,A,40,20
19,1,0.01,seqFeedback,1,0.7,A,46,9
19,1,0.01,seqFeedback,0,0.7,B,11,7
19,1,0.01,seqFeedback,1,0.7,B,40,21
20,1,0.01,nonSeqFull,0,0.3,A,7,20
20,1,0.01,nonSeqFull,0,0.3,B,6,30
20,1,0.01,nonSeqFull,0,0.7,A,61,6
20,1,0.01,nonSeqFull,0,0.7,B,20,21
20,1,0.01,nonSeqPartial,0,0.3,A,1,1
20,1,0.01,nonSeqPartial,0,0.3,B,9,23
20,1,0.01,nonSeqPartial,0,0.7,A,9,0
20,1,0.01,nonSeqPartial,0,0.7,B,44,23
20,1,0.01,seqNoFeedback,0,0.3,A,4,25
20,1,0.01,seqNoFeedback,1,0.3,A,7,40
20,1,0.01,seqNoFeedback,0,0.3,B,4,30
