alpha,costWeight,block_type,trial_num,true_theta,student_class,heads,tails
1,0.07,nonSeqPartial,0,0.3,A,4,1
1,0.07,nonSeqPartial,0,0.7,A,19,3
1,0.07,seqNoFeedback,0,0.3,B,0,16
1,0.07,seqNoFeedback,1,0.3,B,8,3
1,0.07,seqNoFeedback,0,0.7,A,24,0
1,0.07,seqNoFeedback,1,0.7,A,2,7
1,0.07,seqFeedback,0,0.3,A,5,6
1,0.07,seqFeedback,1,0.3,A,5,5
1,0.07,seqFeedback,0,0.7,A,25,5
1,0.07,seqFeedback,1,0.7,A,11,0
1,0.07,nonSeqFull,0,0.3,B,0,5
1,0.07,nonSeqFull,0,0.7,B,17,10
1,0.07,nonSeqPartial,0,0.3,A,5,2
1,0.07,nonSeqPartial,0,0.7,B,0,3
1,0.07,seqNoFeedback,0,0.3,B,9,32
1,0.07,seqNoFeedback,1,0.3,B,9,2
1,0.07,seqNoFeedback,0,0.7,B,29,6
1,0.07,seqNoFeedback,1,0.7,B,0,8
1,0.07,seqFeedback,0,0.3,A,6,2
1,0.07,seqFeedback,1,0.3,A,3,3
1,0.07,seqFeedback,0,0.7,A,2,2
1,0.07,seqFeedback,1,0.7,A,35,0
1,0.07,nonSeqFull,0,0.3,A,16,21
1,0.07,nonSeqFull,0,0.7,B,2,2
1,0.07,nonSeqPartial,0,0.3,A,9,23
1,0.07,nonSeqPartial,0,0.7,B,22,5
1,0.07,seqNoFeedback,0,0.3,A,7,8
1,0.07,seqNoFeedback,1,0.3,A,2,4
1,0.07,seqNoFeedback,0,0.7,A,7,5
1,0.07,seqNoFeedback,1,0.7,A,6,1
1,0.07,seqFeedback,0,0.3,B,3,42
1,0.07,seqFeedback,1,0.3,B,1,19
1,0.07,seqFeedback,0,0.7,A,14,11
1,0.07,seqFeedback,1,0.7,A,14,0
1,0.07,nonSeqFull,0,0.3,A,3,2
1,0.07,nonSeqFull,0,0.7,B,26,13
1,0.07,nonSeqPartial,0,0.3,A,1,14
1,0.07,nonSeqPartial,0,0.7,B,27,3
1,0.07,seqNoFeedback,0,0.3,B,4,34
1,0.07,seqNoFeedback,1,0.3,B,5,41
1,0.07,seqNoFeedback,0,0.7,A,34,4
1,0.07,seqNoFeedback,1,0.7,A,31,12
1,0.07,seqFeedback,0,0.3,B,7,14
1,0.07,seqFeedback,1,0.3,B,0,11
1,0.07,seqFeedback,0,0.7,A,16,1
1,0.07,seqFeedback,1,0.7,A,14,0
1,0.07,nonSeqFull,0,0.3,A,2,2
1,0.07,nonSeqFull,0,0.7,A,25,5
1,0.07,nonSeqPartial,0,0.3,A,2,35
1,0.07,nonSeqPartial,0,0.7,B,15,12
1,0.07,seqNoFeedback,0,0.3,A,4,1
1,0.07,seqNoFeedback,1,0.3,A,2,34
1,0.07,seqNoFeedback,0,0.7,A,8,1
1,0.07,seqNoFeedback,1,0.7,A,36,10
1,0.07,seqFeedback,0,0.3,B,0,3
1,0.07,seqFeedback,1,0.3,B,1,10
1,0.07,seqFeedback,0,0.7,A,1,2
1,0.07,seqFeedback,1,0.7,A,22,9
1,0.07,nonSeqFull,0,0.3,A,5,5
1,0.07,nonSeqFull,0,0.7,A,27,12
1,0.07,nonSeqPartial,0,0.3,A,1,16
1,0.07,nonSeqPartial,0,0.7,A,11,1
1,0.07,seqNoFeedback,0,0.3,B,6,12
1,0.07,seqNoFeedback,1,0.3,B,0,9
1,0.07,seqNoFeedback,0,0.7,A,4,6
1,0.07,seqNoFeedback,1,0.7,A,16,5
1,0.07,seqFeedback,0,0.3,A,4,16
1,0.07,seqFeedback,1,0.3,A,8,1
1,0.07,seqFeedback,0,0.7,A,7,9
1,0.07,seqFeedback,1,0.7,A,14,1
1,0.07,nonSeqFull,0,0.3,B,5,19
1,0.07,nonSeqFull,0,0.7,A,31,6
1,0.07,nonSeqPartial,0,0.3,B,5,42
1,0.07,nonSeqPartial,0,0.7,A,21,3
1,0.07,seqNoFeedback,0,0.3,A,3,1
1,0.07,seqNoFeedback,1,0.3,A,3,9
1,0.07,seqNoFeedback,0,0.7,A,2,4
1,0.07,seqNoFeedback,1,0.7,A,18,3
1,0.07,seqFeedback,0,0.3,B,6,0
1,0.07,seqFeedback,1,0.3,B,3,17
1,0.07,seqFeedback,0,0.7,A,9,8
1,0.07,seqFeedback,1,0.7,A,15,1
1,0.07,nonSeqFull,0,0.3,A,1,1
1,0.07,nonSeqFull,0,0.7,A,13,0
1,0.07,nonSeqPartial,0,0.3,A,0,23
1,0.07,nonSeqPartial,0,0.7,B,17,8
1,0.07,seqNoFeedback,0,0.3,B,1,9
1,0.07,seqNoFeedback,1,0.3,B,0,21
1,0.07,seqNoFeedback,0,0.7,B,4,3
1,0.07,seqNoFeedback,1,0.7,B,30,4
1,0.07,seqFeedback,0,0.3,A,5,13
1,0.07,seqFeedback,1,0.3,A,5,0
1,0.07,seqFeedback,0,0.7,B,3,4
1,0.07,seqFeedback,1,0.7,B,1,9
1,0.07,nonSeqFull,0,0.3,B,5,15
1,0.07,nonSeqFull,0,0.7,A,36,9
1,0.07,nonSeqPartial,0,0.3,A,2,21
1,0.07,nonSeqPartial,0,0.7,A,20,10
1,0.07,seqNoFeedback,0,0.3,B,8,4
1,0.07,seqNoFeedback,1,0.3,B,6,43
1,0.07,seqNoFeedback,0,0.7,B,3,7
1,0.07,seqNoFeedback,1,0.7,B,20,3
1,0.07,seqFeedback,0,0.3,B,0,34
1,0.07,seqFeedback,1,0.3,B,8,30
1,0.07,seqFeedback,0,0.7,B,42,5
1,0.07,seqFeedback,1,0.7,B,15,9
1,0.07,nonSeqFull,0,0.3,B,10,34
1,0.07,nonSeqFull,0,0.7,B,16,9
1,0.07,nonSeqPartial,0,0.3,A,3,25
1,0.07,nonSeqPartial,0,0.7,A,36,11
1,0.07,seqNoFeedback,0,0.3,A,2,13
1,0.07,seqNoFeedback,1,0.3,A,5,2
1,0.07,seqNoFeedback,0,0.7,B,13,1
1,0.07,seqNoFeedback,1,0.7,B,2,2
1,0.07,seqFeedback,0,0.3,B,6,21
1,0.07,seqFeedback,1,0.3,B,5,22
1,0.07,seqFeedback,0,0.7,A,12,4
1,0.07,seqFeedback,1,0.7,A,20,0
1,0.07,nonSeqFull,0,0.3,A,13,14
1,0.07,nonSeqFull,0,0.7,B,14,12
1,0.07,nonSeqPartial,0,0.3,A,5,30
1,0.07,nonSeqPartial,0,0.7,A,38,9
1,0.07,seqNoFeedback,0,0.3,A,12,35
1,0.07,seqNoFeedback,1,0.3,A,0,11
1,0.07,seqNoFeedback,0,0.7,A,36,2
1,0.07,seqNoFeedback,1,0.7,A,5,0
1,0.07,seqFeedback,0,0.3,A,7,11
1,0.07,seqFeedback,1,0.3,A,1,0
1,0.07,seqFeedback,0,0.7,B,34,5
1,0.07,seqFeedback,1,0.7,B,0,1
1,0.07,nonSeqFull,0,0.3,A,4,12
1,0.07,nonSeqFull,0,0.7,A,27,1
1,0.07,nonSeqPartial,0,0.3,A,0,24
1,0.07,nonSeqPartial,0,0.7,B,24,9
1,0.07,seqNoFeedback,0,0.3,A,0,34
1,0.07,seqNoFeedback,1,0.3,A,2,3
1,0.07,seqNoFeedback,0,0.7,B,20,2
1,0.07,seqNoFeedback,1,0.7,B,1,0
1,0.07,seqFeedback,0,0.3,B,13,12
1,0.07,seqFeedback,1,0.3,B,7,30
1,0.07,seqFeedback,0,0.7,A,2,4
1,0.07,seqFeedback,1,0.7,A,20,0
1,0.07,nonSeqFull,0,0.3,B,11,31
1,0.07,nonSeqFull,0,0.7,B,6,2
1,0.07,nonSeqPartial,0,0.3,B,8,11
1,0.07,nonSeqPartial,0,0.7,A,15,1
1,0.07,seqNoFeedback,0,0.3,A,3,32
1,0.07,seqNoFeedback,1,0.3,A,4,4
1,0.07,seqNoFeedback,0,0.7,A,7,2
1,0.07,seqNoFeedback,1,0.7,A,18,4
1,0.07,seqFeedback,0,0.3,A,0,22
1,0.07,seqFeedback,1,0.3,A,9,22
1,0.07,seqFeedback,0,0.7,B,11,1
1,0.07,seqFeedback,1,0.7,B,3,6
1,0.07,nonSeqFull,0,0.3,A,11,26
1,0.07,nonSeqFull,0,0.7,A,14,0
1,0.07,nonSeqPartial,0,0.3,B,7,6
1,0.07,nonSeqPartial,0,0.7,A,1,2
1,0.07,seqNoFeedback,0,0.3,A,2,0
1,0.07,seqNoFeedback,1,0.3,A,5,8
1,0.07,seqNoFeedback,0,0.7,A,44,5
1,0.07,seqNoFeedback,1,0.7,A,4,2
1,0.07,seqFeedback,0,0.3,A,3,15
1,0.07,seqFeedback,1,0.3,A,5,2
1,0.07,seqFeedback,0,0.7,B,39,2
1,0.07,seqFeedback,1,0.7,B,5,5
1,0.07,nonSeqFull,0,0.3,B,2,19
1,0.07,nonSeqFull,0,0.7,B,2,8
1,0.07,nonSeqPartial,0,0.3,B,2,19
1,0.07,nonSeqPartial,0,0.7,B,1,1
1,0.07,seqNoFeedback,0,0.3,B,2,34
1,0.07,seqNoFeedback,1,0.3,B,3,18
1,0.07,seqNoFeedback,0,0.7,A,13,12
1,0.07,seqNoFeedback,1,0.7,A,0,3
1,0.07,seqFeedback,0,0.3,B,11,9
1,0.07,seqFeedback,1,0.3,B,1,14
1,0.07,seqFeedback,0,0.7,A,26,8
1,0.07,seqFeedback,1,0.7,A,13,0
1,0.07,nonSeqFull,0,0.3,B,6,37
1,0.07,nonSeqFull,0,0.7,B,4,2
1,0.07,nonSeqPartial,0,0.3,B,11,7
1,0.07,nonSeqPartial,0,0.7,B,27,5
1,0.07,seqNoFeedback,0,0.3,A,2,0
1,0.07,seqNoFeedback,1,0.3,A,10,19
1,0.07,seqNoFeedback,0,0.7,B,23,1
1,0.07,seqNoFeedback,1,0.7,B,9,3
1,0.07,seqFeedback,0,0.3,B,2,11
1,0.07,seqFeedback,1,0.3,B,0,17
1,0.07,seqFeedback,0,0.7,A,16,2
1,0.07,seqFeedback,1,0.7,A,13,1
1,0.07,nonSeqFull,0,0.3,B,0,11
1,0.07,nonSeqFull,0,0.7,B,0,4
1,0.07,nonSeqPartial,0,0.3,A,5,31
1,0.07,nonSeqPartial,0,0.7,B,18,1
1,0.07,seqNoFeedback,0,0.3,B,3,22
1,0.07,seqNoFeedback,1,0.3,B,4,1
1,0.07,seqNoFeedback,0,0.7,A,0,3
1,0.07,seqNoFeedback,1,0.7,A,39,7
1,0.07,seqFeedback,0,0.3,B,3,1
1,0.07,seqFeedback,1,0.3,B,4,16
1,0.07,seqFeedback,0,0.7,A,4,0
1,0.07,seqFeedback,1,0.7,A,39,8
1,0.07,nonSeqFull,0,0.3,B,3,9
1,0.07,nonSeqFull,0,0.7,A,12,2
1,0.07,nonSeqPartial,0,0.3,B,3,9
1,0.07,nonSeqPartial,0,0.7,A,0,5
1,0.07,seqNoFeedback,0,0.3,A,11,26
1,0.07,seqNoFeedback,1,0.3,A,5,5
1,0.07,seqNoFeedback,0,0.7,B,7,9
1,0.07,seqNoFeedback,1,0.7,B,20,2
1,0.07,seqFeedback,0,0.3,B,5,3
1,0.07,seqFeedback,1,0.3,B,1,14
1,0.07,seqFeedback,0,0.7,A,1,1
1,0.07,seqFeedback,1,0.7,A,21,2
1,0.07,nonSeqFull,0,0.3,B,8,38
1,0.07,nonSeqFull,0,0.7,B,1,3
1,0.07,nonSeqPartial,0,0.3,A,7,14
1,0.07,nonSeqPartial,0,0.7,A,13,8
1,0.07,seqNoFeedback,0,0.3,A,6,7
1,0.07,seqNoFeedback,1,0.3,A,2,15
1,0.07,seqNoFeedback,0,0.7,B,0,2
1,0.07,seqNoFeedback,1,0.7,B,18,2
1,0.07,seqFeedback,0,0.3,A,7,1
1,0.07,seqFeedback,1,0.3,A,3,0
1,0.07,seqFeedback,0,0.7,A,20,0
1,0.07,seqFeedback,1,0.7,A,10,0
1,0.07,nonSeqFull,0,0.3,B,0,12
1,0.07,nonSeqFull,0,0.7,A,26,8
1,0.07,nonSeqPartial,0,0.3,B,2,0
1,0.07,nonSeqPartial,0,0.7,A,16,3
1,0.07,seqNoFeedback,0,0.3,A,3,4
1,0.07,seqNoFeedback,1,0.3,A,0,17
1,0.07,seqNoFeedback,0,0.7,B,2,8
1,0.07,seqNoFeedback,1,0.7,B,34,3
1,0.07,seqFeedback,0,0.3,A,3,18
1,0.07,seqFeedback,1,0.3,A,7,4
1,0.07,seqFeedback,0,0.7,A,2,1
1,0.07,seqFeedback,1,0.7,A,25,2
1,0.07,nonSeqFull,0,0.3,A,12,16
1,0.07,nonSeqFull,0,0.7,B,5,11
1,0.07,nonSeqPartial,0,0.3,A,3,20
1,0.07,nonSeqPartial,0,0.7,B,1,2
1,0.07,seqNoFeedback,0,0.3,B,6,6
1,0.07,seqNoFeedback,1,0.3,B,3,10
1,0.07,seqNoFeedback,0,0.7,B,7,8
1,0.07,seqNoFeedback,1,0.7,B,29,3
1,0.07,seqFeedback,0,0.3,A,5,1
1,0.07,seqFeedback,1,0.3,A,13,22
1,0.07,seqFeedback,0,0.7,B,5,4
1,0.07,seqFeedback,1,0.7,B,0,2
1,0.07,nonSeqFull,0,0.3,A,4,1
1,0.07,nonSeqFull,0,0.7,A,32,4
1,0.07,nonSeqPartial,0,0.3,B,0,7
1,0.07,nonSeqPartial,0,0.7,A,20,0
1,0.07,seqNoFeedback,0,0.3,B,1,9
1,0.07,seqNoFeedback,1,0.3,B,10,7
1,0.07,seqNoFeedback,0,0.7,B,20,0
1,0.07,seqNoFeedback,1,0.7,B,13,2
1,0.07,seqFeedback,0,0.3,B,3,0
1,0.07,seqFeedback,1,0.3,B,2,12
1,0.07,seqFeedback,0,0.7,A,22,0
1,0.07,seqFeedback,1,0.7,A,15,1
1,0.07,nonSeqFull,0,0.3,A,5,7
1,0.07,nonSeqFull,0,0.7,B,0,4
1,0.07,nonSeqPartial,0,0.3,B,3,11
1,0.07,nonSeqPartial,0,0.7,B,35,4
1,0.07,seqNoFeedback,0,0.3,B,0,6
1,0.07,seqNoFeedback,1,0.3,B,4,1
1,0.07,seqNoFeedback,0,0.7,A,23,10
1,0.07,seqNoFeedback,1,0.7,A,10,1
1,0.07,seqFeedback,0,0.3,B,16,27
1,0.07,seqFeedback,1,0.3,B,2,15
1,0.07,seqFeedback,0,0.7,A,10,0
1,0.07,seqFeedback,1,0.7,A,25,1
1,0.07,nonSeqFull,0,0.3,B,0,30
1,0.07,nonSeqFull,0,0.7,A,24,3
1,0.07,nonSeqPartial,0,0.3,B,11,13
1,0.07,nonSeqPartial,0,0.7,A,4,8
1,0.07,seqNoFeedback,0,0.3,B,1,0
1,0.07,seqNoFeedback,1,0.3,B,11,11
1,0.07,seqNoFeedback,0,0.7,B,2,4
1,0.07,seqNoFeedback,1,0.7,B,2,5
1,0.07,seqFeedback,0,0.3,A,4,0
1,0.07,seqFeedback,1,0.3,A,7,9
1,0.07,seqFeedback,0,0.7,A,3,1
1,0.07,seqFeedback,1,0.7,A,26,3
1,0.07,nonSeqFull,0,0.3,A,8,21
1,0.07,nonSeqFull,0,0.7,B,5,8
1,0.07,nonSeqPartial,0,0.3,B,1,21
1,0.07,nonSeqPartial,0,0.7,B,38,7
1,0.07,seqNoFeedback,0,0.3,A,12,19
1,0.07,seqNoFeedback,1,0.3,A,8,37
1,0.07,seqNoFeedback,0,0.7,B,41,1
1,0.07,seqNoFeedback,1,0.7,B,12,0
1,0.07,seqFeedback,0,0.3,B,9,15
1,0.07,seqFeedback,1,0.3,B,1,24
1,0.07,seqFeedback,0,0.7,B,8,0
1,0.07,seqFeedback,1,0.7,B,0,2
1,0.07,nonSeqFull,0,0.3,B,4,23
1,0.07,nonSeqFull,0,0.7,B,8,1
1,0.07,nonSeqPartial,0,0.3,A,0,13
1,0.07,nonSeqPartial,0,0.7,A,1,1
1,0.07,seqNoFeedback,0,0.3,B,5,1
1,0.07,seqNoFeedback,1,0.3,B,11,5
1,0.07,seqNoFeedback,0,0.7,B,8,8
1,0.07,seqNoFeedback,1,0.7,B,28,1
1,0.07,seqFeedback,0,0.3,A,1,0
1,0.07,seqFeedback,1,0.3,A,6,8
1,0.07,seqFeedback,0,0.7,A,21,4
1,0.07,seqFeedback,1,0.7,A,19,3
1,0.07,nonSeqFull,0,0.3,A,7,0
1,0.07,nonSeqFull,0,0.7,A,14,1
1,0.07,nonSeqPartial,0,0.3,B,8,8
1,0.07,nonSeqPartial,0,0.7,B,17,3
1,0.07,seqNoFeedback,0,0.3,A,9,33
1,0.07,seqNoFeedback,1,0.3,A,7,13
1,0.07,seqNoFeedback,0,0.7,A,1,3
1,0.07,seqNoFeedback,1,0.7,A,3,6
1,0.07,seqFeedback,0,0.3,B,6,3
1,0.07,seqFeedback,1,0.3,B,2,11
1,0.07,seqFeedback,0,0.7,A,11,1
1,0.07,seqFeedback,1,0.7,A,20,7
1,0.07,nonSeqFull,0,0.3,B,0,20
1,0.07,nonSeqFull,0,0.7,B,1,4
1,0.07,nonSeqPartial,0,0.3,A,5,2
1,0.07,nonSeqPartial,0,0.7,A,19,3
1,0.07,seqNoFeedback,0,0.3,B,2,19
1,0.07,seqNoFeedback,1,0.3,B,3,0
1,0.07,seqNoFeedback,0,0.7,B,0,2
1,0.07,seqNoFeedback,1,0.7,B,10,2
1,0.07,seqFeedback,0,0.3,B,0,19
1,0.07,seqFeedback,1,0.3,B,2,8
1,0.07,seqFeedback,0,0.7,B,13,4
1,0.07,seqFeedback,1,0.7,B,2,2
1,0.07,nonSeqFull,0,0.3,B,0,13
1,0.07,nonSeqFull,0,0.7,B,11,8
1,0.07,nonSeqPartial,0,0.3,A,6,0
1,0.07,nonSeqPartial,0,0.7,B,17,1
1,0.07,seqNoFeedback,0,0.3,A,1,0
1,0.07,seqNoFeedback,1,0.3,A,3,14
1,0.07,seqNoFeedback,0,0.7,B,17,2
1,0.07,seqNoFeedback,1,0.7,B,22,11
1,0.07,seqFeedback,0,0.3,B,7,7
1,0.07,seqFeedback,1,0.3,B,2,25
1,0.07,seqFeedback,0,0.7,B,10,1
1,0.07,seqFeedback,1,0.7,B,2,2
1,0.07,nonSeqFull,0,0.3,B,2,15
1,0.07,nonSeqFull,0,0.7,B,0,1
1,0.07,nonSeqPartial,0,0.3,B,9,4
1,0.07,nonSeqPartial,0,0.7,A,2,6
1,0.07,seqNoFeedback,0,0.3,A,4,24
1,0.07,seqNoFeedback,1,0.3,A,1,31
1,0.07,seqNoFeedback,0,0.7,B,35,5
1,0.07,seqNoFeedback,1,0.7,B,1,4
1,0.07,seqFeedback,0,0.3,B,0,1
1,0.07,seqFeedback,1,0.3,B,5,17
1,0.07,seqFeedback,0,0.7,A,13,0
1,0.07,seqFeedback,1,0.7,A,20,8
1,0.07,nonSeqFull,0,0.3,A,1,1
1,0.07,nonSeqFull,0,0.7,A,12,0
1,0.07,nonSeqPartial,0,0.3,A,4,1
1,0.07,nonSeqPartial,0,0.7,A,33,6
1,0.07,seqNoFeedback,0,0.3,A,3,28
1,0.07,seqNoFeedback,1,0.3,A,2,23
1,0.07,seqNoFeedback,0,0.7,B,17,5
1,0.07,seqNoFeedback,1,0.7,B,2,1
1,0.07,seqFeedback,0,0.3,B,18,28
1,0.07,seqFeedback,1,0.3,B,1,17
1,0.07,seqFeedback,0,0.7,A,19,1
1,0.07,seqFeedback,1,0.7,A,44,4
1,0.07,nonSeqFull,0,0.3,A,4,7
1,0.07,nonSeqFull,0,0.7,A,11,0
1,0.07,nonSeqPartial,0,0.3,B,4,19
1,0.07,nonSeqPartial,0,0.7,A,21,4
1,0.07,seqNoFeedback,0,0.3,A,0,14
1,0.07,seqNoFeedback,1,0.3,A,3,20
1,0.07,seqNoFeedback,0,0.7,B,17,10
1,0.07,seqNoFeedback,1,0.7,B,10,4
1,0.07,seqFeedback,0,0.3,A,5,33
1,0.07,seqFeedback,1,0.3,A,6,11
1,0.07,seqFeedback,0,0.7,A,26,5
1,0.07,seqFeedback,1,0.7,A,36,5
1,0.07,nonSeqFull,0,0.3,B,3,10
1,0.07,nonSeqFull,0,0.7,B,1,7
1,0.07,nonSeqPartial,0,0.3,A,2,18
1,0.07,nonSeqPartial,0,0.7,B,3,4
1,0.07,seqNoFeedback,0,0.3,A,1,1
1,0.07,seqNoFeedback,1,0.3,A,5,8
1,0.07,seqNoFeedback,0,0.7,B,17,1
1,0.07,seqNoFeedback,1,0.7,B,22,3
1,0.07,seqFeedback,0,0.3,B,16,27
1,0.07,seqFeedback,1,0.3,B,3,20
1,0.07,seqFeedback,0,0.7,B,17,13
1,0.07,seqFeedback,1,0.7,B,0,3
1,0.07,nonSeqFull,0,0.3,A,5,9
1,0.07,nonSeqFull,0,0.7,A,16,0
1,0.07,nonSeqPartial,0,0.3,B,4,0
1,0.07,nonSeqPartial,0,0.7,A,17,2
1,0.07,seqNoFeedback,0,0.3,A,0,26
1,0.07,seqNoFeedback,1,0.3,A,9,5
1,0.07,seqNoFeedback,0,0.7,B,16,4
1,0.07,seqNoFeedback,1,0.7,B,10,3
1,0.07,seqFeedback,0,0.3,A,6,0
1,0.07,seqFeedback,1,0.3,A,1,0
1,0.07,seqFeedback,0,0.7,B,5,7
1,0.07,seqFeedback,1,0.7,B,1,6
1,0.07,nonSeqFull,0,0.3,B,1,20
1,0.07,nonSeqFull,0,0.7,A,24,4
1,0.07,nonSeqPartial,0,0.3,B,2,0
1,0.07,nonSeqPartial,0,0.7,A,31,2
1,0.07,seqNoFeedback,0,0.3,B,2,35
1,0.07,seqNoFeedback,1,0.3,B,0,21
1,0.07,seqNoFeedback,0,0.7,B,7,3
1,0.07,seqNoFeedback,1,0.7,B,11,9
1,0.07,seqFeedback,0,0.3,B,2,10
1,0.07,seqFeedback,1,0.3,B,5,23
1,0.07,seqFeedback,0,0.7,A,12,2
1,0.07,seqFeedback,1,0.7,A,25,2
1,0.07,nonSeqFull,0,0.3,A,4,3
1,0.07,nonSeqFull,0,0.7,B,4,4
1,0.07,nonSeqPartial,0,0.3,B,2,3
1,0.07,nonSeqPartial,0,0.7,A,3,5
