alpha,costWeight,block_type,trial_num,true_theta,student_class,heads,tails
8,0.001,seqNoFeedback,1,0.5,C,7,2
8,0.001,seqNoFeedback,0,0.8,B,20,6
8,0.001,seqNoFeedback,1,0.8,B,18,6
8,0.001,seqNoFeedback,0,0.8,C,22,5
8,0.001,seqNoFeedback,1,0.8,C,29,0
8,0.001,seqFeedback,0,0.2,A,7,21
8,0.001,seqFeedback,1,0.2,A,7,23
8,0.001,seqFeedback,0,0.2,C,3,14
8,0.001,seqFeedback,1,0.2,C,4,19
8,0.001,seqFeedback,0,0.5,A,13,17
8,0.001,seqFeedback,1,0.5,A,7,3
8,0.001,seqFeedback,0,0.5,C,10,18
8,0.001,seqFeedback,1,0.5,C,17,11
8,0.001,seqFeedback,0,0.8,A,22,3
8,0.001,seqFeedback,1,0.8,A,16,0
8,0.001,seqFeedback,0,0.8,D,10,3
8,0.001,seqFeedback,1,0.8,D,19,5
8,0.001,nonSeqFull,0,0.2,A,6,24
8,0.001,nonSeqFull,0,0.2,C,5,19
8,0.001,nonSeqFull,0,0.5,A,15,13
8,0.001,nonSeqFull,0,0.5,D,12,17
8,0.001,nonSeqFull,0,0.8,A,20,1
8,0.001,nonSeqFull,0,0.8,D,22,5
8,0.001,nonSeqPartial,0,0.2,A,3,27
8,0.001,nonSeqPartial,0,0.2,D,5,18
8,0.001,nonSeqPartial,0,0.5,B,11,6
8,0.001,nonSeqPartial,0,0.5,C,13,16
8,0.001,nonSeqPartial,0,0.8,A,23,2
8,0.001,nonSeqPartial,0,0.8,D,18,6
8,0.001,seqNoFeedback,0,0.2,A,4,8
8,0.001,seqNoFeedback,1,0.2,A,4,26
8,0.001,seqNoFeedback,0,0.2,D,1,24
8,0.001,seqNoFeedback,1,0.2,D,2,11
8,0.001,seqNoFeedback,0,0.5,B,7,4
8,0.001,seqNoFeedback,1,0.5,B,13,15
8,0.001,seqNoFeedback,0,0.5,D,7,12
8,0.001,seqNoFeedback,1,0.5,D,9,13
8,0.001,seqNoFeedback,0,0.8,B,24,6
8,0.001,seqNoFeedback,1,0.8,B,25,5
8,0.001,seqNoFeedback,0,0.8,C,20,5
8,0.001,seqNoFeedback,1,0.8,C,24,5
8,0.001,seqFeedback,0,0.2,A,2,28
8,0.001,seqFeedback,1,0.2,A,2,10
8,0.001,seqFeedback,0,0.2,D,2,27
8,0.001,seqFeedback,1,0.2,D,1,25
8,0.001,seqFeedback,0,0.5,B,7,4
8,0.001,seqFeedback,1,0.5,B,10,13
8,0.001,seqFeedback,0,0.5,D,14,9
8,0.001,seqFeedback,1,0.5,D,8,14
8,0.001,seqFeedback,0,0.8,B,23,5
8,0.001,seqFeedback,1,0.8,B,17,5
8,0.001,seqFeedback,0,0.8,D,24,0
8,0.001,seqFeedback,1,0.8,D,17,5
8,0.001,nonSeqFull,0,0.2,B,3,22
8,0.001,nonSeqFull,0,0.2,C,6,21
8,0.001,nonSeqFull,0,0.5,A,15,15
8,0.001,nonSeqFull,0,0.5,D,6,11
8,0.001,nonSeqFull,0,0.8,A,22,2
8,0.001,nonSeqFull,0,0.8,D,9,3
8,0.001,nonSeqPartial,0,0.2,B,7,21
8,0.001,nonSeqPartial,0,0.2,D,3,8
8,0.001,nonSeqPartial,0,0.5,A,7,11
8,0.001,nonSeqPartial,0,0.5,D,12,6
8,0.001,nonSeqPartial,0,0.8,B,14,3
8,0.001,nonSeqPartial,0,0.8,D,15,4
8,0.001,seqNoFeedback,0,0.2,B,6,21
8,0.001,seqNoFeedback,1,0.2,B,5,20
8,0.001,seqNoFeedback,0,0.2,C,1,29
8,0.001,seqNoFeedback,1,0.2,C,0,25
8,0.001,seqNoFeedback,0,0.5,B,14,14
8,0.001,seqNoFeedback,1,0.5,B,8,12
8,0.001,seqNoFeedback,0,0.5,C,15,12
8,0.001,seqNoFeedback,1,0.5,C,6,12
8,0.001,seqNoFeedback,0,0.8,A,25,3
8,0.001,seqNoFeedback,1,0.8,A,12,3
8,0.001,seqNoFeedback,0,0.8,C,26,0
8,0.001,seqNoFeedback,1,0.8,C,22,7
8,0.001,seqFeedback,0,0.2,B,8,19
8,0.001,seqFeedback,1,0.2,B,1,21
8,0.001,seqFeedback,0,0.2,C,0,25
8,0.001,seqFeedback,1,0.2,C,5,21
8,0.001,seqFeedback,0,0.5,B,13,16
8,0.001,seqFeedback,1,0.5,B,8,12
8,0.001,seqFeedback,0,0.5,C,12,16
8,0.001,seqFeedback,1,0.5,C,18,9
8,0.001,seqFeedback,0,0.8,B,20,7
8,0.001,seqFeedback,1,0.8,B,21,7
8,0.001,seqFeedback,0,0.8,C,18,5
8,0.001,seqFeedback,1,0.8,C,24,2
8,0.001,nonSeqFull,0,0.2,A,6,24
8,0.001,nonSeqFull,0,0.2,D,1,26
8,0.001,nonSeqFull,0,0.5,B,10,12
8,0.001,nonSeqFull,0,0.5,C,13,8
8,0.001,nonSeqFull,0,0.8,A,15,2
8,0.001,nonSeqFull,0,0.8,D,16,4
8,0.001,nonSeqPartial,0,0.2,B,3,25
8,0.001,nonSeqPartial,0,0.2,C,3,10
8,0.001,nonSeqPartial,0,0.5,B,12,14
8,0.001,nonSeqPartial,0,0.5,C,7,15
8,0.001,nonSeqPartial,0,0.8,B,22,6
8,0.001,nonSeqPartial,0,0.8,D,21,0
8,0.001,seqNoFeedback,0,0.2,B,3,24
8,0.001,seqNoFeedback,1,0.2,B,3,15
8,0.001,seqNoFeedback,0,0.2,C,1,29
8,0.001,seqNoFeedback,1,0.2,C,5,19
8,0.001,seqNoFeedback,0,0.5,A,6,7
8,0.001,seqNoFeedback,1,0.5,A,12,17
8,0.001,seqNoFeedback,0,0.5,C,9,16
8,0.001,seqNoFeedback,1,0.5,C,17,9
8,0.001,seqNoFeedback,0,0.8,B,19,5
8,0.001,seqNoFeedback,1,0.8,B,22,6
8,0.001,seqNoFeedback,0,0.8,D,19,6
8,0.001,seqNoFeedback,1,0.8,D,29,0
8,0.001,seqFeedback,0,0.2,A,2,26
8,0.001,seqFeedback,1,0.2,A,3,14
8,0.001,seqFeedback,0,0.2,C,0,30
8,0.001,seqFeedback,1,0.2,C,7,19
8,0.001,seqFeedback,0,0.5,A,14,15
8,0.001,seqFeedback,1,0.5,A,4,2
8,0.001,seqFeedback,0,0.5,C,9,15
8,0.001,seqFeedback,1,0.5,C,17,12
8,0.001,seqFeedback,0,0.8,A,24,6
8,0.001,seqFeedback,1,0.8,A,21,3
8,0.001,seqFeedback,0,0.8,C,12,4
8,0.001,seqFeedback,1,0.8,C,30,0
8,0.001,nonSeqFull,0,0.2,B,0,16
8,0.001,nonSeqFull,0,0.2,C,1,2
8,0.001,nonSeqFull,0,0.5,B,12,14
8,0.001,nonSeqFull,0,0.5,D,3,11
8,0.001,nonSeqFull,0,0.8,A,24,3
8,0.001,nonSeqFull,0,0.8,D,6,1
8,0.001,nonSeqPartial,0,0.2,A,1,15
8,0.001,nonSeqPartial,0,0.2,D,4,11
8,0.001,nonSeqPartial,0,0.5,B,7,10
8,0.001,nonSeqPartial,0,0.5,D,3,9
8,0.001,nonSeqPartial,0,0.8,A,22,3
8,0.001,nonSeqPartial,0,0.8,C,15,4
8,0.001,seqNoFeedback,0,0.2,A,5,24
8,0.001,seqNoFeedback,1,0.2,A,2,22
8,0.001,seqNoFeedback,0,0.2,D,0,30
8,0.001,seqNoFeedback,1,0.2,D,4,16
8,0.001,seqNoFeedback,0,0.5,B,16,11
8,0.001,seqNoFeedback,1,0.5,B,9,10
8,0.001,seqNoFeedback,0,0.5,C,2,7
8,0.001,seqNoFeedback,1,0.5,C,11,15
8,0.001,seqNoFeedback,0,0.8,A,13,1
8,0.001,seqNoFeedback,1,0.8,A,24,4
8,0.001,seqNoFeedback,0,0.8,C,29,0
8,0.001,seqNoFeedback,1,0.8,C,22,7
8,0.001,seqFeedback,0,0.2,B,3,25
8,0.001,seqFeedback,1,0.2,B,2,25
8,0.001,seqFeedback,0,0.2,C,1,27
8,0.001,seqFeedback,1,0.2,C,0,1
8,0.001,seqFeedback,0,0.5,B,2,5
8,0.001,seqFeedback,1,0.5,B,12,17
8,0.001,seqFeedback,0,0.5,D,12,16
8,0.001,seqFeedback,1,0.5,D,7,14
8,0.001,seqFeedback,0,0.8,A,21,2
8,0.001,seqFeedback,1,0.8,A,25,1
8,0.001,seqFeedback,0,0.8,C,23,7
8,0.001,seqFeedback,1,0.8,C,28,0
8,0.001,nonSeqFull,0,0.2,B,2,20
8,0.001,nonSeqFull,0,0.2,D,0,28
8,0.001,nonSeqFull,0,0.5,B,2,5
8,0.001,nonSeqFull,0,0.5,D,12,18
8,0.001,nonSeqFull,0,0.8,A,25,2
8,0.001,nonSeqFull,0,0.8,C,20,0
8,0.001,nonSeqPartial,0,0.2,A,5,17
8,0.001,nonSeqPartial,0,0.2,C,0,23
8,0.001,nonSeqPartial,0,0.5,B,13,15
8,0.001,nonSeqPartial,0,0.5,D,17,6
8,0.001,nonSeqPartial,0,0.8,A,23,7
8,0.001,nonSeqPartial,0,0.8,D,28,1
8,0.001,seqNoFeedback,0,0.2,A,3,22
8,0.001,seqNoFeedback,1,0.2,A,6,16
8,0.001,seqNoFeedback,0,0.2,C,4,15
8,0.001,seqNoFeedback,1,0.2,C,0,18
8,0.001,seqNoFeedback,0,0.5,A,15,15
8,0.001,seqNoFeedback,1,0.5,A,15,13
8,0.001,seqNoFeedback,0,0.5,D,11,6
8,0.001,seqNoFeedback,1,0.5,D,10,18
8,0.001,seqNoFeedback,0,0.8,A,6,2
8,0.001,seqNoFeedback,1,0.8,A,12,1
8,0.001,seqNoFeedback,0,0.8,D,21,0
8,0.001,seqNoFeedback,1,0.8,D,21,6
8,0.001,seqFeedback,0,0.2,B,3,26
8,0.001,seqFeedback,1,0.2,B,3,27
8,0.001,seqFeedback,0,0.2,C,2,13
8,0.001,seqFeedback,1,0.2,C,6,21
8,0.001,seqFeedback,0,0.5,A,10,15
8,0.001,seqFeedback,1,0.5,A,9,7
8,0.001,seqFeedback,0,0.5,D,9,5
8,0.001,seqFeedback,1,0.5,D,10,18
8,0.001,seqFeedback,0,0.8,B,27,3
8,0.001,seqFeedback,1,0.8,B,22,5
8,0.001,seqFeedback,0,0.8,C,22,6
8,0.001,seqFeedback,1,0.8,C,27,0
8,0.001,nonSeqFull,0,0.2,A,6,17
8,0.001,nonSeqFull,0,0.2,C,6,21
8,0.001,nonSeqFull,0,0.5,A,14,11
8,0.001,nonSeqFull,0,0.5,D,6,12
8,0.001,nonSeqFull,0,0.8,B,14,5
8,0.001,nonSeqFull,0,0.8,D,23,5
8,0.001,nonSeqPartial,0,0.2,A,3,27
8,0.001,nonSeqPartial,0,0.2,D,3,11
8,0.001,nonSeqPartial,0,0.5,B,17,12
8,0.001,nonSeqPartial,0,0.5,D,16,7
8,0.001,nonSeqPartial,0,0.8,B,20,2
8,0.001,nonSeqPartial,0,0.8,D,20,6
8,0.001,seqNoFeedback,0,0.2,B,3,26
8,0.001,seqNoFeedback,1,0.2,B,2,20
8,0.001,seqNoFeedback,0,0.2,C,0,30
8,0.001,seqNoFeedback,1,0.2,C,4,12
8,0.001,seqNoFeedback,0,0.5,A,11,15
8,0.001,seqNoFeedback,1,0.5,A,9,4
8,0.001,seqNoFeedback,0,0.5,C,19,11
8,0.001,seqNoFeedback,1,0.5,C,14,5
8,0.001,seqNoFeedback,0,0.8,B,23,7
8,0.001,seqNoFeedback,1,0.8,B,26,3
8,0.001,seqNoFeedback,0,0.8,D,27,1
8,0.001,seqNoFeedback,1,0.8,D,23,6
8,0.001,seqFeedback,0,0.2,A,7,23
8,0.001,seqFeedback,1,0.2,A,5,21
8,0.001,seqFeedback,0,0.2,C,0,28
8,0.001,seqFeedback,1,0.2,C,4,21
8,0.001,seqFeedback,0,0.5,A,13,15
8,0.001,seqFeedback,1,0.5,A,14,8
8,0.001,seqFeedback,0,0.5,D,12,17
8,0.001,seqFeedback,1,0.5,D,9,14
8,0.001,seqFeedback,0,0.8,A,25,3
8,0.001,seqFeedback,1,0.8,A,21,2
8,0.001,seqFeedback,0,0.8,D,9,2
8,0.001,seqFeedback,1,0.8,D,19,6
8,0.001,nonSeqFull,0,0.2,A,7,22
8,0.001,nonSeqFull,0,0.2,C,5,25
8,0.001,nonSeqFull,0,0.5,B,9,15
8,0.001,nonSeqFull,0,0.5,C,11,11
8,0.001,nonSeqFull,0,0.8,A,21,2
8,0.001,nonSeqFull,0,0.8,D,19,7
8,0.001,nonSeqPartial,0,0.2,A,2,22
8,0.001,nonSeqPartial,0,0.2,D,8,22
8,0.001,nonSeqPartial,0,0.5,B,10,12
8,0.001,nonSeqPartial,0,0.5,C,9,16
8,0.001,nonSeqPartial,0,0.8,B,21,3
8,0.001,nonSeqPartial,0,0.8,D,23,7
8,0.001,seqNoFeedback,0,0.2,B,2,21
8,0.001,seqNoFeedback,1,0.2,B,4,11
8,0.001,seqNoFeedback,0,0.2,C,0,26
8,0.001,seqNoFeedback,1,0.2,C,1,26
8,0.001,seqNoFeedback,0,0.5,A,10,14
8,0.001,seqNoFeedback,1,0.5,A,8,11
8,0.001,seqNoFeedback,0,0.5,C,6,12
8,0.001,seqNoFeedback,1,0.5,C,11,14
8,0.001,seqNoFeedback,0,0.8,A,19,3
8,0.001,seqNoFeedback,1,0.8,A,9,0
8,0.001,seqNoFeedback,0,0.8,C,15,5
8,0.001,seqNoFeedback,1,0.8,C,12,3
8,0.001,seqFeedback,0,0.2,A,2,23
8,0.001,seqFeedback,1,0.2,A,5,24
8,0.001,seqFeedback,0,0.2,C,1,29
8,0.001,seqFeedback,1,0.2,C,5,23
8,0.001,seqFeedback,0,0.5,A,13,16
8,0.001,seqFeedback,1,0.5,A,14,12
8,0.001,seqFeedback,0,0.5,D,12,16
8,0.001,seqFeedback,1,0.5,D,10,15
8,0.001,seqFeedback,0,0.8,A,20,2
8,0.001,seqFeedback,1,0.8,A,28,2
8,0.001,seqFeedback,0,0.8,C,15,4
8,0.001,seqFeedback,1,0.8,C,26,0
8,0.001,nonSeqFull,0,0.2,B,1,17
8,0.001,nonSeqFull,0,0.2,C,7,22
8,0.001,nonSeqFull,0,0.5,B,1,3
8,0.001,nonSeqFull,0,0.5,D,4,12
8,0.001,nonSeqFull,0,0.8,B,21,7
8,0.001,nonSeqFull,0,0.8,D,7,2
8,0.001,nonSeqPartial,0,0.2,A,1,16
8,0.001,nonSeqPartial,0,0.2,C,0,28
8,0.001,nonSeqPartial,0,0.5,B,9,12
8,0.001,nonSeqPartial,0,0.5,C,12,16
8,0.001,nonSeqPartial,0,0.8,B,26,2
8,0.001,nonSeqPartial,0,0.8,C,24,2
8,0.001,seqNoFeedback,0,0.2,B,5,23
8,0.001,seqNoFeedback,1,0.2,B,5,19
8,0.001,seqNoFeedback,0,0.2,C,1,6
8,0.001,seqNoFeedback,1,0.2,C,6,16
8,0.001,seqNoFeedback,0,0.5,A,15,12
8,0.001,seqNoFeedback,1,0.5,A,7,9
8,0.001,seqNoFeedback,0,0.5,C,12,6
8,0.001,seqNoFeedback,1,0.5,C,16,11
8,0.001,seqNoFeedback,0,0.8,B,26,4
8,0.001,seqNoFeedback,1,0.8,B,17,2
8,0.001,seqNoFeedback,0,0.8,C,22,7
8,0.001,seqNoFeedback,1,0.8,C,30,0
8,0.001,seqFeedback,0,0.2,A,4,20
8,0.001,seqFeedback,1,0.2,A,3,10
8,0.001,seqFeedback,0,0.2,C,7,15
8,0.001,seqFeedback,1,0.2,C,3,13
8,0.001,seqFeedback,0,0.5,A,14,16
8,0.001,seqFeedback,1,0.5,A,7,2
8,0.001,seqFeedback,0,0.5,D,10,3
8,0.001,seqFeedback,1,0.5,D,6,12
8,0.001,seqFeedback,0,0.8,A,24,3
8,0.001,seqFeedback,1,0.8,A,18,2
8,0.001,seqFeedback,0,0.8,C,24,0
8,0.001,seqFeedback,1,0.8,C,28,0
8,0.001,nonSeqFull,0,0.2,A,2,6
8,0.001,nonSeqFull,0,0.2,C,6,24
8,0.001,nonSeqFull,0,0.5,B,13,17
8,0.001,nonSeqFull,0,0.5,C,17,8
8,0.001,nonSeqFull,0,0.8,B,24,6
8,0.001,nonSeqFull,0,0.8,C,28,0
8,0.001,nonSeqPartial,0,0.2,A,7,22
8,0.001,nonSeqPartial,0,0.2,D,0,18
8,0.001,nonSeqPartial,0,0.5,A,13,10
8,0.001,nonSeqPartial,0,0.5,C,17,10
8,0.001,nonSeqPartial,0,0.8,A,27,1
8,0.001,nonSeqPartial,0,0.8,C,18,6
8,0.001,seqNoFeedback,0,0.2,B,2,24
8,0.001,seqNoFeedback,1,0.2,B,5,18
8,0.001,seqNoFeedback,0,0.2,D,6,20
8,0.001,seqNoFeedback,1,0.2,D,0,28
8,0.001,seqNoFeedback,0,0.5,B,11,15
8,0.001,seqNoFeedback,1,0.5,B,13,17
8,0.001,seqNoFeedback,0,0.5,C,7,14
8,0.001,seqNoFeedback,1,0.5,C,1,8
8,0.001,seqNoFeedback,0,0.8,B,22,4
8,0.001,seqNoFeedback,1,0.8,B,22,3
8,0.001,seqNoFeedback,0,0.8,D,28,0
8,0.001,seqNoFeedback,1,0.8,D,18,4
8,0.001,seqFeedback,0,0.2,B,2,22
8,0.001,seqFeedback,1,0.2,B,0,12
8,0.001,seqFeedback,0,0.2,D,1,29
8,0.001,seqFeedback,1,0.2,D,0,30
8,0.001,seqFeedback,0,0.5,A,10,12
8,0.001,seqFeedback,1,0.5,A,15,12
8,0.001,seqFeedback,0,0.5,D,1,6
8,0.001,seqFeedback,1,0.5,D,7,16
8,0.001,seqFeedback,0,0.8,B,27,3
8,0.001,seqFeedback,1,0.8,B,12,3
8,0.001,seqFeedback,0,0.8,D,27,0
8,0.001,seqFeedback,1,0.8,D,15,4
8,0.001,nonSeqFull,0,0.2,B,2,27
8,0.001,nonSeqFull,0,0.2,C,4,11
8,0.001,nonSeqFull,0,0.5,B,13,17
8,0.001,nonSeqFull,0,0.5,D,10,17
8,0.001,nonSeqFull,0,0.8,B,23,6
8,0.001,nonSeqFull,0,0.8,C,29,0
8,0.001,nonSeqPartial,0,0.2,A,0,15
8,0.001,nonSeqPartial,0,0.2,C,0,21
8,0.001,nonSeqPartial,0,0.5,B,11,16
8,0.001,nonSeqPartial,0,0.5,D,7,1
8,0.001,nonSeqPartial,0,0.8,B,17,1
8,0.001,nonSeqPartial,0,0.8,D,29,0
8,0.001,seqNoFeedback,0,0.2,B,3,8
8,0.001,seqNoFeedback,1,0.2,B,2,23
8,0.001,seqNoFeedback,0,0.2,C,1,27
8,0.001,seqNoFeedback,1,0.2,C,0,28
8,0.001,seqNoFeedback,0,0.5,B,13,12
8,0.001,seqNoFeedback,1,0.5,B,15,13
8,0.001,seqNoFeedback,0,0.5,C,8,12
8,0.001,seqNoFeedback,1,0.5,C,18,11
8,0.001,seqNoFeedback,0,0.8,B,19,1
8,0.001,seqNoFeedback,1,0.8,B,24,4
8,0.001,seqNoFeedback,0,0.8,D,22,6
8,0.001,seqNoFeedback,1,0.8,D,10,4
8,0.001,seqFeedback,0,0.2,A,0,12
8,0.001,seqFeedback,1,0.2,A,6,22
8,0.001,seqFeedback,0,0.2,C,0,25
8,0.001,seqFeedback,1,0.2,C,4,19
8,0.001,seqFeedback,0,0.5,A,10,6
8,0.001,seqFeedback,1,0.5,A,16,14
8,0.001,seqFeedback,0,0.5,D,5,12
8,0.001,seqFeedback,1,0.5,D,9,15
8,0.001,seqFeedback,0,0.8,A,23,4
8,0.001,seqFeedback,1,0.8,A,21,3
8,0.001,seqFeedback,0,0.8,C,27,0
8,0.001,seqFeedback,1,0.8,C,28,1
8,0.001,nonSeqFull,0,0.2,B,3,21
8,0.001,nonSeqFull,0,0.2,D,0,26
8,0.001,nonSeqFull,0,0.5,B,14,15
8,0.001,nonSeqFull,0,0.5,C,13,7
8,0.001,nonSeqFull,0,0.8,A,25,3
8,0.001,nonSeqFull,0,0.8,C,26,0
8,0.001,nonSeqPartial,0,0.2,A,4,21
8,0.001,nonSeqPartial,0,0.2,C,0,30
8,0.001,nonSeqPartial,0,0.5,A,5,6
8,0.001,nonSeqPartial,0,0.5,D,18,10
8,0.001,nonSeqPartial,0,0.8,A,20,6
8,0.001,nonSeqPartial,0,0.8,D,28,1
8,0.001,seqNoFeedback,0,0.2,B,5,21
8,0.001,seqNoFeedback,1,0.2,B,1,28
8,0.001,seqNoFeedback,0,0.2,C,7,23
8,0.001,seqNoFeedback,1,0.2,C,0,28
8,0.001,seqNoFeedback,0,0.5,B,13,12
8,0.001,seqNoFeedback,1,0.5,B,12,13
8,0.001,seqNoFeedback,0,0.5,C,5,10
8,0.001,seqNoFeedback,1,0.5,C,18,10
8,0.001,seqNoFeedback,0,0.8,A,20,2
8,0.001,seqNoFeedback,1,0.8,A,17,1
8,0.001,seqNoFeedback,0,0.8,D,26,1
8,0.001,seqNoFeedback,1,0.8,D,26,1
8,0.001,seqFeedback,0,0.2,A,3,27
8,0.001,seqFeedback,1,0.2,A,6,20
8,0.001,seqFeedback,0,0.2,C,0,24
8,0.001,seqFeedback,1,0.2,C,6,22
