speaker_alpha,listener_alpha,guess_cost,block_type,theta,student_a,student_b,first_examples_a,first_examples_b,teacher_knowledge,feedback_choice,first_guess
16,16,0.2,,0.9,1,9,3,2,0.6331434069923897,0.99999969292415,0.05027327449939303
16,16,0.2,,0.9,1,9,4,1,0.5871017637479887,0.19144275797195132,0.1193473543780054
16,16,0.2,,0.9,1,9,5,0,0.6020353650413922,0.2022883231063305,0.44712041616169607
16,16,0.3,,0.1,9,1,0,5,0.6020353650413921,0.048704505020756336,0.447120416161696
16,16,0.3,,0.1,9,1,1,4,0.587101763747989,0.04562231071696669,0.11934735437800519
16,16,0.3,,0.1,9,1,2,3,0.6331434069923899,0.9999984790452034,0.050273274499392846
16,16,0.3,,0.1,9,1,3,2,0.21515640759841695,0.14296579311817828,0.000001221304682126775
16,16,0.3,,0.1,9,1,4,1,0.3663248820981122,0.008587603660227872,3.384709132219632e-16
16,16,0.3,,0.1,9,1,5,0,0.3276017693857455,0.021649649097682407,3.5734724558458066e-26
16,16,0.3,,0.1,1,9,0,5,0.32760176938574564,0.02164964909768239,0.6886195227252735
16,16,0.3,,0.1,1,9,1,4,0.36632488209811187,0.008587603660227833,0.5494873231471148
16,16,0.3,,0.1,1,9,2,3,0.2151564075984164,0.14296579311817928,0.32266006482055437
16,16,0.3,,0.1,1,9,3,2,0.6331434069923897,0.9999984790452034,0.0000017126100501309328
16,16,0.3,,0.1,1,9,4,1,0.5871017637479887,0.04562231071696655,6.616357774375883e-16
16,16,0.3,,0.1,1,9,5,0,0.6020353650413922,0.04870450502075677,6.344970569566416e-26
16,16,0.3,,0.3,9,1,0,5,0.6020353650413921,0.048704505020756336,0.3501734637233638
16,16,0.3,,0.3,9,1,1,4,0.587101763747989,0.04562231071696669,2.5639770183608303e-12
16,16,0.3,,0.3,9,1,2,3,0.6331434069923899,0.9999984790452034,0.000011615012022424002
16,16,0.3,,0.3,9,1,3,2,0.21515640759841695,0.14296579311817828,0.6772641672976925
16,16,0.3,,0.3,9,1,4,1,0.3663248820981122,0.008587603660227872,0.45051267685152563
16,16,0.3,,0.3,9,1,5,0,0.3276017693857455,0.021649649097682407,0.1141636086283083
16,16,0.3,,0.3,1,9,0,5,0.32760176938574564,0.02164964909768239,0.1972168686464182
16,16,0.3,,0.3,1,9,1,4,0.36632488209811187,0.008587603660227833,1.3586605384600308e-12
16,16,0.3,,0.3,1,9,2,3,0.2151564075984164,0.14296579311817928,0.00007454657707033024
16,16,0.3,,0.3,1,9,3,2,0.6331434069923897,0.9999984790452034,0.9497133978785346
16,16,0.3,,0.3,1,9,4,1,0.5871017637479887,0.04562231071696655,0.8806526456194301
16,16,0.3,,0.3,1,9,5,0,0.6020353650413922,0.04870450502075677,0.2027061201149401
16,16,0.3,,0.7,9,1,0,5,0.6020353650413921,0.048704505020756336,0.2027061201149401
16,16,0.3,,0.7,9,1,1,4,0.587101763747989,0.04562231071696669,0.8806526456194301
16,16,0.3,,0.7,9,1,2,3,0.6331434069923899,0.9999984790452034,0.9497133978785346
16,16,0.3,,0.7,9,1,3,2,0.21515640759841695,0.14296579311817828,0.00007454657707033183
16,16,0.3,,0.7,9,1,4,1,0.3663248820981122,0.008587603660227872,1.3586605384600214e-12
16,16,0.3,,0.7,9,1,5,0,0.3276017693857455,0.021649649097682407,0.19721686864641827
16,16,0.3,,0.7,1,9,0,5,0.32760176938574564,0.02164964909768239,0.1141636086283083
16,16,0.3,,0.7,1,9,1,4,0.36632488209811187,0.008587603660227833,0.4505126768515261
16,16,0.3,,0.7,1,9,2,3,0.2151564075984164,0.14296579311817928,0.6772641672976931
16,16,0.3,,0.7,1,9,3,2,0.6331434069923897,0.9999984790452034,0.000011615012022424312
16,16,0.3,,0.7,1,9,4,1,0.5871017637479887,0.04562231071696655,2.563977018360812e-12
16,16,0.3,,0.7,1,9,5,0,0.6020353650413922,0.04870450502075677,0.3501734637233639
16,16,0.3,,0.9,9,1,0,5,0.6020353650413921,0.048704505020756336,6.3449705695661e-26
16,16,0.3,,0.9,9,1,1,4,0.587101763747989,0.04562231071696669,6.616357774375695e-16
16,16,0.3,,0.9,9,1,2,3,0.6331434069923899,0.9999984790452034,0.000001712610050130863
16,16,0.3,,0.9,9,1,3,2,0.21515640759841695,0.14296579311817828,0.3226600648205551
16,16,0.3,,0.9,9,1,4,1,0.3663248820981122,0.008587603660227872,0.5494873231471153
16,16,0.3,,0.9,9,1,5,0,0.3276017693857455,0.021649649097682407,0.6886195227252734
16,16,0.3,,0.9,1,9,0,5,0.32760176938574564,0.02164964909768239,3.5734724558456287e-26
16,16,0.3,,0.9,1,9,1,4,0.36632488209811187,0.008587603660227833,3.3847091322195356e-16
16,16,0.3,,0.9,1,9,2,3,0.2151564075984164,0.14296579311817928,0.0000012213046821267296
16,16,0.3,,0.9,1,9,3,2,0.6331434069923897,0.9999984790452034,0.05027327449939303
16,16,0.3,,0.9,1,9,4,1,0.5871017637479887,0.04562231071696655,0.1193473543780054
16,16,0.3,,0.9,1,9,5,0,0.6020353650413922,0.04870450502075677,0.44712041616169607
16,16,0.4,,0.1,9,1,0,5,0.6020353650413921,0.010230960026275732,0.447120416161696
16,16,0.4,,0.1,9,1,1,4,0.587101763747989,0.009559043102090664,0.11934735437800519
16,16,0.4,,0.1,9,1,2,3,0.6331434069923899,0.999992466706871,0.050273274499392846
16,16,0.4,,0.1,9,1,3,2,0.21515640759841695,0.03258194447194483,0.000001221304682126775
16,16,0.4,,0.1,9,1,4,1,0.3663248820981122,0.0017457724457932203,3.384709132219632e-16
16,16,0.4,,0.1,9,1,5,0,0.3276017693857455,0.004447841511299417,3.5734724558458066e-26
16,16,0.4,,0.1,1,9,0,5,0.32760176938574564,0.0044478415112994205,0.6886195227252735
16,16,0.4,,0.1,1,9,1,4,0.36632488209811187,0.0017457724457932155,0.5494873231471148
16,16,0.4,,0.1,1,9,2,3,0.2151564075984164,0.03258194447194507,0.32266006482055437
16,16,0.4,,0.1,1,9,3,2,0.6331434069923897,0.999992466706871,0.0000017126100501309328
16,16,0.4,,0.1,1,9,4,1,0.5871017637479887,0.009559043102090646,6.616357774375883e-16
16,16,0.4,,0.1,1,9,5,0,0.6020353650413922,0.010230960026275823,6.344970569566416e-26
16,16,0.4,,0.3,9,1,0,5,0.6020353650413921,0.010230960026275732,0.3501734637233638
16,16,0.4,,0.3,9,1,1,4,0.587101763747989,0.009559043102090664,2.5639770183608303e-12
16,16,0.4,,0.3,9,1,2,3,0.6331434069923899,0.999992466706871,0.000011615012022424002
16,16,0.4,,0.3,9,1,3,2,0.21515640759841695,0.03258194447194483,0.6772641672976925
16,16,0.4,,0.3,9,1,4,1,0.3663248820981122,0.0017457724457932203,0.45051267685152563
16,16,0.4,,0.3,9,1,5,0,0.3276017693857455,0.004447841511299417,0.1141636086283083
16,16,0.4,,0.3,1,9,0,5,0.32760176938574564,0.0044478415112994205,0.1972168686464182
16,16,0.4,,0.3,1,9,1,4,0.36632488209811187,0.0017457724457932155,1.3586605384600308e-12
16,16,0.4,,0.3,1,9,2,3,0.2151564075984164,0.03258194447194507,0.00007454657707033024
16,16,0.4,,0.3,1,9,3,2,0.6331434069923897,0.999992466706871,0.9497133978785346
16,16,0.4,,0.3,1,9,4,1,0.5871017637479887,0.009559043102090646,0.8806526456194301
16,16,0.4,,0.3,1,9,5,0,0.6020353650413922,0.010230960026275823,0.2027061201149401
16,16,0.4,,0.7,9,1,0,5,0.6020353650413921,0.010230960026275732,0.2027061201149401
16,16,0.4,,0.7,9,1,1,4,0.587101763747989,0.009559043102090664,0.8806526456194301
16,16,0.4,,0.7,9,1,2,3,0.6331434069923899,0.999992466706871,0.9497133978785346
16,16,0.4,,0.7,9,1,3,2,0.21515640759841695,0.03258194447194483,0.00007454657707033183
16,16,0.4,,0.7,9,1,4,1,0.3663248820981122,0.0017457724457932203,1.3586605384600214e-12
16,16,0.4,,0.7,9,1,5,0,0.3276017693857455,0.004447841511299417,0.19721686864641827
16,16,0.4,,0.7,1,9,0,5,0.32760176938574564,0.0044478415112994205,0.1141636086283083
16,16,0.4,,0.7,1,9,1,4,0.36632488209811187,0.0017457724457932155,0.4505126768515261
16,16,0.4,,0.7,1,9,2,3,0.2151564075984164,0.03258194447194507,0.6772641672976931
16,16,0.4,,0.7,1,9,3,2,0.6331434069923897,0.999992466706871,0.000011615012022424312
16,16,0.4,,0.7,1,9,4,1,0.5871017637479887,0.009559043102090646,2.563977018360812e-12
16,16,0.4,,0.7,1,9,5,0,0.6020353650413922,0.010230960026275823,0.3501734637233639
16,16,0.4,,0.9,9,1,0,5,0.6020353650413921,0.010230960026275732,6.3449705695661e-26
16,16,0.4,,0.9,9,1,1,4,0.587101763747989,0.009559043102090664,6.616357774375695e-16
16,16,0.4,,0.9,9,1,2,3,0.6331434069923899,0.999992466706871,0.000001712610050130863
16,16,0.4,,0.9,9,1,3,2,0.21515640759841695,0.03258194447194483,0.3226600648205551
16,16,0.4,,0.9,9,1,4,1,0.3663248820981122,0.0017457724457932203,0.5494873231471153
16,16,0.4,,0.9,9,1,5,0,0.3276017693857455,0.004447841511299417,0.6886195227252734
16,16,0.4,,0.9,1,9,0,5,0.32760176938574564,0.0044478415112994205,3.5734724558456287e-26
16,16,0.4,,0.9,1,9,1,4,0.36632488209811187,0.0017457724457932155,3.3847091322195356e-16
16,16,0.4,,0.9,1,9,2,3,0.2151564075984164,0.03258194447194507,0.0000012213046821267296
16,16,0.4,,0.9,1,9,3,2,0.6331434069923897,0.999992466706871,0.05027327449939303
16,16,0.4,,0.9,1,9,4,1,0.5871017637479887,0.009559043102090646,0.1193473543780054
16,16,0.4,,0.9,1,9,5,0,0.6020353650413922,0.010230960026275823,0.44712041616169607
16,16,0,,0.1,9,1,0,5,0.6020353650413921,0.8615169501815853,0.447120416161696
16,16,0,,0.1,9,1,1,4,0.587101763747989,0.8531266514428226,0.11934735437800519
16,16,0,,0.1,9,1,2,3,0.6331434069923899,0.9999999874829079,0.050273274499392846
16,16,0,,0.1,9,1,3,2,0.21515640759841695,0.9529847802852636,0.000001221304682126775
16,16,0,,0.1,9,1,4,1,0.3663248820981122,0.5127944910969943,3.384709132219632e-16
16,16,0,,0.1,9,1,5,0,0.3276017693857455,0.7289143491460868,3.5734724558458066e-26
16,16,0,,0.1,1,9,0,5,0.32760176938574564,0.7289143491460868,0.6886195227252735
16,16,0,,0.1,1,9,1,4,0.36632488209811187,0.512794491096994,0.5494873231471148
16,16,0,,0.1,1,9,2,3,0.2151564075984164,0.952984780285264,0.32266006482055437
16,16,0,,0.1,1,9,3,2,0.6331434069923897,0.9999999874829079,0.0000017126100501309328
16,16,0,,0.1,1,9,4,1,0.5871017637479887,0.8531266514428223,6.616357774375883e-16
16,16,0,,0.1,1,9,5,0,0.6020353650413922,0.8615169501815865,6.344970569566416e-26
16,16,0,,0.3,9,1,0,5,0.6020353650413921,0.8615169501815853,0.3501734637233638
16,16,0,,0.3,9,1,1,4,0.587101763747989,0.8531266514428226,2.5639770183608303e-12
16,16,0,,0.3,9,1,2,3,0.6331434069923899,0.9999999874829079,0.000011615012022424002
16,16,0,,0.3,9,1,3,2,0.21515640759841695,0.9529847802852636,0.6772641672976925
16,16,0,,0.3,9,1,4,1,0.3663248820981122,0.5127944910969943,0.45051267685152563
16,16,0,,0.3,9,1,5,0,0.3276017693857455,0.7289143491460868,0.1141636086283083
16,16,0,,0.3,1,9,0,5,0.32760176938574564,0.7289143491460868,0.1972168686464182
16,16,0,,0.3,1,9,1,4,0.36632488209811187,0.512794491096994,1.3586605384600308e-12
16,16,0,,0.3,1,9,2,3,0.2151564075984164,0.952984780285264,0.00007454657707033024
16,16,0,,0.3,1,9,3,2,0.6331434069923897,0.9999999874829079,0.9497133978785346
16,16,0,,0.3,1,9,4,1,0.5871017637479887,0.8531266514428223,0.8806526456194301
16,16,0,,0.3,1,9,5,0,0.6020353650413922,0.8615169501815865,0.2027061201149401
16,16,0,,0.7,9,1,0,5,0.6020353650413921,0.8615169501815853,0.2027061201149401
16,16,0,,0.7,9,1,1,4,0.587101763747989,0.8531266514428226,0.8806526456194301
16,16,0,,0.7,9,1,2,3,0.6331434069923899,0.9999999874829079,0.9497133978785346
16,16,0,,0.7,9,1,3,2,0.21515640759841695,0.9529847802852636,0.00007454657707033183
16,16,0,,0.7,9,1,4,1,0.3663248820981122,0.5127944910969943,1.3586605384600214e-12
16,16,0,,0.7,9,1,5,0,0.3276017693857455,0.7289143491460868,0.19721686864641827
16,16,0,,0.7,1,9,0,5,0.32760176938574564,0.7289143491460868,0.1141636086283083
16,16,0,,0.7,1,9,1,4,0.36632488209811187,0.512794491096994,0.4505126768515261
16,16,0,,0.7,1,9,2,3,0.2151564075984164,0.952984780285264,0.6772641672976931
16,16,0,,0.7,1,9,3,2,0.6331434069923897,0.9999999874829079,0.000011615012022424312
16,16,0,,0.7,1,9,4,1,0.5871017637479887,0.8531266514428223,2.563977018360812e-12
16,16,0,,0.7,1,9,5,0,0.6020353650413922,0.8615169501815865,0.3501734637233639
16,16,0,,0.9,9,1,0,5,0.6020353650413921,0.8615169501815853,6.3449705695661e-26
16,16,0,,0.9,9,1,1,4,0.587101763747989,0.8531266514428226,6.616357774375695e-16
16,16,0,,0.9,9,1,2,3,0.6331434069923899,0.9999999874829079,0.000001712610050130863
16,16,0,,0.9,9,1,3,2,0.21515640759841695,0.9529847802852636,0.3226600648205551
16,16,0,,0.9,9,1,4,1,0.3663248820981122,0.5127944910969943,0.5494873231471153
16,16,0,,0.9,9,1,5,0,0.3276017693857455,0.7289143491460868,0.6886195227252734
16,16,0,,0.9,1,9,0,5,0.32760176938574564,0.7289143491460868,3.5734724558456287e-26
16,16,0,,0.9,1,9,1,4,0.36632488209811187,0.512794491096994,3.3847091322195356e-16
16,16,0,,0.9,1,9,2,3,0.2151564075984164,0.952984780285264,0.0000012213046821267296
16,16,0,,0.9,1,9,3,2,0.6331434069923897,0.9999999874829079,0.05027327449939303
16,16,0,,0.9,1,9,4,1,0.5871017637479887,0.8531266514428223,0.1193473543780054
16,16,0,,0.9,1,9,5,0,0.6020353650413922,0.8615169501815865,0.44712041616169607
16,1,0.1,,0.1,9,1,0,5,0.6020353650413921,0.49996538603691704,0.447120416161696
16,1,0.1,,0.1,9,1,1,4,0.587101763747989,0.6181108797131369,0.11934735437800519
16,1,0.1,,0.1,9,1,2,3,0.6331434069923899,0.7875191201774009,0.050273274499392846
16,1,0.1,,0.1,9,1,3,2,0.21515640759841695,0.6644956527186806,0.000001221304682126775
16,1,0.1,,0.1,9,1,4,1,0.3663248820981122,0.6213614085911146,3.384709132219632e-16
16,1,0.1,,0.1,9,1,5,0,0.3276017693857455,0.49368054459683186,3.5734724558458066e-26
16,1,0.1,,0.1,1,9,0,5,0.32760176938574564,0.49368054459683186,0.6886195227252735
16,1,0.1,,0.1,1,9,1,4,0.36632488209811187,0.6213614085911143,0.5494873231471148
16,1,0.1,,0.1,1,9,2,3,0.2151564075984164,0.6644956527186807,0.32266006482055437
16,1,0.1,,0.1,1,9,3,2,0.6331434069923897,0.7875191201774006,0.0000017126100501309328
16,1,0.1,,0.1,1,9,4,1,0.5871017637479887,0.618110879713137,6.616357774375883e-16
16,1,0.1,,0.1,1,9,5,0,0.6020353650413922,0.4999653860369169,6.344970569566416e-26
16,1,0.1,,0.3,9,1,0,5,0.6020353650413921,0.49996538603691704,0.3501734637233638
16,1,0.1,,0.3,9,1,1,4,0.587101763747989,0.6181108797131369,2.5639770183608303e-12
16,1,0.1,,0.3,9,1,2,3,0.6331434069923899,0.7875191201774009,0.000011615012022424002
16,1,0.1,,0.3,9,1,3,2,0.21515640759841695,0.6644956527186806,0.6772641672976925
16,1,0.1,,0.3,9,1,4,1,0.3663248820981122,0.6213614085911146,0.45051267685152563
16,1,0.1,,0.3,9,1,5,0,0.3276017693857455,0.49368054459683186,0.1141636086283083
16,1,0.1,,0.3,1,9,0,5,0.32760176938574564,0.49368054459683186,0.1972168686464182
16,1,0.1,,0.3,1,9,1,4,0.36632488209811187,0.6213614085911143,1.3586605384600308e-12
16,1,0.1,,0.3,1,9,2,3,0.2151564075984164,0.6644956527186807,0.00007454657707033024
16,1,0.1,,0.3,1,9,3,2,0.6331434069923897,0.7875191201774006,0.9497133978785346
16,1,0.1,,0.3,1,9,4,1,0.5871017637479887,0.618110879713137,0.8806526456194301
16,1,0.1,,0.3,1,9,5,0,0.6020353650413922,0.4999653860369169,0.2027061201149401
16,1,0.1,,0.7,9,1,0,5,0.6020353650413921,0.49996538603691704,0.2027061201149401
16,1,0.1,,0.7,9,1,1,4,0.587101763747989,0.6181108797131369,0.8806526456194301
16,1,0.1,,0.7,9,1,2,3,0.6331434069923899,0.7875191201774009,0.9497133978785346
16,1,0.1,,0.7,9,1,3,2,0.21515640759841695,0.6644956527186806,0.00007454657707033183
16,1,0.1,,0.7,9,1,4,1,0.3663248820981122,0.6213614085911146,1.3586605384600214e-12
16,1,0.1,,0.7,9,1,5,0,0.3276017693857455,0.49368054459683186,0.19721686864641827
16,1,0.1,,0.7,1,9,0,5,0.32760176938574564,0.49368054459683186,0.1141636086283083
16,1,0.1,,0.7,1,9,1,4,0.36632488209811187,0.6213614085911143,0.4505126768515261
16,1,0.1,,0.7,1,9,2,3,0.2151564075984164,0.6644956527186807,0.6772641672976931
16,1,0.1,,0.7,1,9,3,2,0.6331434069923897,0.7875191201774006,0.000011615012022424312
16,1,0.1,,0.7,1,9,4,1,0.5871017637479887,0.618110879713137,2.563977018360812e-12
16,1,0.1,,0.7,1,9,5,0,0.6020353650413922,0.4999653860369169,0.3501734637233639
16,1,0.1,,0.9,9,1,0,5,0.6020353650413921,0.49996538603691704,6.3449705695661e-26
16,1,0.1,,0.9,9,1,1,4,0.587101763747989,0.6181108797131369,6.616357774375695e-16
16,1,0.1,,0.9,9,1,2,3,0.6331434069923899,0.7875191201774009,0.000001712610050130863
16,1,0.1,,0.9,9,1,3,2,0.21515640759841695,0.6644956527186806,0.3226600648205551
16,1,0.1,,0.9,9,1,4,1,0.3663248820981122,0.6213614085911146,0.5494873231471153
16,1,0.1,,0.9,9,1,5,0,0.3276017693857455,0.49368054459683186,0.6886195227252734
16,1,0.1,,0.9,1,9,0,5,0.32760176938574564,0.49368054459683186,3.5734724558456287e-26
16,1,0.1,,0.9,1,9,1,4,0.36632488209811187,0.6213614085911143,3.3847091322195356e-16
16,1,0.1,,0.9,1,9,2,3,0.2151564075984164,0.6644956527186807,0.0000012213046821267296
16,1,0.1,,0.9,1,9,3,2,0.6331434069923897,0.7875191201774006,0.05027327449939303
