speaker_alpha,listener_alpha,guess_cost,block_type,theta,student_a,student_b,first_examples_a,first_examples_b,teacher_knowledge,feedback_choice,first_guess
16,16,0.3,,0.7,1,9,2,3,0.5042912882621866,0.0014857412443255156,0.24356306760672014
16,16,0.3,,0.7,1,9,3,2,0.49563376463960546,0.023411347899389236,0.2565493530405918
16,16,0.3,,0.7,1,9,4,1,0.4698817670838725,0.4893895820376784,0.2951773493942307
16,16,0.3,,0.7,1,9,5,0,0.6274982502816553,0.43632170554069455,0.9475505179854754
16,16,0.4,,0.3,9,1,0,5,0.6274982502816553,0.13515782536325804,0.9475505179854752
16,16,0.4,,0.3,9,1,1,4,0.46988176708387225,0.16213223195655888,0.2951773493942309
16,16,0.4,,0.3,9,1,2,3,0.49563376463960546,0.004816667505148753,0.2565493530405919
16,16,0.4,,0.3,9,1,3,2,0.5042912882621864,0.00030032209838480036,0.24356306760672033
16,16,0.4,,0.3,9,1,4,1,0.5268799290594067,0.0004168955524131142,0.2096801064049283
16,16,0.4,,0.3,9,1,5,0,0.23980320571992128,0.0006783121089434009,0.035679410113948117
16,16,0.4,,0.3,1,9,0,5,0.23980320571992145,0.0006783121089433997,0.9643205898860517
16,16,0.4,,0.3,1,9,1,4,0.526879929059407,0.0004168955524131138,0.7903198935950718
16,16,0.4,,0.3,1,9,2,3,0.5042912882621866,0.0003003220983848014,0.7564369323932799
16,16,0.4,,0.3,1,9,3,2,0.49563376463960546,0.004816667505148881,0.7434506469594082
16,16,0.4,,0.3,1,9,4,1,0.4698817670838725,0.16213223195655846,0.7048226506057693
16,16,0.4,,0.3,1,9,5,0,0.6274982502816553,0.1351578253632572,0.05244948201452458
16,16,0.4,,0.7,9,1,0,5,0.6274982502816553,0.13515782536325804,0.05244948201452476
16,16,0.4,,0.7,9,1,1,4,0.46988176708387225,0.16213223195655888,0.7048226506057691
16,16,0.4,,0.7,9,1,2,3,0.49563376463960546,0.004816667505148753,0.7434506469594082
16,16,0.4,,0.7,9,1,3,2,0.5042912882621864,0.00030032209838480036,0.7564369323932796
16,16,0.4,,0.7,9,1,4,1,0.5268799290594067,0.0004168955524131142,0.7903198935950717
16,16,0.4,,0.7,9,1,5,0,0.23980320571992128,0.0006783121089434009,0.9643205898860517
16,16,0.4,,0.7,1,9,0,5,0.23980320571992145,0.0006783121089433997,0.035679410113948214
16,16,0.4,,0.7,1,9,1,4,0.526879929059407,0.0004168955524131138,0.20968010640492812
16,16,0.4,,0.7,1,9,2,3,0.5042912882621866,0.0003003220983848014,0.24356306760672014
16,16,0.4,,0.7,1,9,3,2,0.49563376463960546,0.004816667505148881,0.2565493530405918
16,16,0.4,,0.7,1,9,4,1,0.4698817670838725,0.16213223195655846,0.2951773493942307
16,16,0.4,,0.7,1,9,5,0,0.6274982502816553,0.1351578253632572,0.9475505179854754
16,16,0,,0.3,9,1,0,5,0.6274982502816553,0.9894799458073056,0.9475505179854752
16,16,0,,0.3,9,1,1,4,0.46988176708387225,0.9914864979939171,0.2951773493942309
16,16,0,,0.3,9,1,2,3,0.49563376463960546,0.7444362490078017,0.2565493530405919
16,16,0,,0.3,9,1,3,2,0.5042912882621864,0.15311772418143454,0.24356306760672033
16,16,0,,0.3,9,1,4,1,0.5268799290594067,0.20064662250657336,0.2096801064049283
16,16,0,,0.3,9,1,5,0,0.23980320571992128,0.2900328526617544,0.035679410113948117
16,16,0,,0.3,1,9,0,5,0.23980320571992145,0.2900328526617541,0.9643205898860517
16,16,0,,0.3,1,9,1,4,0.526879929059407,0.20064662250657336,0.7903198935950718
16,16,0,,0.3,1,9,2,3,0.5042912882621866,0.1531177241814346,0.7564369323932799
16,16,0,,0.3,1,9,3,2,0.49563376463960546,0.7444362490078064,0.7434506469594082
16,16,0,,0.3,1,9,4,1,0.4698817670838725,0.9914864979939171,0.7048226506057693
16,16,0,,0.3,1,9,5,0,0.6274982502816553,0.9894799458073056,0.05244948201452458
16,16,0,,0.7,9,1,0,5,0.6274982502816553,0.9894799458073056,0.05244948201452476
16,16,0,,0.7,9,1,1,4,0.46988176708387225,0.9914864979939171,0.7048226506057691
16,16,0,,0.7,9,1,2,3,0.49563376463960546,0.7444362490078017,0.7434506469594082
16,16,0,,0.7,9,1,3,2,0.5042912882621864,0.15311772418143454,0.7564369323932796
16,16,0,,0.7,9,1,4,1,0.5268799290594067,0.20064662250657336,0.7903198935950717
16,16,0,,0.7,9,1,5,0,0.23980320571992128,0.2900328526617544,0.9643205898860517
16,16,0,,0.7,1,9,0,5,0.23980320571992145,0.2900328526617541,0.035679410113948214
16,16,0,,0.7,1,9,1,4,0.526879929059407,0.20064662250657336,0.20968010640492812
16,16,0,,0.7,1,9,2,3,0.5042912882621866,0.1531177241814346,0.24356306760672014
16,16,0,,0.7,1,9,3,2,0.49563376463960546,0.7444362490078064,0.2565493530405918
16,16,0,,0.7,1,9,4,1,0.4698817670838725,0.9914864979939171,0.2951773493942307
16,16,0,,0.7,1,9,5,0,0.6274982502816553,0.9894799458073056,0.9475505179854754
16,1,0.1,,0.3,9,1,0,5,0.6274982502816553,0.5144617309751544,0.9475505179854752
16,1,0.1,,0.3,9,1,1,4,0.46988176708387225,0.5283165728659891,0.2951773493942309
16,1,0.1,,0.3,9,1,2,3,0.49563376463960546,0.5219308222641114,0.2565493530405919
16,1,0.1,,0.3,9,1,3,2,0.5042912882621864,0.4692299822894514,0.24356306760672033
16,1,0.1,,0.3,9,1,4,1,0.5268799290594067,0.4635231722881669,0.2096801064049283
16,1,0.1,,0.3,9,1,5,0,0.23980320571992128,0.4682657495571113,0.035679410113948117
16,1,0.1,,0.3,1,9,0,5,0.23980320571992145,0.46826574955711137,0.9643205898860517
16,1,0.1,,0.3,1,9,1,4,0.526879929059407,0.46352317228816703,0.7903198935950718
16,1,0.1,,0.3,1,9,2,3,0.5042912882621866,0.46922998228945145,0.7564369323932799
16,1,0.1,,0.3,1,9,3,2,0.49563376463960546,0.5219308222641114,0.7434506469594082
16,1,0.1,,0.3,1,9,4,1,0.4698817670838725,0.5283165728659891,0.7048226506057693
16,1,0.1,,0.3,1,9,5,0,0.6274982502816553,0.5144617309751542,0.05244948201452458
16,1,0.1,,0.7,9,1,0,5,0.6274982502816553,0.5144617309751544,0.05244948201452476
16,1,0.1,,0.7,9,1,1,4,0.46988176708387225,0.5283165728659891,0.7048226506057691
16,1,0.1,,0.7,9,1,2,3,0.49563376463960546,0.5219308222641114,0.7434506469594082
16,1,0.1,,0.7,9,1,3,2,0.5042912882621864,0.4692299822894514,0.7564369323932796
16,1,0.1,,0.7,9,1,4,1,0.5268799290594067,0.4635231722881669,0.7903198935950717
16,1,0.1,,0.7,9,1,5,0,0.23980320571992128,0.4682657495571113,0.9643205898860517
16,1,0.1,,0.7,1,9,0,5,0.23980320571992145,0.46826574955711137,0.035679410113948214
16,1,0.1,,0.7,1,9,1,4,0.526879929059407,0.46352317228816703,0.20968010640492812
16,1,0.1,,0.7,1,9,2,3,0.5042912882621866,0.46922998228945145,0.24356306760672014
16,1,0.1,,0.7,1,9,3,2,0.49563376463960546,0.5219308222641114,0.2565493530405918
16,1,0.1,,0.7,1,9,4,1,0.4698817670838725,0.5283165728659891,0.2951773493942307
16,1,0.1,,0.7,1,9,5,0,0.6274982502816553,0.5144617309751542,0.9475505179854754
16,1,0.2,,0.3,9,1,0,5,0.6274982502816553,0.4894673241044025,0.9475505179854752
16,1,0.2,,0.3,9,1,1,4,0.46988176708387225,0.5033468546426538,0.2951773493942309
16,1,0.2,,0.3,9,1,2,3,0.49563376463960546,0.4969449403659403,0.2565493530405919
16,1,0.2,,0.3,9,1,3,2,0.5042912882621864,0.4444216670695481,0.24356306760672033
16,1,0.2,,0.3,9,1,4,1,0.5268799290594067,0.4387671568505016,0.2096801064049283
16,1,0.2,,0.3,9,1,5,0,0.23980320571992128,0.4434658197053118,0.035679410113948117
16,1,0.2,,0.3,1,9,0,5,0.23980320571992145,0.44346581970531185,0.9643205898860517
16,1,0.2,,0.3,1,9,1,4,0.526879929059407,0.43876715685050177,0.7903198935950718
16,1,0.2,,0.3,1,9,2,3,0.5042912882621866,0.44442166706954817,0.7564369323932799
16,1,0.2,,0.3,1,9,3,2,0.49563376463960546,0.4969449403659404,0.7434506469594082
16,1,0.2,,0.3,1,9,4,1,0.4698817670838725,0.5033468546426537,0.7048226506057693
16,1,0.2,,0.3,1,9,5,0,0.6274982502816553,0.48946732410440247,0.05244948201452458
16,1,0.2,,0.7,9,1,0,5,0.6274982502816553,0.4894673241044025,0.05244948201452476
16,1,0.2,,0.7,9,1,1,4,0.46988176708387225,0.5033468546426538,0.7048226506057691
16,1,0.2,,0.7,9,1,2,3,0.49563376463960546,0.4969449403659403,0.7434506469594082
16,1,0.2,,0.7,9,1,3,2,0.5042912882621864,0.4444216670695481,0.7564369323932796
16,1,0.2,,0.7,9,1,4,1,0.5268799290594067,0.4387671568505016,0.7903198935950717
16,1,0.2,,0.7,9,1,5,0,0.23980320571992128,0.4434658197053118,0.9643205898860517
16,1,0.2,,0.7,1,9,0,5,0.23980320571992145,0.44346581970531185,0.035679410113948214
16,1,0.2,,0.7,1,9,1,4,0.526879929059407,0.43876715685050177,0.20968010640492812
16,1,0.2,,0.7,1,9,2,3,0.5042912882621866,0.44442166706954817,0.24356306760672014
16,1,0.2,,0.7,1,9,3,2,0.49563376463960546,0.4969449403659404,0.2565493530405918
16,1,0.2,,0.7,1,9,4,1,0.4698817670838725,0.5033468546426537,0.2951773493942307
16,1,0.2,,0.7,1,9,5,0,0.6274982502816553,0.48946732410440247,0.9475505179854754
16,1,0.3,,0.3,9,1,0,5,0.6274982502816553,0.4645254696927845,0.9475505179854752
16,1,0.3,,0.3,9,1,1,4,0.46988176708387225,0.47836043074377593,0.2951773493942309
16,1,0.3,,0.3,9,1,2,3,0.49563376463960546,0.471974307775218,0.2565493530405919
16,1,0.3,,0.3,9,1,3,2,0.5042912882621864,0.4198873616062282,0.24356306760672033
16,1,0.3,,0.3,9,1,4,1,0.5268799290594067,0.4143122231859272,0.2096801064049283
16,1,0.3,,0.3,9,1,5,0,0.23980320571992128,0.4189444914142515,0.035679410113948117
16,1,0.3,,0.3,1,9,0,5,0.23980320571992145,0.4189444914142515,0.9643205898860517
16,1,0.3,,0.3,1,9,1,4,0.526879929059407,0.4143122231859274,0.7903198935950718
16,1,0.3,,0.3,1,9,2,3,0.5042912882621866,0.4198873616062282,0.7564369323932799
16,1,0.3,,0.3,1,9,3,2,0.49563376463960546,0.47197430777521804,0.7434506469594082
16,1,0.3,,0.3,1,9,4,1,0.4698817670838725,0.47836043074377593,0.7048226506057693
16,1,0.3,,0.3,1,9,5,0,0.6274982502816553,0.4645254696927844,0.05244948201452458
16,1,0.3,,0.7,9,1,0,5,0.6274982502816553,0.4645254696927845,0.05244948201452476
16,1,0.3,,0.7,9,1,1,4,0.46988176708387225,0.47836043074377593,0.7048226506057691
16,1,0.3,,0.7,9,1,2,3,0.49563376463960546,0.471974307775218,0.7434506469594082
16,1,0.3,,0.7,9,1,3,2,0.5042912882621864,0.4198873616062282,0.7564369323932796
16,1,0.3,,0.7,9,1,4,1,0.5268799290594067,0.4143122231859272,0.7903198935950717
16,1,0.3,,0.7,9,1,5,0,0.23980320571992128,0.4189444914142515,0.9643205898860517
16,1,0.3,,0.7,1,9,0,5,0.23980320571992145,0.4189444914142515,0.035679410113948214
16,1,0.3,,0.7,1,9,1,4,0.526879929059407,0.4143122231859274,0.20968010640492812
16,1,0.3,,0.7,1,9,2,3,0.5042912882621866,0.4198873616062282,0.24356306760672014
16,1,0.3,,0.7,1,9,3,2,0.49563376463960546,0.47197430777521804,0.2565493530405918
16,1,0.3,,0.7,1,9,4,1,0.4698817670838725,0.47836043074377593,0.2951773493942307
16,1,0.3,,0.7,1,9,5,0,0.6274982502816553,0.4645254696927844,0.9475505179854754
16,1,0.4,,0.3,9,1,0,5,0.6274982502816553,0.43975980357639843,0.9475505179854752
16,1,0.4,,0.3,9,1,1,4,0.46988176708387225,0.45348182279425914,0.2951773493942309
16,1,0.4,,0.3,9,1,2,3,0.49563376463960546,0.4471431320051784,0.2565493530405919
16,1,0.4,,0.3,9,1,3,2,0.5042912882621864,0.3957427114412293,0.24356306760672033
16,1,0.4,,0.3,9,1,4,1,0.5268799290594067,0.39027248365721756,0.2096801064049283
16,1,0.4,,0.3,9,1,5,0,0.23980320571992128,0.3948171590411827,0.035679410113948117
16,1,0.4,,0.3,1,9,0,5,0.23980320571992145,0.3948171590411828,0.9643205898860517
16,1,0.4,,0.3,1,9,1,4,0.526879929059407,0.3902724836572176,0.7903198935950718
16,1,0.4,,0.3,1,9,2,3,0.5042912882621866,0.39574271144122947,0.7564369323932799
16,1,0.4,,0.3,1,9,3,2,0.49563376463960546,0.44714313200517847,0.7434506469594082
16,1,0.4,,0.3,1,9,4,1,0.4698817670838725,0.45348182279425914,0.7048226506057693
16,1,0.4,,0.3,1,9,5,0,0.6274982502816553,0.43975980357639843,0.05244948201452458
16,1,0.4,,0.7,9,1,0,5,0.6274982502816553,0.43975980357639843,0.05244948201452476
16,1,0.4,,0.7,9,1,1,4,0.46988176708387225,0.45348182279425914,0.7048226506057691
16,1,0.4,,0.7,9,1,2,3,0.49563376463960546,0.4471431320051784,0.7434506469594082
16,1,0.4,,0.7,9,1,3,2,0.5042912882621864,0.3957427114412293,0.7564369323932796
16,1,0.4,,0.7,9,1,4,1,0.5268799290594067,0.39027248365721756,0.7903198935950717
16,1,0.4,,0.7,9,1,5,0,0.23980320571992128,0.3948171590411827,0.9643205898860517
16,1,0.4,,0.7,1,9,0,5,0.23980320571992145,0.3948171590411828,0.035679410113948214
16,1,0.4,,0.7,1,9,1,4,0.526879929059407,0.3902724836572176,0.20968010640492812
16,1,0.4,,0.7,1,9,2,3,0.5042912882621866,0.39574271144122947,0.24356306760672014
16,1,0.4,,0.7,1,9,3,2,0.49563376463960546,0.44714313200517847,0.2565493530405918
16,1,0.4,,0.7,1,9,4,1,0.4698817670838725,0.45348182279425914,0.2951773493942307
16,1,0.4,,0.7,1,9,5,0,0.6274982502816553,0.43975980357639843,0.9475505179854754
16,1,0,,0.3,9,1,0,5,0.6274982502816553,0.5393840097746833,0.9475505179854752
16,1,0,,0.3,9,1,1,4,0.46988176708387225,0.5531453960795468,0.2951773493942309
16,1,0,,0.3,9,1,2,3,0.49563376463960546,0.546807442630905,0.2565493530405919
16,1,0,,0.3,9,1,3,2,0.5042912882621864,0.49419131130255695,0.24356306760672033
16,1,0,,0.3,9,1,4,1,0.5268799290594067,0.4884603016508443,0.2096801064049283
16,1,0,,0.3,9,1,5,0,0.23980320571992128,0.4932234500656006,0.035679410113948117
16,1,0,,0.3,1,9,0,5,0.23980320571992145,0.4932234500656007,0.9643205898860517
16,1,0,,0.3,1,9,1,4,0.526879929059407,0.4884603016508443,0.7903198935950718
16,1,0,,0.3,1,9,2,3,0.5042912882621866,0.49419131130255706,0.7564369323932799
16,1,0,,0.3,1,9,3,2,0.49563376463960546,0.5468074426309052,0.7434506469594082
16,1,0,,0.3,1,9,4,1,0.4698817670838725,0.5531453960795468,0.7048226506057693
16,1,0,,0.3,1,9,5,0,0.6274982502816553,0.5393840097746833,0.05244948201452458
16,1,0,,0.7,9,1,0,5,0.6274982502816553,0.5393840097746833,0.05244948201452476
16,1,0,,0.7,9,1,1,4,0.46988176708387225,0.5531453960795468,0.7048226506057691
16,1,0,,0.7,9,1,2,3,0.49563376463960546,0.546807442630905,0.7434506469594082
16,1,0,,0.7,9,1,3,2,0.5042912882621864,0.49419131130255695,0.7564369323932796
16,1,0,,0.7,9,1,4,1,0.5268799290594067,0.4884603016508443,0.7903198935950717
16,1,0,,0.7,9,1,5,0,0.23980320571992128,0.4932234500656006,0.9643205898860517
16,1,0,,0.7,1,9,0,5,0.23980320571992145,0.4932234500656007,0.035679410113948214
16,1,0,,0.7,1,9,1,4,0.526879929059407,0.4884603016508443,0.20968010640492812
16,1,0,,0.7,1,9,2,3,0.5042912882621866,0.49419131130255706,0.24356306760672014
16,1,0,,0.7,1,9,3,2,0.49563376463960546,0.5468074426309052,0.2565493530405918
16,1,0,,0.7,1,9,4,1,0.4698817670838725,0.5531453960795468,0.2951773493942307
16,1,0,,0.7,1,9,5,0,0.6274982502816553,0.5393840097746833,0.9475505179854754
16,2,0.1,,0.3,9,1,0,5,0.6274982502816553,0.537233917285945,0.9475505179854752
16,2,0.1,,0.3,9,1,1,4,0.46988176708387225,0.5622866601883989,0.2951773493942309
16,2,0.1,,0.3,9,1,2,3,0.49563376463960546,0.5342399603100563,0.2565493530405919
16,2,0.1,,0.3,9,1,3,2,0.5042912882621864,0.4174116077884365,0.24356306760672033
16,2,0.1,,0.3,9,1,4,1,0.5268799290594067,0.41465482953886723,0.2096801064049283
16,2,0.1,,0.3,9,1,5,0,0.23980320571992128,0.426954222923548,0.035679410113948117
16,2,0.1,,0.3,1,9,0,5,0.23980320571992145,0.426954222923548,0.9643205898860517
16,2,0.1,,0.3,1,9,1,4,0.526879929059407,0.4146548295388671,0.7903198935950718
16,2,0.1,,0.3,1,9,2,3,0.5042912882621866,0.41741160778843656,0.7564369323932799
16,2,0.1,,0.3,1,9,3,2,0.49563376463960546,0.5342399603100568,0.7434506469594082
16,2,0.1,,0.3,1,9,4,1,0.4698817670838725,0.5622866601883989,0.7048226506057693
16,2,0.1,,0.3,1,9,5,0,0.6274982502816553,0.5372339172859449,0.05244948201452458
16,2,0.1,,0.7,9,1,0,5,0.6274982502816553,0.537233917285945,0.05244948201452476
16,2,0.1,,0.7,9,1,1,4,0.46988176708387225,0.5622866601883989,0.7048226506057691
16,2,0.1,,0.7,9,1,2,3,0.49563376463960546,0.5342399603100563,0.7434506469594082
16,2,0.1,,0.7,9,1,3,2,0.5042912882621864,0.4174116077884365,0.7564369323932796
16,2,0.1,,0.7,9,1,4,1,0.5268799290594067,0.41465482953886723,0.7903198935950717
16,2,0.1,,0.7,9,1,5,0,0.23980320571992128,0.426954222923548,0.9643205898860517
16,2,0.1,,0.7,1,9,0,5,0.23980320571992145,0.426954222923548,0.035679410113948214
16,2,0.1,,0.7,1,9,1,4,0.526879929059407,0.4146548295388671,0.20968010640492812
16,2,0.1,,0.7,1,9,2,3,0.5042912882621866,0.41741160778843656,0.24356306760672014
16,2,0.1,,0.7,1,9,3,2,0.49563376463960546,0.5342399603100568,0.2565493530405918
16,2,0.1,,0.7,1,9,4,1,0.4698817670838725,0.5622866601883989,0.2951773493942307
16,2,0.1,,0.7,1,9,5,0,0.6274982502816553,0.5372339172859449,0.9475505179854754
16,2,0.2,,0.3,9,1,0,5,0.6274982502816553,0.4873057021364191,0.9475505179854752
16,2,0.2,,0.3,9,1,1,4,0.46988176708387225,0.5126092185938579,0.2951773493942309
16,2,0.2,,0.3,9,1,2,3,0.49563376463960546,0.4842987982706108,0.2565493530405919
16,2,0.2,,0.3,9,1,3,2,0.5042912882621864,0.3697223504281863,0.24356306760672033
16,2,0.2,,0.3,9,1,4,1,0.5268799290594067,0.36708208025673505,0.2096801064049283
16,2,0.2,,0.3,9,1,5,0,0.23980320571992128,0.3788837571037783,0.035679410113948117
16,2,0.2,,0.3,1,9,0,5,0.23980320571992145,0.3788837571037783,0.9643205898860517
16,2,0.2,,0.3,1,9,1,4,0.526879929059407,0.36708208025673505,0.7903198935950718
16,2,0.2,,0.3,1,9,2,3,0.5042912882621866,0.3697223504281863,0.7564369323932799
16,2,0.2,,0.3,1,9,3,2,0.49563376463960546,0.48429879827061123,0.7434506469594082
16,2,0.2,,0.3,1,9,4,1,0.4698817670838725,0.5126092185938579,0.7048226506057693
16,2,0.2,,0.3,1,9,5,0,0.6274982502816553,0.48730570213641894,0.05244948201452458
16,2,0.2,,0.7,9,1,0,5,0.6274982502816553,0.4873057021364191,0.05244948201452476
16,2,0.2,,0.7,9,1,1,4,0.46988176708387225,0.5126092185938579,0.7048226506057691
16,2,0.2,,0.7,9,1,2,3,0.49563376463960546,0.4842987982706108,0.7434506469594082
16,2,0.2,,0.7,9,1,3,2,0.5042912882621864,0.3697223504281863,0.7564369323932796
16,2,0.2,,0.7,9,1,4,1,0.5268799290594067,0.36708208025673505,0.7903198935950717
16,2,0.2,,0.7,9,1,5,0,0.23980320571992128,0.3788837571037783,0.9643205898860517
16,2,0.2,,0.7,1,9,0,5,0.23980320571992145,0.3788837571037783,0.035679410113948214
16,2,0.2,,0.7,1,9,1,4,0.526879929059407,0.36708208025673505,0.20968010640492812
16,2,0.2,,0.7,1,9,2,3,0.5042912882621866,0.3697223504281863,0.24356306760672014
16,2,0.2,,0.7,1,9,3,2,0.49563376463960546,0.48429879827061123,0.2565493530405918
16,2,0.2,,0.7,1,9,4,1,0.4698817670838725,0.5126092185938579,0.2951773493942307
16,2,0.2,,0.7,1,9,5,0,0.6274982502816553,0.48730570213641894,0.9475505179854754
16,2,0.3,,0.3,9,1,0,5,0.6274982502816553,0.4376295289613213,0.9475505179854752
