,subject_id,student_idx,block_type,trial_num,theta,student_a,student_b,student_class,heads,tails,student_guess,error,bonus,total_bonus,understood,n_attention_passed,total_ex,mean,normalized_mean,normalized_theta
1370,A2871R3LEPWMMK,6,seqNoFeedback,1,0.3,1,9,A,15,15,0.30,0.0,0.24,1.94,yes,3,30,0.5,0.5,0.3
1371,A2871R3LEPWMMK,7,seqFeedback,0,0.7,1,9,A,19,0,0.69,,,1.94,yes,3,19,1.0,1.0,0.7
1372,A2871R3LEPWMMK,7,seqFeedback,1,0.7,1,9,A,20,0,0.82,0.12,0.0,1.94,yes,3,20,1.0,1.0,0.7
1373,A2871R3LEPWMMK,8,nonSeqFull,0,0.7,9,1,B,19,0,0.97,0.27,0.0,1.94,yes,3,19,1.0,0.0,0.3
1374,A2871R3LEPWMMK,9,nonSeqFull,0,0.7,1,9,A,39,0,0.82,0.12,0.0,1.94,yes,3,39,1.0,1.0,0.7
1375,A2871R3LEPWMMK,10,nonSeqFull,0,0.3,1,9,A,0,19,0.03,0.27,0.0,1.94,yes,3,19,0.0,0.0,0.3
1376,A2871R3LEPWMMK,11,nonSeqPartial,0,0.3,9,1,B,1,19,0.33,0.030000000000000027,0.5,1.94,yes,3,20,0.05,0.95,0.7
1377,A2871R3LEPWMMK,12,nonSeqPartial,0,0.3,1,9,A,0,19,0.03,0.27,0.0,1.94,yes,3,19,0.0,0.0,0.3
1378,A2871R3LEPWMMK,13,nonSeqPartial,0,0.7,9,1,B,19,1,0.93,0.2300000000000001,0.0,1.94,yes,3,20,0.95,0.050000000000000044,0.3
1379,A2871R3LEPWMMK,14,nonSeqPartial,0,0.7,1,9,A,19,1,0.67,0.029999999999999916,0.5,1.94,yes,3,20,0.95,0.95,0.7
1380,A2871R3LEPWMMK,15,seqFeedback,0,0.3,1,9,A,1,19,0.07,,,1.94,yes,3,20,0.05,0.05,0.3
1381,A2871R3LEPWMMK,15,seqFeedback,1,0.3,1,9,A,3,10,0.12,0.18,0.0,1.94,yes,3,13,0.23076923076923078,0.23076923076923078,0.3
1382,A28FDHF2PY98K1,0,seqNoFeedback,0,0.3,1,9,A,0,2,,,,2.68,yes,3,2,0.0,0.0,0.3
1383,A28FDHF2PY98K1,0,seqNoFeedback,1,0.3,1,9,A,1,2,0.13,0.16999999999999998,0.0,2.68,yes,3,3,0.3333333333333333,0.3333333333333333,0.3
1384,A28FDHF2PY98K1,1,nonSeqPartial,0,0.7,9,1,B,2,0,0.92,0.22000000000000008,0.0,2.68,yes,3,2,1.0,0.0,0.3
1385,A28FDHF2PY98K1,2,nonSeqPartial,0,0.3,1,9,A,0,2,0.08,0.21999999999999997,0.0,2.68,yes,3,2,0.0,0.0,0.3
1386,A28FDHF2PY98K1,3,nonSeqFull,0,0.7,1,9,A,3,0,0.31,0.38999999999999996,0.0,2.68,yes,3,3,1.0,1.0,0.7
1387,A28FDHF2PY98K1,4,seqNoFeedback,0,0.7,9,1,B,3,0,,,,2.68,yes,3,3,1.0,0.0,0.3
1388,A28FDHF2PY98K1,4,seqNoFeedback,1,0.7,9,1,B,2,1,0.88,0.18000000000000005,0.0,2.68,yes,3,3,0.6666666666666666,0.33333333333333337,0.3
1389,A28FDHF2PY98K1,5,seqFeedback,0,0.7,1,9,A,2,0,0.25,,,2.68,yes,3,2,1.0,1.0,0.7
1390,A28FDHF2PY98K1,5,seqFeedback,1,0.7,1,9,A,3,0,0.40,0.29999999999999993,0.0,2.68,yes,3,3,1.0,1.0,0.7
1391,A28FDHF2PY98K1,6,nonSeqFull,0,0.3,1,9,A,2,0,0.25,0.04999999999999999,0.68,2.68,yes,3,2,1.0,1.0,0.3
1392,A28FDHF2PY98K1,7,nonSeqPartial,0,0.3,9,1,B,0,1,0.82,0.52,0.0,2.68,yes,3,1,0.0,1.0,0.7
1393,A28FDHF2PY98K1,8,nonSeqFull,0,0.3,9,1,B,0,5,0.60,0.3,0.0,2.68,yes,3,5,0.0,1.0,0.7
1394,A28FDHF2PY98K1,9,seqFeedback,0,0.7,9,1,B,1,0,0.91,,,2.68,yes,3,1,1.0,0.0,0.3
1395,A28FDHF2PY98K1,9,seqFeedback,1,0.7,9,1,B,0,2,0.77,0.07000000000000006,0.67,2.68,yes,3,2,0.0,1.0,0.3
1396,A28FDHF2PY98K1,10,seqNoFeedback,0,0.3,9,1,B,1,2,,,,2.68,yes,3,3,0.3333333333333333,0.6666666666666667,0.7
1397,A28FDHF2PY98K1,10,seqNoFeedback,1,0.3,9,1,B,1,2,0.69,0.38999999999999996,0.0,2.68,yes,3,3,0.3333333333333333,0.6666666666666667,0.7
1398,A28FDHF2PY98K1,11,nonSeqFull,0,0.7,9,1,B,0,2,0.75,0.050000000000000044,0.68,2.68,yes,3,2,0.0,1.0,0.3
1399,A28FDHF2PY98K1,12,nonSeqPartial,0,0.7,1,9,A,2,1,0.23,0.47,0.0,2.68,yes,3,3,0.6666666666666666,0.6666666666666666,0.7
1400,A28FDHF2PY98K1,13,seqFeedback,0,0.3,1,9,A,1,2,0.15,,,2.68,yes,3,3,0.3333333333333333,0.3333333333333333,0.3
1401,A28FDHF2PY98K1,13,seqFeedback,1,0.3,1,9,A,2,0,0.27,0.02999999999999997,0.65,2.68,yes,3,2,1.0,1.0,0.3
1402,A28FDHF2PY98K1,14,seqNoFeedback,0,0.7,1,9,A,2,1,,,,2.68,yes,3,3,0.6666666666666666,0.6666666666666666,0.7
1403,A28FDHF2PY98K1,14,seqNoFeedback,1,0.7,1,9,A,2,1,0.31,0.38999999999999996,0.0,2.68,yes,3,3,0.6666666666666666,0.6666666666666666,0.7
1404,A28FDHF2PY98K1,15,seqFeedback,0,0.3,9,1,B,1,2,0.77,,,2.68,yes,3,3,0.3333333333333333,0.6666666666666667,0.7
1405,A28FDHF2PY98K1,15,seqFeedback,1,0.3,9,1,B,0,3,0.63,0.33,0.0,2.68,yes,3,3,0.0,1.0,0.7
1406,A292T1OXCVXN78,0,nonSeqFull,0,0.3,1,9,A,2,4,0.19,0.10999999999999999,0.0,1.7,yes,3,6,0.3333333333333333,0.3333333333333333,0.3
1407,A292T1OXCVXN78,1,seqNoFeedback,0,0.3,9,1,B,4,7,,,,1.7,yes,3,11,0.36363636363636365,0.6363636363636364,0.7
1408,A292T1OXCVXN78,1,seqNoFeedback,1,0.3,9,1,B,4,7,0.53,0.23000000000000004,0.0,1.7,yes,3,11,0.36363636363636365,0.6363636363636364,0.7
1409,A292T1OXCVXN78,2,nonSeqFull,0,0.3,9,1,B,1,6,0.59,0.29,0.0,1.7,yes,3,7,0.14285714285714285,0.8571428571428572,0.7
1410,A292T1OXCVXN78,3,nonSeqFull,0,0.7,1,9,A,7,1,0.44,0.25999999999999995,0.0,1.7,yes,3,8,0.875,0.875,0.7
1411,A292T1OXCVXN78,4,seqFeedback,0,0.7,9,1,B,6,3,0.79,,,1.7,yes,3,9,0.6666666666666666,0.33333333333333337,0.3
1412,A292T1OXCVXN78,4,seqFeedback,1,0.7,9,1,B,6,2,0.78,0.08000000000000007,0.53,1.7,yes,3,8,0.75,0.25,0.3
1413,A292T1OXCVXN78,5,seqFeedback,0,0.7,1,9,A,6,1,0.41,,,1.7,yes,3,7,0.8571428571428571,0.8571428571428571,0.7
1414,A292T1OXCVXN78,5,seqFeedback,1,0.7,1,9,A,7,1,0.56,0.1399999999999999,0.0,1.7,yes,3,8,0.875,0.875,0.7
1415,A292T1OXCVXN78,6,nonSeqFull,0,0.7,9,1,B,6,1,0.88,0.18000000000000005,0.0,1.7,yes,3,7,0.8571428571428571,0.1428571428571429,0.3
1416,A292T1OXCVXN78,7,nonSeqPartial,0,0.3,1,9,A,3,5,0.22,0.07999999999999999,0.62,1.7,yes,3,8,0.375,0.375,0.3
1417,A292T1OXCVXN78,8,seqNoFeedback,0,0.7,9,1,B,7,1,,,,1.7,yes,3,8,0.875,0.125,0.3
1418,A292T1OXCVXN78,8,seqNoFeedback,1,0.7,9,1,B,7,3,0.82,0.12,0.0,1.7,yes,3,10,0.7,0.30000000000000004,0.3
1419,A292T1OXCVXN78,9,nonSeqPartial,0,0.7,9,1,B,5,1,0.88,0.18000000000000005,0.0,1.7,yes,3,6,0.8333333333333334,0.16666666666666663,0.3
1420,A292T1OXCVXN78,10,seqNoFeedback,0,0.3,1,9,A,1,6,,,,1.7,yes,3,7,0.14285714285714285,0.14285714285714285,0.3
1421,A292T1OXCVXN78,10,seqNoFeedback,1,0.3,1,9,A,2,7,0.15,0.15,0.0,1.7,yes,3,9,0.2222222222222222,0.2222222222222222,0.3
1422,A292T1OXCVXN78,11,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,1.7,yes,3,10,0.3,0.7,0.7
1423,A292T1OXCVXN78,12,seqNoFeedback,0,0.7,1,9,A,8,1,,,,1.7,yes,3,9,0.8888888888888888,0.8888888888888888,0.7
1424,A292T1OXCVXN78,12,seqNoFeedback,1,0.7,1,9,A,6,1,0.58,0.12,0.0,1.7,yes,3,7,0.8571428571428571,0.8571428571428571,0.7
1425,A292T1OXCVXN78,13,nonSeqPartial,0,0.7,1,9,A,7,2,0.42,0.27999999999999997,0.0,1.7,yes,3,9,0.7777777777777778,0.7777777777777778,0.7
1426,A292T1OXCVXN78,14,seqFeedback,0,0.3,1,9,A,5,1,0.38,,,1.7,yes,3,6,0.8333333333333334,0.8333333333333334,0.3
1427,A292T1OXCVXN78,14,seqFeedback,1,0.3,1,9,A,2,7,0.32,0.020000000000000018,0.55,1.7,yes,3,9,0.2222222222222222,0.2222222222222222,0.3
1428,A292T1OXCVXN78,15,seqFeedback,0,0.3,9,1,B,1,6,0.59,,,1.7,yes,3,7,0.14285714285714285,0.8571428571428572,0.7
1429,A292T1OXCVXN78,15,seqFeedback,1,0.3,9,1,B,1,9,0.41,0.10999999999999999,0.0,1.7,yes,3,10,0.1,0.9,0.7
1430,A2ATBS6XTIZE89,0,nonSeqFull,0,0.7,1,9,A,27,0,0.76,0.06000000000000005,0.43,5.33,yes,3,27,1.0,1.0,0.7
1431,A2ATBS6XTIZE89,1,nonSeqPartial,0,0.7,9,1,B,0,3,0.69,0.010000000000000009,0.67,5.33,yes,3,3,0.0,1.0,0.3
1432,A2ATBS6XTIZE89,2,seqFeedback,0,0.3,1,9,A,4,0,0.36,,,5.33,yes,3,4,1.0,1.0,0.3
1433,A2ATBS6XTIZE89,2,seqFeedback,1,0.3,1,9,A,0,26,0.13,0.16999999999999998,0.0,5.33,yes,3,26,0.0,0.0,0.3
1434,A2ATBS6XTIZE89,3,seqFeedback,0,0.3,9,1,B,2,0,0.92,,,5.33,yes,3,2,1.0,0.0,0.7
1435,A2ATBS6XTIZE89,3,seqFeedback,1,0.3,9,1,B,0,26,0.29,0.010000000000000009,0.42,5.33,yes,3,26,0.0,1.0,0.7
1436,A2ATBS6XTIZE89,4,seqFeedback,0,0.7,9,1,B,0,2,0.75,,,5.33,yes,3,2,0.0,1.0,0.3
1437,A2ATBS6XTIZE89,5,seqNoFeedback,0,0.3,1,9,A,2,0,,,,5.33,yes,3,2,1.0,1.0,0.3
1438,A2ATBS6XTIZE89,5,seqNoFeedback,1,0.3,1,9,A,0,26,0.08,0.21999999999999997,0.0,5.33,yes,3,26,0.0,0.0,0.3
1439,A2ATBS6XTIZE89,6,nonSeqPartial,0,0.3,9,1,B,2,0,0.92,0.6200000000000001,0.0,5.33,yes,3,2,1.0,0.0,0.7
1440,A2ATBS6XTIZE89,7,nonSeqPartial,0,0.7,1,9,A,0,2,0.08,0.62,0.0,5.33,yes,3,2,0.0,0.0,0.7
1441,A2ATBS6XTIZE89,8,nonSeqFull,0,0.3,9,1,B,0,25,0.26,0.03999999999999998,0.45,5.33,yes,3,25,0.0,1.0,0.7
1442,A2ATBS6XTIZE89,9,nonSeqFull,0,0.7,9,1,B,0,2,0.75,0.050000000000000044,0.68,5.33,yes,3,2,0.0,1.0,0.3
1443,A2ATBS6XTIZE89,10,seqNoFeedback,0,0.7,1,9,A,0,2,,,,5.33,yes,3,2,0.0,0.0,0.7
1444,A2ATBS6XTIZE89,10,seqNoFeedback,1,0.7,1,9,A,24,0,0.69,0.010000000000000009,0.44,5.33,yes,3,24,1.0,1.0,0.7
1445,A2ATBS6XTIZE89,11,nonSeqPartial,0,0.3,1,9,A,2,0,0.25,0.04999999999999999,0.68,5.33,yes,3,2,1.0,1.0,0.3
1446,A2ATBS6XTIZE89,12,seqFeedback,0,0.7,1,9,A,0,2,0.08,,,5.33,yes,3,2,0.0,0.0,0.7
1447,A2ATBS6XTIZE89,12,seqFeedback,1,0.7,1,9,A,24,0,0.69,0.010000000000000009,0.44,5.33,yes,3,24,1.0,1.0,0.7
1448,A2ATBS6XTIZE89,13,seqNoFeedback,0,0.7,9,1,B,0,2,,,,5.33,yes,3,2,0.0,1.0,0.3
1449,A2ATBS6XTIZE89,13,seqNoFeedback,1,0.7,9,1,B,24,0,0.92,0.22000000000000008,0.0,5.33,yes,3,24,1.0,0.0,0.3
1450,A2ATBS6XTIZE89,14,seqNoFeedback,0,0.3,9,1,B,2,0,,,,5.33,yes,3,2,1.0,0.0,0.7
1451,A2ATBS6XTIZE89,14,seqNoFeedback,1,0.3,9,1,B,0,24,0.31,0.010000000000000009,0.44,5.33,yes,3,24,0.0,1.0,0.7
1452,A2ATBS6XTIZE89,15,nonSeqFull,0,0.3,1,9,A,2,0,0.25,0.04999999999999999,0.68,5.33,yes,3,2,1.0,1.0,0.3
1453,A2BABL5AHUOYC7,0,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,2.1,yes,2,10,0.3,0.7,0.7
1454,A2BABL5AHUOYC7,0,seqFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.1,yes,2,10,0.3,0.7,0.7
1455,A2BABL5AHUOYC7,1,nonSeqFull,0,0.3,9,1,B,2,8,0.55,0.25000000000000006,0.0,2.1,yes,2,10,0.2,0.8,0.7
1456,A2BABL5AHUOYC7,2,seqNoFeedback,0,0.3,9,1,B,6,4,,,,2.1,yes,2,10,0.6,0.4,0.7
1457,A2BABL5AHUOYC7,2,seqNoFeedback,1,0.3,9,1,B,2,8,0.57,0.26999999999999996,0.0,2.1,yes,2,10,0.2,0.8,0.7
1458,A2BABL5AHUOYC7,3,nonSeqPartial,0,0.7,9,1,B,2,8,0.55,0.1499999999999999,0.0,2.1,yes,2,10,0.2,0.8,0.3
1459,A2BABL5AHUOYC7,4,nonSeqPartial,0,0.3,9,1,B,7,3,0.80,0.5,0.0,2.1,yes,2,10,0.7,0.30000000000000004,0.7
1460,A2BABL5AHUOYC7,5,nonSeqFull,0,0.7,9,1,B,9,1,0.90,0.20000000000000007,0.0,2.1,yes,2,10,0.9,0.09999999999999998,0.3
1461,A2BABL5AHUOYC7,6,nonSeqPartial,0,0.7,1,9,A,4,6,0.25,0.44999999999999996,0.0,2.1,yes,2,10,0.4,0.4,0.7
1462,A2BABL5AHUOYC7,7,nonSeqPartial,0,0.3,1,9,A,6,4,0.35,0.04999999999999999,0.6,2.1,yes,2,10,0.6,0.6,0.3
1463,A2BABL5AHUOYC7,8,seqFeedback,0,0.3,1,9,A,5,5,0.30,,,2.1,yes,2,10,0.5,0.5,0.3
1464,A2BABL5AHUOYC7,8,seqFeedback,1,0.3,1,9,A,9,1,0.50,0.2,0.0,2.1,yes,2,10,0.9,0.9,0.3
1465,A2BABL5AHUOYC7,9,seqNoFeedback,0,0.7,1,9,A,7,3,,,,2.1,yes,2,10,0.7,0.7,0.7
1466,A2BABL5AHUOYC7,9,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.1,yes,2,10,0.7,0.7,0.7
1467,A2BABL5AHUOYC7,10,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.1,yes,2,10,0.7,0.7,0.7
1468,A2BABL5AHUOYC7,11,seqNoFeedback,0,0.7,9,1,B,7,3,,,,2.1,yes,2,10,0.7,0.30000000000000004,0.3
1469,A2BABL5AHUOYC7,11,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.1,yes,2,10,0.7,0.30000000000000004,0.3
1470,A2BABL5AHUOYC7,12,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,2.1,yes,2,10,0.7,0.30000000000000004,0.3
1471,A2BABL5AHUOYC7,12,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.1,yes,2,10,0.7,0.30000000000000004,0.3
1472,A2BABL5AHUOYC7,13,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,2.1,yes,2,10,0.7,0.7,0.7
1473,A2BABL5AHUOYC7,13,seqFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.1,yes,2,10,0.7,0.7,0.7
1474,A2BABL5AHUOYC7,14,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.1,yes,2,10,0.3,0.3,0.3
1475,A2BABL5AHUOYC7,15,seqNoFeedback,0,0.3,1,9,A,3,7,,,,2.1,yes,2,10,0.3,0.3,0.3
1476,A2BABL5AHUOYC7,15,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.1,yes,2,10,0.3,0.3,0.3
1477,A2BK9RMC0NOIH8,0,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.0,yes,0,10,0.7,0.30000000000000004,0.3
1478,A2BK9RMC0NOIH8,1,nonSeqFull,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.0,yes,0,10,0.3,0.7,0.7
1479,A2BK9RMC0NOIH8,2,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,2.0,yes,0,10,0.7,0.7,0.7
1480,A2BK9RMC0NOIH8,2,seqFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.0,yes,0,10,0.7,0.7,0.7
1481,A2BK9RMC0NOIH8,3,seqNoFeedback,0,0.7,1,9,A,7,3,,,,2.0,yes,0,10,0.7,0.7,0.7
1482,A2BK9RMC0NOIH8,3,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.0,yes,0,10,0.7,0.7,0.7
1483,A2BK9RMC0NOIH8,4,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,2.0,yes,0,10,0.3,0.3,0.3
1484,A2BK9RMC0NOIH8,4,seqFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.0,yes,0,10,0.3,0.3,0.3
1485,A2BK9RMC0NOIH8,5,seqNoFeedback,0,0.7,9,1,B,7,3,,,,2.0,yes,0,10,0.7,0.30000000000000004,0.3
1486,A2BK9RMC0NOIH8,5,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.0,yes,0,10,0.7,0.30000000000000004,0.3
1487,A2BK9RMC0NOIH8,6,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.0,yes,0,10,0.7,0.30000000000000004,0.3
1488,A2BK9RMC0NOIH8,7,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,2.0,yes,0,10,0.7,0.30000000000000004,0.3
1489,A2BK9RMC0NOIH8,7,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.0,yes,0,10,0.7,0.30000000000000004,0.3
1490,A2BK9RMC0NOIH8,8,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,2.0,yes,0,10,0.3,0.7,0.7
1491,A2BK9RMC0NOIH8,8,seqFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.0,yes,0,10,0.3,0.7,0.7
1492,A2BK9RMC0NOIH8,9,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.0,yes,0,10,0.7,0.7,0.7
1493,A2BK9RMC0NOIH8,10,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.0,yes,0,10,0.3,0.7,0.7
1494,A2BK9RMC0NOIH8,11,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.0,yes,0,10,0.3,0.3,0.3
1495,A2BK9RMC0NOIH8,12,seqNoFeedback,0,0.3,1,9,A,3,7,,,,2.0,yes,0,10,0.3,0.3,0.3
1496,A2BK9RMC0NOIH8,12,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.0,yes,0,10,0.3,0.3,0.3
1497,A2BK9RMC0NOIH8,13,seqNoFeedback,0,0.3,9,1,B,3,7,,,,2.0,yes,0,10,0.3,0.7,0.7
1498,A2BK9RMC0NOIH8,13,seqNoFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.0,yes,0,10,0.3,0.7,0.7
1499,A2BK9RMC0NOIH8,15,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.0,yes,0,10,0.7,0.7,0.7
1500,A2BRZKFG6WAVER,0,seqNoFeedback,0,0.3,9,1,B,3,7,,,,2.3,yes,1,10,0.3,0.7,0.7
1501,A2BRZKFG6WAVER,0,seqNoFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.3,yes,1,10,0.3,0.7,0.7
1502,A2BRZKFG6WAVER,1,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.3,yes,1,10,0.3,0.7,0.7
1503,A2BRZKFG6WAVER,2,nonSeqFull,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.3,yes,1,10,0.3,0.7,0.7
1504,A2BRZKFG6WAVER,3,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,2.3,yes,1,10,0.3,0.3,0.3
1505,A2BRZKFG6WAVER,3,seqFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.3,yes,1,10,0.3,0.3,0.3
1506,A2BRZKFG6WAVER,4,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.3,yes,1,10,0.7,0.7,0.7
1507,A2BRZKFG6WAVER,5,seqNoFeedback,0,0.3,1,9,A,3,7,,,,2.3,yes,1,10,0.3,0.3,0.3
1508,A2BRZKFG6WAVER,5,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.3,yes,1,10,0.3,0.3,0.3
1509,A2BRZKFG6WAVER,6,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.3,yes,1,10,0.3,0.3,0.3
1510,A2BRZKFG6WAVER,7,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,2.3,yes,1,10,0.7,0.30000000000000004,0.3
1511,A2BRZKFG6WAVER,7,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.3,yes,1,10,0.7,0.30000000000000004,0.3
1512,A2BRZKFG6WAVER,8,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.3,yes,1,10,0.7,0.7,0.7
1513,A2BRZKFG6WAVER,9,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,2.3,yes,1,10,0.3,0.7,0.7
1514,A2BRZKFG6WAVER,9,seqFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.3,yes,1,10,0.3,0.7,0.7
1515,A2BRZKFG6WAVER,10,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.3,yes,1,10,0.7,0.30000000000000004,0.3
1516,A2BRZKFG6WAVER,11,seqFeedback,0,0.7,1,9,A,14,6,0.50,,,2.3,yes,1,20,0.7,0.7,0.7
1517,A2BRZKFG6WAVER,11,seqFeedback,1,0.7,1,9,A,21,9,0.60,0.09999999999999998,0.0,2.3,yes,1,30,0.7,0.7,0.7
1518,A2BRZKFG6WAVER,12,seqNoFeedback,0,0.7,9,1,B,14,6,,,,2.3,yes,1,20,0.7,0.30000000000000004,0.3
1519,A2BRZKFG6WAVER,12,seqNoFeedback,1,0.7,9,1,B,14,6,0.74,0.040000000000000036,0.3,2.3,yes,1,20,0.7,0.30000000000000004,0.3
1520,A2BRZKFG6WAVER,13,nonSeqPartial,0,0.7,9,1,B,14,6,0.77,0.07000000000000006,0.5,2.3,yes,1,20,0.7,0.30000000000000004,0.3
1521,A2BRZKFG6WAVER,14,seqNoFeedback,0,0.7,1,9,A,14,6,,,,2.3,yes,1,20,0.7,0.7,0.7
1522,A2BRZKFG6WAVER,14,seqNoFeedback,1,0.7,1,9,A,21,9,0.60,0.09999999999999998,0.0,2.3,yes,1,30,0.7,0.7,0.7
1523,A2BRZKFG6WAVER,15,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.3,yes,1,10,0.3,0.3,0.3
1524,A2CF2BD4Q0ZDJN,0,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,3.95,yes,3,10,0.3,0.7,0.7
1525,A2CF2BD4Q0ZDJN,1,seqNoFeedback,0,0.7,1,9,A,7,3,,,,3.95,yes,3,10,0.7,0.7,0.7
1526,A2CF2BD4Q0ZDJN,1,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,3.95,yes,3,10,0.7,0.7,0.7
1527,A2CF2BD4Q0ZDJN,2,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,3.95,yes,3,10,0.7,0.7,0.7
1528,A2CF2BD4Q0ZDJN,2,seqFeedback,1,0.7,1,9,A,9,1,0.57,0.13,0.0,3.95,yes,3,10,0.9,0.9,0.7
1529,A2CF2BD4Q0ZDJN,3,seqNoFeedback,0,0.7,9,1,B,14,6,,,,3.95,yes,3,20,0.7,0.30000000000000004,0.3
1530,A2CF2BD4Q0ZDJN,3,seqNoFeedback,1,0.7,9,1,B,6,2,0.76,0.06000000000000005,0.42,3.95,yes,3,8,0.75,0.25,0.3
1531,A2CF2BD4Q0ZDJN,4,seqFeedback,0,0.7,9,1,B,10,4,0.79,,,3.95,yes,3,14,0.7142857142857143,0.2857142857142857,0.3
1532,A2CF2BD4Q0ZDJN,4,seqFeedback,1,0.7,9,1,B,6,3,0.76,0.06000000000000005,0.47,3.95,yes,3,9,0.6666666666666666,0.33333333333333337,0.3
1533,A2CF2BD4Q0ZDJN,5,seqNoFeedback,0,0.3,9,1,B,6,14,,,,3.95,yes,3,20,0.3,0.7,0.7
1534,A2CF2BD4Q0ZDJN,5,seqNoFeedback,1,0.3,9,1,B,3,7,0.45,0.15000000000000002,0.0,3.95,yes,3,10,0.3,0.7,0.7
1535,A2CF2BD4Q0ZDJN,6,nonSeqFull,0,0.7,9,1,B,5,5,0.70,0.0,0.6,3.95,yes,3,10,0.5,0.5,0.3
1536,A2CF2BD4Q0ZDJN,7,nonSeqFull,0,0.3,9,1,B,0,10,0.45,0.15000000000000002,0.0,3.95,yes,3,10,0.0,1.0,0.7
1537,A2CF2BD4Q0ZDJN,8,nonSeqFull,0,0.7,1,9,A,14,0,0.63,0.06999999999999995,0.56,3.95,yes,3,14,1.0,1.0,0.7
1538,A2CF2BD4Q0ZDJN,9,nonSeqPartial,0,0.7,9,1,B,14,6,0.77,0.07000000000000006,0.5,3.95,yes,3,20,0.7,0.30000000000000004,0.3
1539,A2CF2BD4Q0ZDJN,11,nonSeqPartial,0,0.7,1,9,A,14,6,0.50,0.19999999999999996,0.0,3.95,yes,3,20,0.7,0.7,0.7
1540,A2CF2BD4Q0ZDJN,12,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,3.95,yes,3,10,0.3,0.7,0.7
1541,A2CF2BD4Q0ZDJN,12,seqFeedback,1,0.3,9,1,B,0,10,0.40,0.10000000000000003,0.0,3.95,yes,3,10,0.0,1.0,0.7
1542,A2CF2BD4Q0ZDJN,13,seqNoFeedback,0,0.3,1,9,A,3,7,,,,3.95,yes,3,10,0.3,0.3,0.3
