,subject_id,student_idx,block_type,trial_num,theta,student_a,student_b,student_class,heads,tails,student_guess,error,bonus,total_bonus,understood,n_attention_passed,total_ex,mean,normalized_mean,normalized_theta
559,A1LE6AUI3CJNIT,7,seqNoFeedback,0,0.3,9,1,B,6,14,,,,2.05,yes,2,20,0.3,0.7,0.7
560,A1LE6AUI3CJNIT,7,seqNoFeedback,1,0.3,9,1,B,9,21,0.40,0.10000000000000003,0.0,2.05,yes,2,30,0.3,0.7,0.7
561,A1LE6AUI3CJNIT,8,nonSeqFull,0,0.7,1,9,A,14,6,0.50,0.19999999999999996,0.0,2.05,yes,2,20,0.7,0.7,0.7
562,A1LE6AUI3CJNIT,9,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.05,yes,2,10,0.7,0.30000000000000004,0.3
563,A1LE6AUI3CJNIT,10,seqNoFeedback,0,0.7,1,9,A,16,4,,,,2.05,yes,2,20,0.8,0.8,0.7
564,A1LE6AUI3CJNIT,10,seqNoFeedback,1,0.7,1,9,A,8,2,0.63,0.06999999999999995,0.4,2.05,yes,2,10,0.8,0.8,0.7
565,A1LE6AUI3CJNIT,11,seqFeedback,0,0.3,1,9,A,9,21,0.25,,,2.05,yes,2,30,0.3,0.3,0.3
566,A1LE6AUI3CJNIT,11,seqFeedback,1,0.3,1,9,A,9,21,0.27,0.02999999999999997,0.1,2.05,yes,2,30,0.3,0.3,0.3
567,A1LE6AUI3CJNIT,12,nonSeqPartial,0,0.3,9,1,B,9,21,0.45,0.15000000000000002,0.0,2.05,yes,2,30,0.3,0.7,0.7
568,A1LE6AUI3CJNIT,13,seqFeedback,0,0.7,9,1,B,21,9,0.75,,,2.05,yes,2,30,0.7,0.30000000000000004,0.3
569,A1LE6AUI3CJNIT,13,seqFeedback,1,0.7,9,1,B,6,4,0.72,0.020000000000000018,0.3,2.05,yes,2,10,0.6,0.4,0.3
570,A1LE6AUI3CJNIT,14,nonSeqPartial,0,0.7,9,1,B,21,10,0.73,0.030000000000000027,0.39,2.05,yes,2,31,0.6774193548387096,0.32258064516129037,0.3
571,A1LE6AUI3CJNIT,15,nonSeqFull,0,0.3,1,9,A,9,15,0.29,0.010000000000000009,0.46,2.05,yes,2,24,0.375,0.375,0.3
572,A1M7S6HGYT07FJ,0,nonSeqPartial,0,0.7,9,1,B,3,7,0.60,0.09999999999999998,0.0,1.8,yes,0,10,0.3,0.7,0.3
573,A1M7S6HGYT07FJ,1,seqNoFeedback,0,0.3,9,1,B,2,2,,,,1.8,yes,0,4,0.5,0.5,0.7
574,A1M7S6HGYT07FJ,1,seqNoFeedback,1,0.3,9,1,B,9,1,0.83,0.53,0.0,1.8,yes,0,10,0.9,0.09999999999999998,0.7
575,A1M7S6HGYT07FJ,2,nonSeqFull,0,0.3,9,1,B,7,3,0.80,0.5,0.0,1.8,yes,0,10,0.7,0.30000000000000004,0.7
576,A1M7S6HGYT07FJ,3,nonSeqFull,0,0.3,1,9,A,7,3,0.40,0.10000000000000003,0.0,1.8,yes,0,10,0.7,0.7,0.3
577,A1M7S6HGYT07FJ,4,nonSeqPartial,0,0.7,1,9,A,9,1,0.50,0.19999999999999996,0.0,1.8,yes,0,10,0.9,0.9,0.7
578,A1M7S6HGYT07FJ,5,nonSeqPartial,0,0.3,1,9,A,5,2,0.35,0.04999999999999999,0.63,1.8,yes,0,7,0.7142857142857143,0.7142857142857143,0.3
579,A1M7S6HGYT07FJ,6,nonSeqPartial,0,0.3,9,1,B,3,3,0.75,0.45,0.0,1.8,yes,0,6,0.5,0.5,0.7
580,A1M7S6HGYT07FJ,7,seqFeedback,0,0.3,9,1,B,7,3,0.80,,,1.8,yes,0,10,0.7,0.30000000000000004,0.7
581,A1M7S6HGYT07FJ,7,seqFeedback,1,0.3,9,1,B,3,16,0.49,0.19,0.0,1.8,yes,0,19,0.15789473684210525,0.8421052631578947,0.7
582,A1M7S6HGYT07FJ,8,seqNoFeedback,0,0.7,1,9,A,5,14,,,,1.8,yes,0,19,0.2631578947368421,0.2631578947368421,0.7
583,A1M7S6HGYT07FJ,8,seqNoFeedback,1,0.7,1,9,A,6,8,0.28,0.41999999999999993,0.0,1.8,yes,0,14,0.42857142857142855,0.42857142857142855,0.7
584,A1M7S6HGYT07FJ,9,seqFeedback,0,0.7,9,1,B,3,11,0.50,,,1.8,yes,0,14,0.21428571428571427,0.7857142857142857,0.3
585,A1M7S6HGYT07FJ,9,seqFeedback,1,0.7,9,1,B,3,3,0.50,0.19999999999999996,0.0,1.8,yes,0,6,0.5,0.5,0.3
586,A1M7S6HGYT07FJ,10,nonSeqFull,0,0.7,9,1,B,3,3,0.75,0.050000000000000044,0.64,1.8,yes,0,6,0.5,0.5,0.3
587,A1M7S6HGYT07FJ,11,seqNoFeedback,0,0.3,1,9,A,5,3,,,,1.8,yes,0,8,0.625,0.625,0.3
588,A1M7S6HGYT07FJ,11,seqNoFeedback,1,0.3,1,9,A,8,8,0.41,0.10999999999999999,0.0,1.8,yes,0,16,0.5,0.5,0.3
589,A1M7S6HGYT07FJ,12,seqFeedback,0,0.3,1,9,A,5,5,0.30,,,1.8,yes,0,10,0.5,0.5,0.3
590,A1M7S6HGYT07FJ,12,seqFeedback,1,0.3,1,9,A,11,2,0.52,0.22000000000000003,0.0,1.8,yes,0,13,0.8461538461538461,0.8461538461538461,0.3
591,A1M7S6HGYT07FJ,13,nonSeqFull,0,0.7,1,9,A,16,3,0.59,0.10999999999999999,0.0,1.8,yes,0,19,0.8421052631578947,0.8421052631578947,0.7
592,A1M7S6HGYT07FJ,14,seqFeedback,0,0.7,1,9,A,11,8,0.41,,,1.8,yes,0,19,0.5789473684210527,0.5789473684210527,0.7
593,A1M7S6HGYT07FJ,14,seqFeedback,1,0.7,1,9,A,6,8,0.42,0.27999999999999997,0.0,1.8,yes,0,14,0.42857142857142855,0.42857142857142855,0.7
594,A1M7S6HGYT07FJ,15,seqNoFeedback,0,0.7,9,1,B,5,5,,,,1.8,yes,0,10,0.5,0.5,0.3
595,A1M7S6HGYT07FJ,15,seqNoFeedback,1,0.7,9,1,B,4,3,0.67,0.029999999999999916,0.53,1.8,yes,0,7,0.5714285714285714,0.4285714285714286,0.3
596,A1N8BW04V76ZSY,0,seqFeedback,0,0.7,1,9,A,50,10,0.73,,,0.18,yes,1,60,0.8333333333333334,0.8333333333333334,0.7
597,A1N8BW04V76ZSY,0,seqFeedback,1,0.7,1,9,A,55,15,0.75,0.050000000000000044,0.0,0.18,yes,1,70,0.7857142857142857,0.7857142857142857,0.7
598,A1N8BW04V76ZSY,1,seqNoFeedback,0,0.3,1,9,A,15,55,,,,0.18,yes,1,70,0.21428571428571427,0.21428571428571427,0.3
599,A1N8BW04V76ZSY,1,seqNoFeedback,1,0.3,1,9,A,15,55,0.21,0.09,0.0,0.18,yes,1,70,0.21428571428571427,0.21428571428571427,0.3
600,A1N8BW04V76ZSY,2,nonSeqPartial,0,0.7,9,1,B,55,15,0.80,0.10000000000000009,0.0,0.18,yes,1,70,0.7857142857142857,0.2142857142857143,0.3
601,A1N8BW04V76ZSY,3,seqNoFeedback,0,0.3,9,1,B,15,55,,,,0.18,yes,1,70,0.21428571428571427,0.7857142857142857,0.7
602,A1N8BW04V76ZSY,3,seqNoFeedback,1,0.3,9,1,B,15,55,0.26,0.03999999999999998,0.0,0.18,yes,1,70,0.21428571428571427,0.7857142857142857,0.7
603,A1N8BW04V76ZSY,4,seqNoFeedback,0,0.7,9,1,B,55,15,,,,0.18,yes,1,70,0.7857142857142857,0.2142857142857143,0.3
604,A1N8BW04V76ZSY,4,seqNoFeedback,1,0.7,9,1,B,55,15,0.79,0.09000000000000008,0.0,0.18,yes,1,70,0.7857142857142857,0.2142857142857143,0.3
605,A1N8BW04V76ZSY,5,seqNoFeedback,0,0.7,1,9,A,50,20,,,,0.18,yes,1,70,0.7142857142857143,0.7142857142857143,0.7
606,A1N8BW04V76ZSY,5,seqNoFeedback,1,0.7,1,9,A,47,20,0.67,0.029999999999999916,0.0,0.18,yes,1,67,0.7014925373134329,0.7014925373134329,0.7
607,A1N8BW04V76ZSY,6,seqFeedback,0,0.3,1,9,A,20,47,0.27,,,0.18,yes,1,67,0.29850746268656714,0.29850746268656714,0.3
608,A1N8BW04V76ZSY,6,seqFeedback,1,0.3,1,9,A,20,45,0.29,0.010000000000000009,0.0,0.18,yes,1,65,0.3076923076923077,0.3076923076923077,0.3
609,A1N8BW04V76ZSY,7,nonSeqFull,0,0.7,9,1,B,47,20,0.73,0.030000000000000027,0.03,0.18,yes,1,67,0.7014925373134329,0.29850746268656714,0.3
610,A1N8BW04V76ZSY,8,nonSeqPartial,0,0.3,9,1,B,20,47,0.38,0.08000000000000002,0.03,0.18,yes,1,67,0.29850746268656714,0.7014925373134329,0.7
611,A1N8BW04V76ZSY,9,nonSeqFull,0,0.7,1,9,A,47,20,0.62,0.07999999999999996,0.03,0.18,yes,1,67,0.7014925373134329,0.7014925373134329,0.7
612,A1N8BW04V76ZSY,10,nonSeqPartial,0,0.7,1,9,A,48,20,0.63,0.06999999999999995,0.02,0.18,yes,1,68,0.7058823529411765,0.7058823529411765,0.7
613,A1N8BW04V76ZSY,11,seqFeedback,0,0.3,9,1,B,20,47,0.38,,,0.18,yes,1,67,0.29850746268656714,0.7014925373134329,0.7
614,A1N8BW04V76ZSY,11,seqFeedback,1,0.3,9,1,B,15,47,0.32,0.020000000000000018,0.0,0.18,yes,1,62,0.24193548387096775,0.7580645161290323,0.7
615,A1N8BW04V76ZSY,12,nonSeqPartial,0,0.3,1,9,A,20,48,0.27,0.02999999999999997,0.02,0.18,yes,1,68,0.29411764705882354,0.29411764705882354,0.3
616,A1N8BW04V76ZSY,13,nonSeqFull,0,0.3,1,9,A,20,47,0.27,0.02999999999999997,0.03,0.18,yes,1,67,0.29850746268656714,0.29850746268656714,0.3
617,A1N8BW04V76ZSY,14,nonSeqFull,0,0.3,9,1,B,20,48,0.37,0.07,0.02,0.18,yes,1,68,0.29411764705882354,0.7058823529411764,0.7
618,A1N8BW04V76ZSY,15,seqFeedback,0,0.7,9,1,B,48,20,0.73,,,0.18,yes,1,68,0.7058823529411765,0.2941176470588235,0.3
619,A1N8BW04V76ZSY,15,seqFeedback,1,0.7,9,1,B,47,20,0.72,0.020000000000000018,0.0,0.18,yes,1,67,0.7014925373134329,0.29850746268656714,0.3
620,A1NWYNEBQYP836,0,nonSeqFull,0,0.7,1,9,A,13,0,0.61,0.08999999999999997,0.0,2.0,yes,2,13,1.0,1.0,0.7
621,A1NWYNEBQYP836,1,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.0,yes,2,10,0.3,0.7,0.7
622,A1NWYNEBQYP836,2,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.0,yes,2,10,0.3,0.3,0.3
623,A1NWYNEBQYP836,3,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,2.0,yes,2,10,0.7,0.30000000000000004,0.3
624,A1NWYNEBQYP836,3,seqFeedback,1,0.7,9,1,B,6,4,0.73,0.030000000000000027,0.5,2.0,yes,2,10,0.6,0.4,0.3
625,A1NWYNEBQYP836,4,nonSeqFull,0,0.7,9,1,B,5,2,0.82,0.12,0.0,2.0,yes,2,7,0.7142857142857143,0.2857142857142857,0.3
626,A1NWYNEBQYP836,5,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.0,yes,2,10,0.7,0.30000000000000004,0.3
627,A1NWYNEBQYP836,6,seqNoFeedback,0,0.7,9,1,B,7,3,,,,2.0,yes,2,10,0.7,0.30000000000000004,0.3
628,A1NWYNEBQYP836,6,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.0,yes,2,10,0.7,0.30000000000000004,0.3
629,A1NWYNEBQYP836,7,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,2.0,yes,2,10,0.3,0.7,0.7
630,A1NWYNEBQYP836,7,seqFeedback,1,0.3,9,1,B,2,8,0.47,0.16999999999999998,0.0,2.0,yes,2,10,0.2,0.8,0.7
631,A1NWYNEBQYP836,8,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.0,yes,2,10,0.3,0.3,0.3
632,A1NWYNEBQYP836,9,nonSeqFull,0,0.3,9,1,B,2,8,0.55,0.25000000000000006,0.0,2.0,yes,2,10,0.2,0.8,0.7
633,A1NWYNEBQYP836,10,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.0,yes,2,10,0.7,0.7,0.7
634,A1NWYNEBQYP836,11,seqNoFeedback,0,0.7,1,9,A,7,3,,,,2.0,yes,2,10,0.7,0.7,0.7
635,A1NWYNEBQYP836,11,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.0,yes,2,10,0.7,0.7,0.7
636,A1NWYNEBQYP836,12,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,2.0,yes,2,10,0.3,0.3,0.3
637,A1NWYNEBQYP836,12,seqFeedback,1,0.3,1,9,A,4,6,0.27,0.02999999999999997,0.5,2.0,yes,2,10,0.4,0.4,0.3
638,A1NWYNEBQYP836,13,seqNoFeedback,0,0.3,1,9,A,3,7,,,,2.0,yes,2,10,0.3,0.3,0.3
639,A1NWYNEBQYP836,13,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.0,yes,2,10,0.3,0.3,0.3
640,A1NWYNEBQYP836,14,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,2.0,yes,2,10,0.7,0.7,0.7
641,A1NWYNEBQYP836,14,seqFeedback,1,0.7,1,9,A,9,1,0.57,0.13,0.0,2.0,yes,2,10,0.9,0.9,0.7
642,A1NWYNEBQYP836,15,seqNoFeedback,0,0.3,9,1,B,3,7,,,,2.0,yes,2,10,0.3,0.7,0.7
643,A1NWYNEBQYP836,15,seqNoFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.0,yes,2,10,0.3,0.7,0.7
644,A1OW27AZS122X2,0,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,0.68,yes,3,10,0.3,0.7,0.7
645,A1OW27AZS122X2,0,seqFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,0.68,yes,3,10,0.3,0.7,0.7
646,A1OW27AZS122X2,1,nonSeqFull,0,0.7,9,1,B,0,2,0.75,0.050000000000000044,0.68,0.68,yes,3,2,0.0,1.0,0.3
647,A1OW27AZS122X2,2,nonSeqPartial,0,0.3,9,1,B,2,5,0.65,0.35000000000000003,0.0,0.68,yes,3,7,0.2857142857142857,0.7142857142857143,0.7
648,A1OW27AZS122X2,3,nonSeqPartial,0,0.7,1,9,A,5,2,0.35,0.35,0.0,0.68,yes,3,7,0.7142857142857143,0.7142857142857143,0.7
649,A1OW27AZS122X2,4,nonSeqFull,0,0.3,1,9,A,30,40,0.39,0.09000000000000002,0.0,0.68,yes,3,70,0.42857142857142855,0.42857142857142855,0.3
650,A1OW27AZS122X2,5,seqFeedback,0,0.7,1,9,A,50,20,0.64,,,0.68,yes,3,70,0.7142857142857143,0.7142857142857143,0.7
651,A1OW27AZS122X2,5,seqFeedback,1,0.7,1,9,A,55,15,0.71,0.010000000000000009,0.0,0.68,yes,3,70,0.7857142857142857,0.7857142857142857,0.7
652,A1OW27AZS122X2,6,seqNoFeedback,0,0.3,9,1,B,15,55,,,,0.68,yes,3,70,0.21428571428571427,0.7857142857142857,0.7
653,A1OW27AZS122X2,6,seqNoFeedback,1,0.3,9,1,B,20,50,0.29,0.010000000000000009,0.0,0.68,yes,3,70,0.2857142857142857,0.7142857142857143,0.7
654,A1OW27AZS122X2,7,seqNoFeedback,0,0.7,1,9,A,55,15,,,,0.68,yes,3,70,0.7857142857142857,0.7857142857142857,0.7
655,A1OW27AZS122X2,7,seqNoFeedback,1,0.7,1,9,A,50,20,0.71,0.010000000000000009,0.0,0.68,yes,3,70,0.7142857142857143,0.7142857142857143,0.7
656,A1OW27AZS122X2,8,nonSeqFull,0,0.7,1,9,A,50,20,0.64,0.05999999999999994,0.0,0.68,yes,3,70,0.7142857142857143,0.7142857142857143,0.7
657,A1OW27AZS122X2,9,nonSeqPartial,0,0.7,9,1,B,51,19,0.75,0.050000000000000044,0.0,0.68,yes,3,70,0.7285714285714285,0.27142857142857146,0.3
658,A1OW27AZS122X2,10,seqNoFeedback,0,0.7,9,1,B,50,20,,,,0.68,yes,3,70,0.7142857142857143,0.2857142857142857,0.3
659,A1OW27AZS122X2,10,seqNoFeedback,1,0.7,9,1,B,55,15,0.76,0.06000000000000005,0.0,0.68,yes,3,70,0.7857142857142857,0.2142857142857143,0.3
660,A1OW27AZS122X2,11,seqNoFeedback,0,0.3,1,9,A,15,55,,,,0.68,yes,3,70,0.21428571428571427,0.21428571428571427,0.3
661,A1OW27AZS122X2,11,seqNoFeedback,1,0.3,1,9,A,10,60,0.17,0.12999999999999998,0.0,0.68,yes,3,70,0.14285714285714285,0.14285714285714285,0.3
662,A1OW27AZS122X2,12,seqFeedback,0,0.7,9,1,B,60,10,0.86,,,0.68,yes,3,70,0.8571428571428571,0.1428571428571429,0.3
663,A1OW27AZS122X2,12,seqFeedback,1,0.7,9,1,B,50,20,0.79,0.09000000000000008,0.0,0.68,yes,3,70,0.7142857142857143,0.2857142857142857,0.3
664,A1OW27AZS122X2,13,nonSeqFull,0,0.3,9,1,B,15,55,0.30,0.0,0.0,0.68,yes,3,70,0.21428571428571427,0.7857142857142857,0.7
665,A1OW27AZS122X2,14,nonSeqPartial,0,0.3,1,9,A,15,55,0.20,0.09999999999999998,0.0,0.68,yes,3,70,0.21428571428571427,0.21428571428571427,0.3
666,A1OW27AZS122X2,15,seqFeedback,0,0.3,1,9,A,15,55,0.20,,,0.68,yes,3,70,0.21428571428571427,0.21428571428571427,0.3
667,A1OW27AZS122X2,15,seqFeedback,1,0.3,1,9,A,20,50,0.24,0.06,0.0,0.68,yes,3,70,0.2857142857142857,0.2857142857142857,0.3
668,A1PBWSMSRU9YAO,0,seqNoFeedback,0,0.7,1,9,A,3,5,,,,4.5,yes,0,8,0.375,0.375,0.7
669,A1PBWSMSRU9YAO,0,seqNoFeedback,1,0.7,1,9,A,2,0,0.30,0.39999999999999997,0.0,4.5,yes,0,2,1.0,1.0,0.7
670,A1PBWSMSRU9YAO,1,nonSeqFull,0,0.3,9,1,B,3,6,0.63,0.33,0.0,4.5,yes,0,9,0.3333333333333333,0.6666666666666667,0.7
671,A1PBWSMSRU9YAO,2,seqNoFeedback,0,0.7,9,1,B,6,2,,,,4.5,yes,0,8,0.75,0.25,0.3
672,A1PBWSMSRU9YAO,2,seqNoFeedback,1,0.7,9,1,B,2,6,0.65,0.04999999999999993,0.54,4.5,yes,0,8,0.25,0.75,0.3
673,A1PBWSMSRU9YAO,3,seqNoFeedback,0,0.3,9,1,B,6,4,,,,4.5,yes,0,10,0.6,0.4,0.7
674,A1PBWSMSRU9YAO,3,seqNoFeedback,1,0.3,9,1,B,5,2,0.74,0.44,0.0,4.5,yes,0,7,0.7142857142857143,0.2857142857142857,0.7
675,A1PBWSMSRU9YAO,4,nonSeqPartial,0,0.7,1,9,A,2,6,0.17,0.5299999999999999,0.0,4.5,yes,0,8,0.25,0.25,0.7
676,A1PBWSMSRU9YAO,5,nonSeqFull,0,0.7,9,1,B,4,4,0.72,0.020000000000000018,0.62,4.5,yes,0,8,0.5,0.5,0.3
677,A1PBWSMSRU9YAO,6,nonSeqPartial,0,0.7,9,1,B,3,3,0.75,0.050000000000000044,0.64,4.5,yes,0,6,0.5,0.5,0.3
678,A1PBWSMSRU9YAO,7,seqFeedback,0,0.3,1,9,A,4,6,0.25,,,4.5,yes,0,10,0.4,0.4,0.3
679,A1PBWSMSRU9YAO,7,seqFeedback,1,0.3,1,9,A,4,4,0.32,0.020000000000000018,0.52,4.5,yes,0,8,0.5,0.5,0.3
680,A1PBWSMSRU9YAO,8,seqFeedback,0,0.7,1,9,A,3,7,0.20,,,4.5,yes,0,10,0.3,0.3,0.7
681,A1PBWSMSRU9YAO,8,seqFeedback,1,0.7,1,9,A,6,6,0.31,0.38999999999999996,0.0,4.5,yes,0,12,0.5,0.5,0.7
682,A1PBWSMSRU9YAO,9,seqNoFeedback,0,0.3,1,9,A,4,4,,,,4.5,yes,0,8,0.5,0.5,0.3
683,A1PBWSMSRU9YAO,9,seqNoFeedback,1,0.3,1,9,A,7,7,0.38,0.08000000000000002,0.48,4.5,yes,0,14,0.5,0.5,0.3
684,A1PBWSMSRU9YAO,10,nonSeqPartial,0,0.3,9,1,B,4,3,0.76,0.46,0.0,4.5,yes,0,7,0.5714285714285714,0.4285714285714286,0.7
685,A1PBWSMSRU9YAO,11,nonSeqFull,0,0.3,1,9,A,4,4,0.28,0.019999999999999962,0.62,4.5,yes,0,8,0.5,0.5,0.3
686,A1PBWSMSRU9YAO,12,nonSeqPartial,0,0.3,1,9,A,4,6,0.25,0.04999999999999999,0.6,4.5,yes,0,10,0.4,0.4,0.3
687,A1PBWSMSRU9YAO,13,seqFeedback,0,0.7,9,1,B,6,4,0.75,,,4.5,yes,0,10,0.6,0.4,0.3
688,A1PBWSMSRU9YAO,13,seqFeedback,1,0.7,9,1,B,6,6,0.66,0.039999999999999925,0.48,4.5,yes,0,12,0.5,0.5,0.3
689,A1PBWSMSRU9YAO,14,seqFeedback,0,0.3,9,1,B,6,6,0.68,,,4.5,yes,0,12,0.5,0.5,0.7
690,A1PBWSMSRU9YAO,14,seqFeedback,1,0.3,9,1,B,4,6,0.59,0.29,0.0,4.5,yes,0,10,0.4,0.6,0.7
691,A1PBWSMSRU9YAO,15,nonSeqFull,0,0.7,1,9,A,4,6,0.25,0.44999999999999996,0.0,4.5,yes,0,10,0.4,0.4,0.7
692,A1PHDT66U6IK4Q,0,nonSeqPartial,0,0.7,9,1,B,5,5,0.70,0.0,0.6,0.6,yes,0,10,0.5,0.5,0.3
693,A1PHDT66U6IK4Q,1,seqNoFeedback,0,0.7,1,9,A,7,3,,,,0.6,yes,0,10,0.7,0.7,0.7
694,A1PHDT66U6IK4Q,1,seqNoFeedback,1,0.7,1,9,A,60,10,0.76,0.06000000000000005,0.0,0.6,yes,0,70,0.8571428571428571,0.8571428571428571,0.7
695,A1PHDT66U6IK4Q,2,nonSeqPartial,0,0.3,1,9,A,25,45,0.33,0.030000000000000027,0.0,0.6,yes,0,70,0.35714285714285715,0.35714285714285715,0.3
696,A1PHDT66U6IK4Q,3,nonSeqFull,0,0.3,9,1,B,28,42,0.46,0.16000000000000003,0.0,0.6,yes,0,70,0.4,0.6,0.7
697,A1PHDT66U6IK4Q,4,nonSeqFull,0,0.3,1,9,A,30,40,0.39,0.09000000000000002,0.0,0.6,yes,0,70,0.42857142857142855,0.42857142857142855,0.3
698,A1PHDT66U6IK4Q,5,seqFeedback,0,0.3,9,1,B,22,48,0.39,,,0.6,yes,0,70,0.3142857142857143,0.6857142857142857,0.7
699,A1PHDT66U6IK4Q,5,seqFeedback,1,0.3,9,1,B,48,22,0.53,0.23000000000000004,0.0,0.6,yes,0,70,0.6857142857142857,0.3142857142857143,0.7
700,A1PHDT66U6IK4Q,6,seqNoFeedback,0,0.7,9,1,B,48,22,,,,0.6,yes,0,70,0.6857142857142857,0.3142857142857143,0.3
701,A1PHDT66U6IK4Q,6,seqNoFeedback,1,0.7,9,1,B,50,20,0.71,0.010000000000000009,0.0,0.6,yes,0,70,0.7142857142857143,0.2857142857142857,0.3
702,A1PHDT66U6IK4Q,7,nonSeqFull,0,0.7,9,1,B,60,10,0.86,0.16000000000000003,0.0,0.6,yes,0,70,0.8571428571428571,0.1428571428571429,0.3
703,A1PHDT66U6IK4Q,8,seqNoFeedback,0,0.3,9,1,B,25,45,,,,0.6,yes,0,70,0.35714285714285715,0.6428571428571428,0.7
704,A1PHDT66U6IK4Q,8,seqNoFeedback,1,0.3,9,1,B,24,46,0.39,0.09000000000000002,0.0,0.6,yes,0,70,0.34285714285714286,0.6571428571428571,0.7
705,A1PHDT66U6IK4Q,9,seqFeedback,0,0.3,1,9,A,27,43,0.35,,,0.6,yes,0,70,0.38571428571428573,0.38571428571428573,0.3
706,A1PHDT66U6IK4Q,9,seqFeedback,1,0.3,1,9,A,24,46,0.35,0.04999999999999999,0.0,0.6,yes,0,70,0.34285714285714286,0.34285714285714286,0.3
707,A1PHDT66U6IK4Q,10,nonSeqPartial,0,0.7,1,9,A,42,28,0.54,0.15999999999999992,0.0,0.6,yes,0,70,0.6,0.6,0.7
708,A1PHDT66U6IK4Q,11,nonSeqPartial,0,0.3,9,1,B,27,43,0.45,0.15000000000000002,0.0,0.6,yes,0,70,0.38571428571428573,0.6142857142857143,0.7
709,A1PHDT66U6IK4Q,12,seqFeedback,0,0.7,1,9,A,45,25,0.57,,,0.6,yes,0,70,0.6428571428571429,0.6428571428571429,0.7
710,A1PHDT66U6IK4Q,12,seqFeedback,1,0.7,1,9,A,42,28,0.59,0.10999999999999999,0.0,0.6,yes,0,70,0.6,0.6,0.7
711,A1PHDT66U6IK4Q,13,seqFeedback,0,0.7,9,1,B,45,25,0.68,,,0.6,yes,0,70,0.6428571428571429,0.3571428571428571,0.3
712,A1PHDT66U6IK4Q,13,seqFeedback,1,0.7,9,1,B,50,20,0.69,0.010000000000000009,0.0,0.6,yes,0,70,0.7142857142857143,0.2857142857142857,0.3
713,A1PHDT66U6IK4Q,14,seqNoFeedback,0,0.3,1,9,A,22,48,,,,0.6,yes,0,70,0.3142857142857143,0.3142857142857143,0.3
714,A1PHDT66U6IK4Q,14,seqNoFeedback,1,0.3,1,9,A,49,21,0.48,0.18,0.0,0.6,yes,0,70,0.7,0.7,0.3
715,A1PHDT66U6IK4Q,15,nonSeqFull,0,0.7,1,9,A,49,21,0.63,0.06999999999999995,0.0,0.6,yes,0,70,0.7,0.7,0.7
716,A1S5SPI4NQPGSI,0,seqNoFeedback,0,0.3,1,9,A,2,8,,,,1.0,yes,3,10,0.2,0.2,0.3
717,A1S5SPI4NQPGSI,0,seqNoFeedback,1,0.3,1,9,A,2,8,0.17,0.12999999999999998,0.0,1.0,yes,3,10,0.2,0.2,0.3
718,A1S5SPI4NQPGSI,1,nonSeqFull,0,0.7,9,1,B,9,1,0.90,0.20000000000000007,0.0,1.0,yes,3,10,0.9,0.09999999999999998,0.3
719,A1S5SPI4NQPGSI,2,seqNoFeedback,0,0.7,9,1,B,8,2,,,,1.0,yes,3,10,0.8,0.19999999999999996,0.3
720,A1S5SPI4NQPGSI,2,seqNoFeedback,1,0.7,9,1,B,9,1,0.87,0.17000000000000004,0.0,1.0,yes,3,10,0.9,0.09999999999999998,0.3
721,A1S5SPI4NQPGSI,3,seqFeedback,0,0.7,9,1,B,8,2,0.85,,,1.0,yes,3,10,0.8,0.19999999999999996,0.3
722,A1S5SPI4NQPGSI,3,seqFeedback,1,0.7,9,1,B,9,1,0.87,0.17000000000000004,0.0,1.0,yes,3,10,0.9,0.09999999999999998,0.3
723,A1S5SPI4NQPGSI,4,nonSeqPartial,0,0.7,1,9,A,8,2,0.45,0.24999999999999994,0.0,1.0,yes,3,10,0.8,0.8,0.7
724,A1S5SPI4NQPGSI,5,seqFeedback,0,0.7,1,9,A,9,1,0.50,,,1.0,yes,3,10,0.9,0.9,0.7
725,A1S5SPI4NQPGSI,5,seqFeedback,1,0.7,1,9,A,9,1,0.63,0.06999999999999995,0.5,1.0,yes,3,10,0.9,0.9,0.7
726,A1S5SPI4NQPGSI,6,nonSeqPartial,0,0.3,9,1,B,2,8,0.55,0.25000000000000006,0.0,1.0,yes,3,10,0.2,0.8,0.7
