alpha,costWeight,block_type,trial_num,true_theta,student_class,heads,tails
5,0.1,seqFeedback,0,0.5,D,3,1
5,0.1,seqFeedback,1,0.5,D,0,3
5,0.1,seqFeedback,0,0.8,A,2,1
5,0.1,seqFeedback,1,0.8,A,11,0
5,0.1,seqFeedback,0,0.8,C,0,1
5,0.1,seqFeedback,1,0.8,C,18,0
5,0.1,nonSeqFull,0,0.2,B,0,5
5,0.1,nonSeqFull,0,0.2,C,1,1
5,0.1,nonSeqFull,0,0.5,A,5,4
5,0.1,nonSeqFull,0,0.5,C,2,0
5,0.1,nonSeqFull,0,0.8,A,13,0
5,0.1,nonSeqFull,0,0.8,C,21,0
5,0.1,nonSeqPartial,0,0.2,B,0,6
5,0.1,nonSeqPartial,0,0.2,D,0,1
5,0.1,nonSeqPartial,0,0.5,B,3,4
5,0.1,nonSeqPartial,0,0.5,D,0,6
5,0.1,nonSeqPartial,0,0.8,A,2,1
5,0.1,nonSeqPartial,0,0.8,D,19,1
5,0.1,seqNoFeedback,0,0.2,A,0,10
5,0.1,seqNoFeedback,1,0.2,A,1,2
5,0.1,seqNoFeedback,0,0.2,D,0,2
5,0.1,seqNoFeedback,1,0.2,D,0,19
5,0.1,seqNoFeedback,0,0.5,B,9,4
5,0.1,seqNoFeedback,1,0.5,B,3,0
5,0.1,seqNoFeedback,0,0.5,D,1,5
5,0.1,seqNoFeedback,1,0.5,D,3,0
5,0.1,seqNoFeedback,0,0.8,B,3,0
5,0.1,seqNoFeedback,1,0.8,B,5,2
5,0.1,seqNoFeedback,0,0.8,C,19,0
5,0.1,seqNoFeedback,1,0.8,C,20,0
5,0.1,seqFeedback,0,0.2,A,1,1
5,0.1,seqFeedback,1,0.2,A,0,13
5,0.1,seqFeedback,0,0.2,C,0,1
5,0.1,seqFeedback,1,0.2,C,1,0
5,0.1,seqFeedback,0,0.5,A,0,2
5,0.1,seqFeedback,1,0.5,A,6,1
5,0.1,seqFeedback,0,0.5,D,5,0
5,0.1,seqFeedback,1,0.5,D,1,8
5,0.1,seqFeedback,0,0.8,A,12,0
5,0.1,seqFeedback,1,0.8,A,4,0
5,0.1,seqFeedback,0,0.8,C,9,2
5,0.1,seqFeedback,1,0.8,C,19,0
5,0.1,nonSeqFull,0,0.2,A,0,2
5,0.1,nonSeqFull,0,0.2,C,0,3
5,0.1,nonSeqFull,0,0.5,B,1,4
5,0.1,nonSeqFull,0,0.5,D,1,5
5,0.1,nonSeqFull,0,0.8,A,12,0
5,0.1,nonSeqFull,0,0.8,D,2,1
5,0.1,nonSeqPartial,0,0.2,B,0,7
5,0.1,nonSeqPartial,0,0.2,C,0,2
5,0.1,nonSeqPartial,0,0.5,A,1,5
5,0.1,nonSeqPartial,0,0.5,D,0,5
5,0.1,nonSeqPartial,0,0.8,A,17,2
5,0.1,nonSeqPartial,0,0.8,D,24,1
5,0.1,seqNoFeedback,0,0.2,B,0,7
5,0.1,seqNoFeedback,1,0.2,B,2,3
5,0.1,seqNoFeedback,0,0.2,C,2,0
5,0.1,seqNoFeedback,1,0.2,C,1,1
5,0.1,seqNoFeedback,0,0.5,B,3,5
5,0.1,seqNoFeedback,1,0.5,B,2,0
5,0.1,seqNoFeedback,0,0.5,C,0,5
5,0.1,seqNoFeedback,1,0.5,C,0,4
5,0.1,seqNoFeedback,0,0.8,B,0,1
5,0.1,seqNoFeedback,1,0.8,B,1,1
5,0.1,seqNoFeedback,0,0.8,C,0,1
5,0.1,seqNoFeedback,1,0.8,C,4,1
5,0.1,seqFeedback,0,0.2,A,1,4
5,0.1,seqFeedback,1,0.2,A,1,2
5,0.1,seqFeedback,0,0.2,C,1,1
5,0.1,seqFeedback,1,0.2,C,0,1
5,0.1,seqFeedback,0,0.5,A,5,4
5,0.1,seqFeedback,1,0.5,A,3,1
5,0.1,seqFeedback,0,0.5,C,9,4
5,0.1,seqFeedback,1,0.5,C,6,0
5,0.1,seqFeedback,0,0.8,B,1,1
5,0.1,seqFeedback,1,0.8,B,2,1
5,0.1,seqFeedback,0,0.8,D,2,1
5,0.1,seqFeedback,1,0.8,D,0,1
5,0.1,nonSeqFull,0,0.2,B,1,15
5,0.1,nonSeqFull,0,0.2,D,0,16
5,0.1,nonSeqFull,0,0.5,A,2,0
5,0.1,nonSeqFull,0,0.5,C,5,2
5,0.1,nonSeqFull,0,0.8,B,0,1
5,0.1,nonSeqFull,0,0.8,C,25,0
5,0.1,nonSeqPartial,0,0.2,B,2,2
5,0.1,nonSeqPartial,0,0.2,D,0,21
5,0.1,nonSeqPartial,0,0.5,A,2,0
5,0.1,nonSeqPartial,0,0.5,C,0,5
5,0.1,nonSeqPartial,0,0.8,A,9,1
5,0.1,nonSeqPartial,0,0.8,D,0,2
5,0.1,seqNoFeedback,0,0.2,A,0,10
5,0.1,seqNoFeedback,1,0.2,A,0,16
5,0.1,seqNoFeedback,0,0.2,C,0,15
5,0.1,seqNoFeedback,1,0.2,C,0,25
5,0.1,seqNoFeedback,0,0.5,B,2,2
5,0.1,seqNoFeedback,1,0.5,B,0,5
5,0.1,seqNoFeedback,0,0.5,D,7,0
5,0.1,seqNoFeedback,1,0.5,D,3,9
5,0.1,seqNoFeedback,0,0.8,A,2,1
5,0.1,seqNoFeedback,1,0.8,A,4,2
5,0.1,seqNoFeedback,0,0.8,C,20,0
5,0.1,seqNoFeedback,1,0.8,C,23,2
5,0.1,seqFeedback,0,0.2,B,0,12
5,0.1,seqFeedback,1,0.2,B,0,8
5,0.1,seqFeedback,0,0.2,C,1,1
5,0.1,seqFeedback,1,0.2,C,0,2
5,0.1,seqFeedback,0,0.5,A,0,2
5,0.1,seqFeedback,1,0.5,A,4,1
5,0.1,seqFeedback,0,0.5,D,4,2
5,0.1,seqFeedback,1,0.5,D,0,6
5,0.1,seqFeedback,0,0.8,B,7,2
5,0.1,seqFeedback,1,0.8,B,8,0
5,0.1,seqFeedback,0,0.8,C,18,0
5,0.1,seqFeedback,1,0.8,C,21,0
5,0.1,nonSeqFull,0,0.2,A,1,1
5,0.1,nonSeqFull,0,0.2,C,0,2
5,0.1,nonSeqFull,0,0.5,A,2,0
5,0.1,nonSeqFull,0,0.5,C,6,1
5,0.1,nonSeqFull,0,0.8,A,10,0
5,0.1,nonSeqFull,0,0.8,C,24,0
5,0.1,nonSeqPartial,0,0.2,B,0,8
5,0.1,nonSeqPartial,0,0.2,C,1,0
5,0.1,nonSeqPartial,0,0.5,B,4,1
5,0.1,nonSeqPartial,0,0.5,C,0,5
5,0.1,nonSeqPartial,0,0.8,A,2,2
5,0.1,nonSeqPartial,0,0.8,D,20,0
5,0.1,seqNoFeedback,0,0.2,A,1,0
5,0.1,seqNoFeedback,1,0.2,A,1,0
5,0.1,seqNoFeedback,0,0.2,C,0,15
5,0.1,seqNoFeedback,1,0.2,C,0,25
5,0.1,seqNoFeedback,0,0.5,A,2,5
5,0.1,seqNoFeedback,1,0.5,A,5,0
5,0.1,seqNoFeedback,0,0.5,D,7,1
5,0.1,seqNoFeedback,1,0.5,D,6,0
5,0.1,seqNoFeedback,0,0.8,A,1,1
5,0.1,seqNoFeedback,1,0.8,A,12,0
5,0.1,seqNoFeedback,0,0.8,D,14,1
5,0.1,seqNoFeedback,1,0.8,D,16,0
5,0.1,seqFeedback,0,0.2,B,1,1
5,0.1,seqFeedback,1,0.2,B,0,13
5,0.1,seqFeedback,0,0.2,D,1,24
5,0.1,seqFeedback,1,0.2,D,0,21
5,0.1,seqFeedback,0,0.5,B,0,3
5,0.1,seqFeedback,1,0.5,B,3,5
5,0.1,seqFeedback,0,0.5,D,6,0
5,0.1,seqFeedback,1,0.5,D,1,6
5,0.1,seqFeedback,0,0.8,B,7,0
5,0.1,seqFeedback,1,0.8,B,1,0
5,0.1,seqFeedback,0,0.8,D,0,1
5,0.1,seqFeedback,1,0.8,D,2,1
5,0.1,nonSeqFull,0,0.2,A,2,4
5,0.1,nonSeqFull,0,0.2,D,0,18
5,0.1,nonSeqFull,0,0.5,B,1,4
5,0.1,nonSeqFull,0,0.5,D,0,3
5,0.1,nonSeqFull,0,0.8,B,1,0
5,0.1,nonSeqFull,0,0.8,D,1,0
5,0.1,nonSeqPartial,0,0.2,A,1,14
5,0.1,nonSeqPartial,0,0.2,D,0,1
5,0.1,nonSeqPartial,0,0.5,B,0,2
5,0.1,nonSeqPartial,0,0.5,D,7,3
5,0.1,nonSeqPartial,0,0.8,B,0,1
5,0.1,nonSeqPartial,0,0.8,C,14,0
5,0.1,seqNoFeedback,0,0.2,B,1,15
5,0.1,seqNoFeedback,1,0.2,B,0,1
5,0.1,seqNoFeedback,0,0.2,D,0,20
5,0.1,seqNoFeedback,1,0.2,D,1,21
5,0.1,seqNoFeedback,0,0.5,A,1,3
5,0.1,seqNoFeedback,1,0.5,A,0,1
5,0.1,seqNoFeedback,0,0.5,D,9,4
5,0.1,seqNoFeedback,1,0.5,D,0,7
5,0.1,seqNoFeedback,0,0.8,A,9,1
5,0.1,seqNoFeedback,1,0.8,A,1,1
5,0.1,seqNoFeedback,0,0.8,C,1,1
5,0.1,seqNoFeedback,1,0.8,C,6,4
5,0.1,seqFeedback,0,0.2,A,0,5
5,0.1,seqFeedback,1,0.2,A,1,1
5,0.1,seqFeedback,0,0.2,D,0,15
5,0.1,seqFeedback,1,0.2,D,0,22
5,0.1,seqFeedback,0,0.5,B,3,3
5,0.1,seqFeedback,1,0.5,B,1,1
5,0.1,seqFeedback,0,0.5,D,4,0
5,0.1,seqFeedback,1,0.5,D,0,4
5,0.1,seqFeedback,0,0.8,B,11,1
5,0.1,seqFeedback,1,0.8,B,8,0
5,0.1,seqFeedback,0,0.8,D,23,0
5,0.1,seqFeedback,1,0.8,D,5,1
5,0.1,nonSeqFull,0,0.2,A,0,1
5,0.1,nonSeqFull,0,0.2,C,0,1
5,0.1,nonSeqFull,0,0.5,B,4,4
5,0.1,nonSeqFull,0,0.5,D,0,5
5,0.1,nonSeqFull,0,0.8,B,2,0
5,0.1,nonSeqFull,0,0.8,D,1,0
5,0.1,nonSeqPartial,0,0.2,A,1,3
5,0.1,nonSeqPartial,0,0.2,C,0,1
5,0.1,nonSeqPartial,0,0.5,A,0,2
5,0.1,nonSeqPartial,0,0.5,C,0,5
5,0.1,nonSeqPartial,0,0.8,A,3,1
5,0.1,nonSeqPartial,0,0.8,D,16,0
5,0.1,seqNoFeedback,0,0.2,A,0,11
5,0.1,seqNoFeedback,1,0.2,A,0,8
5,0.1,seqNoFeedback,0,0.2,D,0,2
5,0.1,seqNoFeedback,1,0.2,D,0,19
5,0.1,seqNoFeedback,0,0.5,B,0,4
5,0.1,seqNoFeedback,1,0.5,B,2,0
5,0.1,seqNoFeedback,0,0.5,C,5,0
5,0.1,seqNoFeedback,1,0.5,C,7,2
5,0.1,seqNoFeedback,0,0.8,A,11,0
5,0.1,seqNoFeedback,1,0.8,A,2,1
5,0.1,seqNoFeedback,0,0.8,D,2,0
5,0.1,seqNoFeedback,1,0.8,D,5,3
5,0.1,seqFeedback,0,0.2,A,1,4
5,0.1,seqFeedback,1,0.2,A,1,11
5,0.1,seqFeedback,0,0.2,C,0,20
5,0.1,seqFeedback,1,0.2,C,1,0
5,0.1,seqFeedback,0,0.5,A,1,4
5,0.1,seqFeedback,1,0.5,A,3,0
5,0.1,seqFeedback,0,0.5,C,5,1
5,0.1,seqFeedback,1,0.5,C,6,1
5,0.1,seqFeedback,0,0.8,A,1,0
5,0.1,seqFeedback,1,0.8,A,10,0
5,0.1,seqFeedback,0,0.8,D,1,1
5,0.1,seqFeedback,1,0.8,D,1,0
5,0.1,nonSeqFull,0,0.2,A,1,0
5,0.1,nonSeqFull,0,0.2,D,0,16
5,0.1,nonSeqFull,0,0.5,B,1,6
5,0.1,nonSeqFull,0,0.5,C,7,0
5,0.1,nonSeqFull,0,0.8,B,1,1
5,0.1,nonSeqFull,0,0.8,C,15,0
5,0.1,nonSeqPartial,0,0.2,B,0,6
5,0.1,nonSeqPartial,0,0.2,D,1,0
5,0.1,nonSeqPartial,0,0.5,B,0,3
5,0.1,nonSeqPartial,0,0.5,D,0,5
5,0.1,nonSeqPartial,0,0.8,B,11,0
5,0.1,nonSeqPartial,0,0.8,D,23,1
5,0.1,seqNoFeedback,0,0.2,B,0,7
5,0.1,seqNoFeedback,1,0.2,B,0,2
5,0.1,seqNoFeedback,0,0.2,D,0,17
5,0.1,seqNoFeedback,1,0.2,D,0,24
5,0.1,seqNoFeedback,0,0.5,A,3,1
5,0.1,seqNoFeedback,1,0.5,A,3,0
5,0.1,seqNoFeedback,0,0.5,C,0,4
5,0.1,seqNoFeedback,1,0.5,C,4,0
5,0.1,seqNoFeedback,0,0.8,B,4,1
5,0.1,seqNoFeedback,1,0.8,B,16,0
5,0.1,seqNoFeedback,0,0.8,D,1,1
5,0.1,seqNoFeedback,1,0.8,D,0,1
5,0.1,seqFeedback,0,0.2,A,1,1
5,0.1,seqFeedback,1,0.2,A,1,5
5,0.1,seqFeedback,0,0.2,D,1,0
5,0.1,seqFeedback,1,0.2,D,0,23
5,0.1,seqFeedback,0,0.5,B,3,8
5,0.1,seqFeedback,1,0.5,B,1,2
5,0.1,seqFeedback,0,0.5,D,0,5
5,0.1,seqFeedback,1,0.5,D,7,1
5,0.1,seqFeedback,0,0.8,B,15,1
5,0.1,seqFeedback,1,0.8,B,12,0
5,0.1,seqFeedback,0,0.8,D,2,0
5,0.1,seqFeedback,1,0.8,D,0,1
5,0.1,nonSeqFull,0,0.2,A,1,1
5,0.1,nonSeqFull,0,0.2,C,0,1
5,0.1,nonSeqFull,0,0.5,B,0,5
5,0.1,nonSeqFull,0,0.5,D,0,4
5,0.1,nonSeqFull,0,0.8,A,13,0
5,0.1,nonSeqFull,0,0.8,C,24,1
5,0.1,nonSeqPartial,0,0.2,A,1,1
5,0.1,nonSeqPartial,0,0.2,D,0,19
5,0.1,nonSeqPartial,0,0.5,A,0,3
5,0.1,nonSeqPartial,0,0.5,C,1,5
5,0.1,nonSeqPartial,0,0.8,A,15,1
5,0.1,nonSeqPartial,0,0.8,D,0,1
5,0.1,seqNoFeedback,0,0.2,B,1,2
5,0.1,seqNoFeedback,1,0.2,B,0,9
5,0.1,seqNoFeedback,0,0.2,C,0,15
5,0.1,seqNoFeedback,1,0.2,C,0,14
5,0.1,seqNoFeedback,0,0.5,B,2,0
5,0.1,seqNoFeedback,1,0.5,B,1,8
5,0.1,seqNoFeedback,0,0.5,D,0,4
5,0.1,seqNoFeedback,1,0.5,D,0,3
5,0.1,seqNoFeedback,0,0.8,A,0,1
5,0.1,seqNoFeedback,1,0.8,A,2,2
5,0.1,seqNoFeedback,0,0.8,D,1,0
5,0.1,seqNoFeedback,1,0.8,D,1,0
5,0.1,seqFeedback,0,0.2,B,0,11
5,0.1,seqFeedback,1,0.2,B,1,12
5,0.1,seqFeedback,0,0.2,C,1,1
5,0.1,seqFeedback,1,0.2,C,1,1
5,0.1,seqFeedback,0,0.5,A,4,0
5,0.1,seqFeedback,1,0.5,A,3,0
5,0.1,seqFeedback,0,0.5,C,0,5
5,0.1,seqFeedback,1,0.5,C,5,1
5,0.1,seqFeedback,0,0.8,A,12,0
5,0.1,seqFeedback,1,0.8,A,14,1
5,0.1,seqFeedback,0,0.8,C,20,0
5,0.1,seqFeedback,1,0.8,C,16,0
5,0.1,nonSeqFull,0,0.2,B,0,10
5,0.1,nonSeqFull,0,0.2,C,1,2
5,0.1,nonSeqFull,0,0.5,B,0,2
5,0.1,nonSeqFull,0,0.5,D,0,4
5,0.1,nonSeqFull,0,0.8,B,1,1
5,0.1,nonSeqFull,0,0.8,D,3,0
5,0.1,nonSeqPartial,0,0.2,A,1,13
5,0.1,nonSeqPartial,0,0.2,D,0,2
5,0.1,nonSeqPartial,0,0.5,A,0,2
5,0.1,nonSeqPartial,0,0.5,C,0,4
5,0.1,nonSeqPartial,0,0.8,A,14,1
5,0.1,nonSeqPartial,0,0.8,C,13,0
5,0.1,seqNoFeedback,0,0.2,B,0,12
5,0.1,seqNoFeedback,1,0.2,B,1,0
5,0.1,seqNoFeedback,0,0.2,D,1,1
5,0.1,seqNoFeedback,1,0.2,D,0,20
5,0.1,seqNoFeedback,0,0.5,B,2,4
5,0.1,seqNoFeedback,1,0.5,B,2,2
5,0.1,seqNoFeedback,0,0.5,C,0,4
5,0.1,seqNoFeedback,1,0.5,C,0,7
5,0.1,seqNoFeedback,0,0.8,A,6,1
5,0.1,seqNoFeedback,1,0.8,A,6,2
5,0.1,seqNoFeedback,0,0.8,D,2,1
5,0.1,seqNoFeedback,1,0.8,D,1,0
5,0.1,seqFeedback,0,0.2,B,2,5
5,0.1,seqFeedback,1,0.2,B,0,9
5,0.1,seqFeedback,0,0.2,D,0,25
5,0.1,seqFeedback,1,0.2,D,0,18
5,0.1,seqFeedback,0,0.5,A,2,1
5,0.1,seqFeedback,1,0.5,A,2,0
5,0.1,seqFeedback,0,0.5,D,4,1
5,0.1,seqFeedback,1,0.5,D,2,8
5,0.1,seqFeedback,0,0.8,A,9,1
5,0.1,seqFeedback,1,0.8,A,11,1
5,0.1,seqFeedback,0,0.8,D,24,0
5,0.1,seqFeedback,1,0.8,D,1,0
5,0.1,nonSeqFull,0,0.2,A,1,0
5,0.1,nonSeqFull,0,0.2,C,1,0
5,0.1,nonSeqFull,0,0.5,B,0,2
5,0.1,nonSeqFull,0,0.5,D,2,9
5,0.1,nonSeqFull,0,0.8,A,9,0
5,0.1,nonSeqFull,0,0.8,C,18,0
5,0.1,nonSeqPartial,0,0.2,B,0,1
5,0.1,nonSeqPartial,0,0.2,C,0,18
5,0.1,nonSeqPartial,0,0.5,B,5,2
5,0.1,nonSeqPartial,0,0.5,C,0,4
5,0.1,nonSeqPartial,0,0.8,B,0,1
5,0.1,nonSeqPartial,0,0.8,C,20,0
5,0.1,seqNoFeedback,0,0.2,A,0,8
5,0.1,seqNoFeedback,1,0.2,A,1,5
5,0.1,seqNoFeedback,0,0.2,C,0,19
5,0.1,seqNoFeedback,1,0.2,C,0,16
5,0.1,seqNoFeedback,0,0.5,B,0,2
5,0.1,seqNoFeedback,1,0.5,B,4,5
5,0.1,seqNoFeedback,0,0.5,C,3,0
5,0.1,seqNoFeedback,1,0.5,C,7,3
5,0.1,seqNoFeedback,0,0.8,B,9,0
5,0.1,seqNoFeedback,1,0.8,B,0,1
5,0.1,seqNoFeedback,0,0.8,D,0,1
5,0.1,seqNoFeedback,1,0.8,D,4,0
5,0.1,seqFeedback,0,0.2,A,0,1
5,0.1,seqFeedback,1,0.2,A,1,2
