alpha,costWeight,block_type,trial_num,true_theta,student_class,heads,tails
10,0.1,nonSeqFull,0,0.2,D,0,19
10,0.1,nonSeqFull,0,0.5,B,0,1
10,0.1,nonSeqFull,0,0.5,C,6,0
10,0.1,nonSeqFull,0,0.8,B,4,1
10,0.1,nonSeqFull,0,0.8,D,1,0
10,0.1,nonSeqPartial,0,0.2,B,1,1
10,0.1,nonSeqPartial,0,0.2,C,0,18
10,0.1,nonSeqPartial,0,0.5,A,4,1
10,0.1,nonSeqPartial,0,0.5,C,0,4
10,0.1,nonSeqPartial,0,0.8,B,10,0
10,0.1,nonSeqPartial,0,0.8,D,12,0
10,0.1,seqNoFeedback,0,0.2,B,0,9
10,0.1,seqNoFeedback,1,0.2,B,1,3
10,0.1,seqNoFeedback,0,0.2,C,0,22
10,0.1,seqNoFeedback,1,0.2,C,0,22
10,0.1,seqNoFeedback,0,0.5,A,0,2
10,0.1,seqNoFeedback,1,0.5,A,1,4
10,0.1,seqNoFeedback,0,0.5,C,0,5
10,0.1,seqNoFeedback,1,0.5,C,0,4
10,0.1,seqNoFeedback,0,0.8,B,4,1
10,0.1,seqNoFeedback,1,0.8,B,1,1
10,0.1,seqNoFeedback,0,0.8,C,1,1
10,0.1,seqNoFeedback,1,0.8,C,20,0
10,0.1,seqFeedback,0,0.2,A,0,9
10,0.1,seqFeedback,1,0.2,A,1,1
10,0.1,seqFeedback,0,0.2,C,0,17
10,0.1,seqFeedback,1,0.2,C,0,2
10,0.1,seqFeedback,0,0.5,B,1,3
10,0.1,seqFeedback,1,0.5,B,0,3
10,0.1,seqFeedback,0,0.5,C,0,6
10,0.1,seqFeedback,1,0.5,C,5,0
10,0.1,seqFeedback,0,0.8,B,12,0
10,0.1,seqFeedback,1,0.8,B,0,1
10,0.1,seqFeedback,0,0.8,D,20,0
10,0.1,seqFeedback,1,0.8,D,1,0
10,0.1,nonSeqFull,0,0.2,B,0,9
10,0.1,nonSeqFull,0,0.2,C,0,1
10,0.1,nonSeqFull,0,0.5,B,3,4
10,0.1,nonSeqFull,0,0.5,C,2,0
10,0.1,nonSeqFull,0,0.8,B,1,1
10,0.1,nonSeqFull,0,0.8,C,16,0
10,0.1,nonSeqPartial,0,0.2,B,0,11
10,0.1,nonSeqPartial,0,0.2,D,0,14
10,0.1,nonSeqPartial,0,0.5,B,0,4
10,0.1,nonSeqPartial,0,0.5,D,5,0
10,0.1,nonSeqPartial,0,0.8,B,2,1
10,0.1,nonSeqPartial,0,0.8,C,22,0
10,0.1,seqNoFeedback,0,0.2,B,0,11
10,0.1,seqNoFeedback,1,0.2,B,1,1
10,0.1,seqNoFeedback,0,0.2,D,0,24
10,0.1,seqNoFeedback,1,0.2,D,0,21
10,0.1,seqNoFeedback,0,0.5,A,1,3
10,0.1,seqNoFeedback,1,0.5,A,5,1
10,0.1,seqNoFeedback,0,0.5,C,0,4
10,0.1,seqNoFeedback,1,0.5,C,5,0
10,0.1,seqNoFeedback,0,0.8,A,7,0
10,0.1,seqNoFeedback,1,0.8,A,1,1
10,0.1,seqNoFeedback,0,0.8,D,16,0
10,0.1,seqNoFeedback,1,0.8,D,15,0
10,0.1,seqFeedback,0,0.2,A,1,2
10,0.1,seqFeedback,1,0.2,A,1,1
10,0.1,seqFeedback,0,0.2,D,0,20
10,0.1,seqFeedback,1,0.2,D,0,22
10,0.1,seqFeedback,0,0.5,B,2,0
10,0.1,seqFeedback,1,0.5,B,2,5
10,0.1,seqFeedback,0,0.5,C,2,7
10,0.1,seqFeedback,1,0.5,C,7,0
10,0.1,seqFeedback,0,0.8,B,1,1
10,0.1,seqFeedback,1,0.8,B,1,2
10,0.1,seqFeedback,0,0.8,D,19,0
10,0.1,seqFeedback,1,0.8,D,21,0
10,0.1,nonSeqFull,0,0.2,B,0,10
10,0.1,nonSeqFull,0,0.2,D,0,21
10,0.1,nonSeqFull,0,0.5,A,5,2
10,0.1,nonSeqFull,0,0.5,D,0,4
10,0.1,nonSeqFull,0,0.8,A,10,0
10,0.1,nonSeqFull,0,0.8,C,17,0
10,0.1,nonSeqPartial,0,0.2,A,1,2
10,0.1,nonSeqPartial,0,0.2,D,1,1
10,0.1,nonSeqPartial,0,0.5,A,2,0
10,0.1,nonSeqPartial,0,0.5,D,1,5
10,0.1,nonSeqPartial,0,0.8,A,14,0
10,0.1,nonSeqPartial,0,0.8,C,17,0
10,0.1,seqNoFeedback,0,0.2,A,0,15
10,0.1,seqNoFeedback,1,0.2,A,1,0
10,0.1,seqNoFeedback,0,0.2,D,0,1
10,0.1,seqNoFeedback,1,0.2,D,0,16
10,0.1,seqNoFeedback,0,0.5,B,3,0
10,0.1,seqNoFeedback,1,0.5,B,3,1
10,0.1,seqNoFeedback,0,0.5,C,0,5
10,0.1,seqNoFeedback,1,0.5,C,6,0
10,0.1,seqNoFeedback,0,0.8,B,6,0
10,0.1,seqNoFeedback,1,0.8,B,1,1
10,0.1,seqNoFeedback,0,0.8,C,1,1
10,0.1,seqNoFeedback,1,0.8,C,0,1
10,0.1,seqFeedback,0,0.2,A,0,3
10,0.1,seqFeedback,1,0.2,A,0,1
10,0.1,seqFeedback,0,0.2,C,0,24
10,0.1,seqFeedback,1,0.2,C,1,0
10,0.1,seqFeedback,0,0.5,A,0,2
10,0.1,seqFeedback,1,0.5,A,3,1
10,0.1,seqFeedback,0,0.5,D,9,3
10,0.1,seqFeedback,1,0.5,D,0,5
10,0.1,seqFeedback,0,0.8,A,1,0
10,0.1,seqFeedback,1,0.8,A,11,0
10,0.1,seqFeedback,0,0.8,C,2,0
10,0.1,seqFeedback,1,0.8,C,19,0
10,0.1,nonSeqFull,0,0.2,B,0,12
10,0.1,nonSeqFull,0,0.2,C,0,1
10,0.1,nonSeqFull,0,0.5,A,4,1
10,0.1,nonSeqFull,0,0.5,C,4,0
10,0.1,nonSeqFull,0,0.8,B,1,1
10,0.1,nonSeqFull,0,0.8,C,19,0
10,0.1,nonSeqPartial,0,0.2,A,1,3
10,0.1,nonSeqPartial,0,0.2,D,0,24
10,0.1,nonSeqPartial,0,0.5,B,1,3
10,0.1,nonSeqPartial,0,0.5,C,5,0
10,0.1,nonSeqPartial,0,0.8,A,9,0
10,0.1,nonSeqPartial,0,0.8,D,17,0
10,0.1,seqNoFeedback,0,0.2,B,0,12
10,0.1,seqNoFeedback,1,0.2,B,1,2
10,0.1,seqNoFeedback,0,0.2,D,0,21
10,0.1,seqNoFeedback,1,0.2,D,0,1
10,0.1,seqNoFeedback,0,0.5,B,0,3
10,0.1,seqNoFeedback,1,0.5,B,1,4
10,0.1,seqNoFeedback,0,0.5,D,7,1
10,0.1,seqNoFeedback,1,0.5,D,7,0
10,0.1,seqNoFeedback,0,0.8,B,1,0
10,0.1,seqNoFeedback,1,0.8,B,1,1
10,0.1,seqNoFeedback,0,0.8,D,1,0
10,0.1,seqNoFeedback,1,0.8,D,23,0
10,0.1,seqFeedback,0,0.2,A,0,15
10,0.1,seqFeedback,1,0.2,A,0,2
10,0.1,seqFeedback,0,0.2,D,0,1
10,0.1,seqFeedback,1,0.2,D,0,18
10,0.1,seqFeedback,0,0.5,A,1,4
10,0.1,seqFeedback,1,0.5,A,0,2
10,0.1,seqFeedback,0,0.5,C,5,0
10,0.1,seqFeedback,1,0.5,C,3,0
10,0.1,seqFeedback,0,0.8,B,11,0
10,0.1,seqFeedback,1,0.8,B,1,1
10,0.1,seqFeedback,0,0.8,C,20,0
10,0.1,seqFeedback,1,0.8,C,20,0
10,0.1,nonSeqFull,0,0.2,A,1,2
10,0.1,nonSeqFull,0,0.2,D,0,18
10,0.1,nonSeqFull,0,0.5,A,3,0
10,0.1,nonSeqFull,0,0.5,C,4,0
10,0.1,nonSeqFull,0,0.8,B,1,0
10,0.1,nonSeqFull,0,0.8,C,17,0
10,0.1,nonSeqPartial,0,0.2,B,1,3
10,0.1,nonSeqPartial,0,0.2,C,0,3
10,0.1,nonSeqPartial,0,0.5,A,0,3
10,0.1,nonSeqPartial,0,0.5,C,6,0
10,0.1,nonSeqPartial,0,0.8,B,1,1
10,0.1,nonSeqPartial,0,0.8,C,20,0
10,0.1,seqNoFeedback,0,0.2,B,0,10
10,0.1,seqNoFeedback,1,0.2,B,1,2
10,0.1,seqNoFeedback,0,0.2,C,0,19
10,0.1,seqNoFeedback,1,0.2,C,1,0
10,0.1,seqNoFeedback,0,0.5,B,1,5
10,0.1,seqNoFeedback,1,0.5,B,1,3
10,0.1,seqNoFeedback,0,0.5,C,4,0
10,0.1,seqNoFeedback,1,0.5,C,0,3
10,0.1,seqNoFeedback,0,0.8,A,2,1
10,0.1,seqNoFeedback,1,0.8,A,4,1
10,0.1,seqNoFeedback,0,0.8,D,0,1
10,0.1,seqNoFeedback,1,0.8,D,1,0
10,0.1,seqFeedback,0,0.2,B,1,1
10,0.1,seqFeedback,1,0.2,B,0,9
10,0.1,seqFeedback,0,0.2,D,0,17
10,0.1,seqFeedback,1,0.2,D,0,19
10,0.1,seqFeedback,0,0.5,B,2,0
10,0.1,seqFeedback,1,0.5,B,0,2
10,0.1,seqFeedback,0,0.5,D,0,4
10,0.1,seqFeedback,1,0.5,D,0,6
10,0.1,seqFeedback,0,0.8,A,13,0
10,0.1,seqFeedback,1,0.8,A,10,0
10,0.1,seqFeedback,0,0.8,D,20,0
10,0.1,seqFeedback,1,0.8,D,0,1
10,0.1,nonSeqFull,0,0.2,A,0,1
10,0.1,nonSeqFull,0,0.2,C,0,1
10,0.1,nonSeqFull,0,0.5,A,2,1
10,0.1,nonSeqFull,0,0.5,D,0,4
10,0.1,nonSeqFull,0,0.8,B,3,1
10,0.1,nonSeqFull,0,0.8,C,20,0
10,0.1,nonSeqPartial,0,0.2,A,0,18
10,0.1,nonSeqPartial,0,0.2,D,0,16
10,0.1,nonSeqPartial,0,0.5,A,0,1
10,0.1,nonSeqPartial,0,0.5,D,2,7
10,0.1,nonSeqPartial,0,0.8,B,8,0
10,0.1,nonSeqPartial,0,0.8,C,19,0
10,0.1,seqNoFeedback,0,0.2,A,2,0
10,0.1,seqNoFeedback,1,0.2,A,0,9
10,0.1,seqNoFeedback,0,0.2,D,0,22
10,0.1,seqNoFeedback,1,0.2,D,1,1
10,0.1,seqNoFeedback,0,0.5,B,3,0
10,0.1,seqNoFeedback,1,0.5,B,0,2
10,0.1,seqNoFeedback,0,0.5,C,6,0
10,0.1,seqNoFeedback,1,0.5,C,3,0
10,0.1,seqNoFeedback,0,0.8,A,10,0
10,0.1,seqNoFeedback,1,0.8,A,2,1
10,0.1,seqNoFeedback,0,0.8,D,17,0
10,0.1,seqNoFeedback,1,0.8,D,1,0
10,0.1,seqFeedback,0,0.2,A,0,12
10,0.1,seqFeedback,1,0.2,A,1,0
10,0.1,seqFeedback,0,0.2,C,1,1
10,0.1,seqFeedback,1,0.2,C,1,1
10,0.1,seqFeedback,0,0.5,B,0,3
10,0.1,seqFeedback,1,0.5,B,5,0
10,0.1,seqFeedback,0,0.5,D,5,0
10,0.1,seqFeedback,1,0.5,D,0,6
10,0.1,seqFeedback,0,0.8,B,9,0
10,0.1,seqFeedback,1,0.8,B,1,0
10,0.1,seqFeedback,0,0.8,D,0,1
10,0.1,seqFeedback,1,0.8,D,2,0
10,0.1,nonSeqFull,0,0.2,B,0,11
10,0.1,nonSeqFull,0,0.2,D,0,18
10,0.1,nonSeqFull,0,0.5,A,5,0
10,0.1,nonSeqFull,0,0.5,D,0,5
10,0.1,nonSeqFull,0,0.8,B,0,1
10,0.1,nonSeqFull,0,0.8,C,15,0
10,0.1,nonSeqPartial,0,0.2,B,1,1
10,0.1,nonSeqPartial,0,0.2,C,1,0
10,0.1,nonSeqPartial,0,0.5,A,0,3
10,0.1,nonSeqPartial,0,0.5,C,8,0
10,0.1,nonSeqPartial,0,0.8,B,11,0
10,0.1,nonSeqPartial,0,0.8,C,1,0
10,0.1,seqNoFeedback,0,0.2,B,0,9
10,0.1,seqNoFeedback,1,0.2,B,0,15
10,0.1,seqNoFeedback,0,0.2,C,2,4
10,0.1,seqNoFeedback,1,0.2,C,0,1
10,0.1,seqNoFeedback,0,0.5,A,0,3
10,0.1,seqNoFeedback,1,0.5,A,2,0
10,0.1,seqNoFeedback,0,0.5,D,5,0
10,0.1,seqNoFeedback,1,0.5,D,4,0
10,0.1,seqNoFeedback,0,0.8,A,16,0
10,0.1,seqNoFeedback,1,0.8,A,8,0
10,0.1,seqNoFeedback,0,0.8,C,1,0
10,0.1,seqNoFeedback,1,0.8,C,24,0
10,0.1,seqFeedback,0,0.2,A,0,12
10,0.1,seqFeedback,1,0.2,A,1,1
10,0.1,seqFeedback,0,0.2,D,0,21
10,0.1,seqFeedback,1,0.2,D,0,21
10,0.1,seqFeedback,0,0.5,A,0,3
10,0.1,seqFeedback,1,0.5,A,2,0
10,0.1,seqFeedback,0,0.5,C,4,0
10,0.1,seqFeedback,1,0.5,C,5,0
10,0.1,seqFeedback,0,0.8,A,2,0
10,0.1,seqFeedback,1,0.8,A,10,0
10,0.1,seqFeedback,0,0.8,C,1,0
10,0.1,seqFeedback,1,0.8,C,20,0
10,0.1,nonSeqFull,0,0.2,B,0,10
10,0.1,nonSeqFull,0,0.2,C,0,2
10,0.1,nonSeqFull,0,0.5,B,0,3
10,0.1,nonSeqFull,0,0.5,D,2,8
10,0.1,nonSeqFull,0,0.8,A,13,0
10,0.1,nonSeqFull,0,0.8,D,1,1
10,0.1,nonSeqPartial,0,0.2,B,1,0
10,0.1,nonSeqPartial,0,0.2,D,0,19
10,0.1,nonSeqPartial,0,0.5,B,2,5
10,0.1,nonSeqPartial,0,0.5,C,5,0
10,0.1,nonSeqPartial,0,0.8,A,0,1
10,0.1,nonSeqPartial,0,0.8,D,17,0
10,0.1,seqNoFeedback,0,0.2,B,0,1
10,0.1,seqNoFeedback,1,0.2,B,0,3
10,0.1,seqNoFeedback,0,0.2,C,0,20
10,0.1,seqNoFeedback,1,0.2,C,2,0
10,0.1,seqNoFeedback,0,0.5,B,1,4
10,0.1,seqNoFeedback,1,0.5,B,5,1
10,0.1,seqNoFeedback,0,0.5,D,7,0
10,0.1,seqNoFeedback,1,0.5,D,5,0
10,0.1,seqNoFeedback,0,0.8,A,8,0
10,0.1,seqNoFeedback,1,0.8,A,1,1
10,0.1,seqNoFeedback,0,0.8,C,21,0
10,0.1,seqNoFeedback,1,0.8,C,19,0
10,0.1,seqFeedback,0,0.2,A,0,13
10,0.1,seqFeedback,1,0.2,A,1,1
10,0.1,seqFeedback,0,0.2,D,0,20
10,0.1,seqFeedback,1,0.2,D,0,20
10,0.1,seqFeedback,0,0.5,B,2,0
10,0.1,seqFeedback,1,0.5,B,0,4
10,0.1,seqFeedback,0,0.5,C,0,6
10,0.1,seqFeedback,1,0.5,C,4,0
10,0.1,seqFeedback,0,0.8,B,1,1
10,0.1,seqFeedback,1,0.8,B,1,1
10,0.1,seqFeedback,0,0.8,C,16,0
10,0.1,seqFeedback,1,0.8,C,18,0
10,0.1,nonSeqFull,0,0.2,B,0,13
10,0.1,nonSeqFull,0,0.2,C,0,1
10,0.1,nonSeqFull,0,0.5,B,1,3
10,0.1,nonSeqFull,0,0.5,D,1,5
10,0.1,nonSeqFull,0,0.8,B,0,1
10,0.1,nonSeqFull,0,0.8,D,1,1
10,0.1,nonSeqPartial,0,0.2,A,0,10
10,0.1,nonSeqPartial,0,0.2,D,1,2
10,0.1,nonSeqPartial,0,0.5,B,0,4
10,0.1,nonSeqPartial,0,0.5,D,1,6
10,0.1,nonSeqPartial,0,0.8,A,0,1
10,0.1,nonSeqPartial,0,0.8,D,18,0
10,0.1,seqNoFeedback,0,0.2,B,1,10
10,0.1,seqNoFeedback,1,0.2,B,1,0
10,0.1,seqNoFeedback,0,0.2,D,1,1
10,0.1,seqNoFeedback,1,0.2,D,0,18
10,0.1,seqNoFeedback,0,0.5,B,4,0
10,0.1,seqNoFeedback,1,0.5,B,1,3
10,0.1,seqNoFeedback,0,0.5,C,0,6
10,0.1,seqNoFeedback,1,0.5,C,1,6
10,0.1,seqNoFeedback,0,0.8,A,10,0
10,0.1,seqNoFeedback,1,0.8,A,10,0
10,0.1,seqNoFeedback,0,0.8,C,20,0
10,0.1,seqNoFeedback,1,0.8,C,19,0
10,0.1,seqFeedback,0,0.2,A,0,10
10,0.1,seqFeedback,1,0.2,A,0,1
10,0.1,seqFeedback,0,0.2,C,1,0
10,0.1,seqFeedback,1,0.2,C,1,0
10,0.1,seqFeedback,0,0.5,A,2,0
10,0.1,seqFeedback,1,0.5,A,4,1
10,0.1,seqFeedback,0,0.5,C,0,5
10,0.1,seqFeedback,1,0.5,C,5,1
10,0.1,seqFeedback,0,0.8,A,0,1
10,0.1,seqFeedback,1,0.8,A,10,0
10,0.1,seqFeedback,0,0.8,D,25,0
10,0.1,seqFeedback,1,0.8,D,1,1
10,0.1,nonSeqFull,0,0.2,A,1,0
10,0.1,nonSeqFull,0,0.2,C,0,1
10,0.1,nonSeqFull,0,0.5,A,4,2
10,0.1,nonSeqFull,0,0.5,D,0,5
10,0.1,nonSeqFull,0,0.8,A,13,0
10,0.1,nonSeqFull,0,0.8,C,21,0
10,0.1,nonSeqPartial,0,0.2,B,0,1
10,0.1,nonSeqPartial,0,0.2,D,0,1
10,0.1,nonSeqPartial,0,0.5,A,6,3
10,0.1,nonSeqPartial,0,0.5,D,0,4
10,0.1,nonSeqPartial,0,0.8,B,13,0
10,0.1,nonSeqPartial,0,0.8,D,20,0
10,0.1,seqNoFeedback,0,0.2,B,1,1
10,0.1,seqNoFeedback,1,0.2,B,1,1
10,0.1,seqNoFeedback,0,0.2,D,0,16
10,0.1,seqNoFeedback,1,0.2,D,0,21
10,0.1,seqNoFeedback,0,0.5,B,3,1
10,0.1,seqNoFeedback,1,0.5,B,2,0
10,0.1,seqNoFeedback,0,0.5,C,0,5
10,0.1,seqNoFeedback,1,0.5,C,0,5
10,0.1,seqNoFeedback,0,0.8,B,1,0
10,0.1,seqNoFeedback,1,0.8,B,9,0
10,0.1,seqNoFeedback,0,0.8,C,18,0
10,0.1,seqNoFeedback,1,0.8,C,18,0
10,0.1,seqFeedback,0,0.2,B,0,9
10,0.1,seqFeedback,1,0.2,B,0,11
10,0.1,seqFeedback,0,0.2,C,1,0
10,0.1,seqFeedback,1,0.2,C,1,2
10,0.1,seqFeedback,0,0.5,A,2,0
10,0.1,seqFeedback,1,0.5,A,3,0
10,0.1,seqFeedback,0,0.5,D,2,8
10,0.1,seqFeedback,1,0.5,D,0,6
10,0.1,seqFeedback,0,0.8,A,1,1
10,0.1,seqFeedback,1,0.8,A,3,1
10,0.1,seqFeedback,0,0.8,C,20,1
10,0.1,seqFeedback,1,0.8,C,20,0
10,0.1,nonSeqFull,0,0.2,A,1,2
10,0.1,nonSeqFull,0,0.2,C,1,2
10,0.1,nonSeqFull,0,0.5,B,0,3
10,0.1,nonSeqFull,0,0.5,D,0,5
10,0.1,nonSeqFull,0,0.8,A,11,0
10,0.1,nonSeqFull,0,0.8,D,1,0
10,0.1,nonSeqPartial,0,0.2,B,0,1
10,0.1,nonSeqPartial,0,0.2,D,0,20
10,0.1,nonSeqPartial,0,0.5,A,0,3
10,0.1,nonSeqPartial,0,0.5,C,7,0
10,0.1,nonSeqPartial,0,0.8,B,1,0
10,0.1,nonSeqPartial,0,0.8,C,1,1
10,0.1,seqNoFeedback,0,0.2,B,1,2
10,0.1,seqNoFeedback,1,0.2,B,1,14
10,0.1,seqNoFeedback,0,0.2,D,0,1
10,0.1,seqNoFeedback,1,0.2,D,0,22
10,0.1,seqNoFeedback,0,0.5,A,1,4
10,0.1,seqNoFeedback,1,0.5,A,4,0
10,0.1,seqNoFeedback,0,0.5,D,3,0
10,0.1,seqNoFeedback,1,0.5,D,0,4
10,0.1,seqNoFeedback,0,0.8,A,1,1
10,0.1,seqNoFeedback,1,0.8,A,15,0
10,0.1,seqNoFeedback,0,0.8,D,3,1
10,0.1,seqNoFeedback,1,0.8,D,19,0
10,0.1,seqFeedback,0,0.2,A,0,6
10,0.1,seqFeedback,1,0.2,A,0,1
10,0.1,seqFeedback,0,0.2,D,0,1
10,0.1,seqFeedback,1,0.2,D,0,20
10,0.1,seqFeedback,0,0.5,B,0,4
10,0.1,seqFeedback,1,0.5,B,0,4
10,0.1,seqFeedback,0,0.5,D,6,2
10,0.1,seqFeedback,1,0.5,D,1,5
10,0.1,seqFeedback,0,0.8,A,1,1
10,0.1,seqFeedback,1,0.8,A,9,0
10,0.1,seqFeedback,0,0.8,C,23,0
10,0.1,seqFeedback,1,0.8,C,1,1
10,0.1,nonSeqFull,0,0.2,B,0,12
10,0.1,nonSeqFull,0,0.2,C,1,1
10,0.1,nonSeqFull,0,0.5,B,0,3
10,0.1,nonSeqFull,0,0.5,D,0,3
10,0.1,nonSeqFull,0,0.8,A,10,0
10,0.1,nonSeqFull,0,0.8,C,21,0
10,0.1,nonSeqPartial,0,0.2,B,0,1
10,0.1,nonSeqPartial,0,0.2,C,0,19
10,0.1,nonSeqPartial,0,0.5,B,3,1
10,0.1,nonSeqPartial,0,0.5,D,0,5
10,0.1,nonSeqPartial,0,0.8,B,2,1
10,0.1,nonSeqPartial,0,0.8,C,1,1
10,0.1,seqNoFeedback,0,0.2,A,0,10
10,0.1,seqNoFeedback,1,0.2,A,2,6
10,0.1,seqNoFeedback,0,0.2,C,0,1
10,0.1,seqNoFeedback,1,0.2,C,0,20
10,0.1,seqNoFeedback,0,0.5,A,3,0
10,0.1,seqNoFeedback,1,0.5,A,4,0
10,0.1,seqNoFeedback,0,0.5,D,0,6
10,0.1,seqNoFeedback,1,0.5,D,5,0
10,0.1,seqNoFeedback,0,0.8,B,1,1
10,0.1,seqNoFeedback,1,0.8,B,13,0
10,0.1,seqNoFeedback,0,0.8,D,0,1
10,0.1,seqNoFeedback,1,0.8,D,1,1
10,0.1,seqFeedback,0,0.2,A,0,1
10,0.1,seqFeedback,1,0.2,A,1,0
10,0.1,seqFeedback,0,0.2,C,0,2
10,0.1,seqFeedback,1,0.2,C,1,0
10,0.1,seqFeedback,0,0.5,B,0,3
10,0.1,seqFeedback,1,0.5,B,3,1
10,0.1,seqFeedback,0,0.5,C,0,5
10,0.1,seqFeedback,1,0.5,C,4,0
10,0.1,seqFeedback,0,0.8,B,10,0
10,0.1,seqFeedback,1,0.8,B,4,1
10,0.1,seqFeedback,0,0.8,C,1,0
10,0.1,seqFeedback,1,0.8,C,19,0
10,0.1,nonSeqFull,0,0.2,B,0,13
10,0.1,nonSeqFull,0,0.2,D,0,16
10,0.1,nonSeqFull,0,0.5,A,3,0
10,0.1,nonSeqFull,0,0.5,C,6,0
10,0.1,nonSeqFull,0,0.8,A,9,0
10,0.1,nonSeqFull,0,0.8,D,1,0
10,0.1,nonSeqPartial,0,0.2,B,0,9
10,0.1,nonSeqPartial,0,0.2,D,0,22
10,0.1,nonSeqPartial,0,0.5,B,0,2
10,0.1,nonSeqPartial,0,0.5,D,1,7
10,0.1,nonSeqPartial,0,0.8,A,4,1
10,0.1,nonSeqPartial,0,0.8,C,21,0
10,0.1,seqNoFeedback,0,0.2,A,0,8
10,0.1,seqNoFeedback,1,0.2,A,0,11
10,0.1,seqNoFeedback,0,0.2,D,0,22
10,0.1,seqNoFeedback,1,0.2,D,0,16
10,0.1,seqNoFeedback,0,0.5,B,3,2
10,0.1,seqNoFeedback,1,0.5,B,3,0
10,0.1,seqNoFeedback,0,0.5,C,0,4
10,0.1,seqNoFeedback,1,0.5,C,0,5
10,0.1,seqNoFeedback,0,0.8,B,15,1
10,0.1,seqNoFeedback,1,0.8,B,1,0
10,0.1,seqNoFeedback,0,0.8,D,0,1
10,0.1,seqNoFeedback,1,0.8,D,14,0
10,0.1,seqFeedback,0,0.2,B,1,4
10,0.1,seqFeedback,1,0.2,B,0,12
10,0.1,seqFeedback,0,0.2,C,1,0
10,0.1,seqFeedback,1,0.2,C,1,1
